Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 3 243.0 3 3096.0 6854.0 1.0
2 7 247.0 3 3131.0 5394.0 0.36
3 8 248.0 3 1275.0 6295.0 1.55
4 8 248.0 3 4753.0 1457.0 1.76
5 10 250.0 3 7140.0 3363.0 1.73
6 11 251.0 3 6017.0 22.0 1.59
7 12 252.0 3 1480.0 6942.0 1.91
8 12 252.0 3 5107.0 3324.0 0.97
9 14 254.0 3 5206.0 7310.0 0.51
10 16 256.0 3 5200.0 5563.0 1.4
11 18 258.0 3 8286.0 4296.0 1.92
12 21 261.0 3 7016.0 3317.0 1.89
13 22 262.0 3 5545.0 3960.0 1.14
14 23 263.0 3 7076.0 5860.0 0.98
15 26 266.0 3 3943.0 5007.0 1.59
16 27 267.0 3 4403.0 4563.0 0.64
17 27 267.0 3 2531.0 7129.0 0.95
18 28 268.0 3 3980.0 9614.0 0.91
19 28 268.0 3 2994.0 5185.0 1.2
20 30 270.0 3 3016.0 5822.0 1.82
21 30 270.0 3 3582.0 6841.0 0.82
22 32 272.0 3 6197.0 2987.0 0.61
23 35 275.0 3 5793.0 2917.0 1.37
24 43 283.0 3 3190.0 6325.0 1.97
25 44 284.0 3 6329.0 5668.0 0.39
26 46 286.0 3 780.0 6890.0 1.06
27 46 286.0 3 4537.0 4025.0 1.18
28 46 286.0 3 5765.0 3551.0 1.21
29 47 287.0 3 7108.0 4606.0 1.72
30 48 288.0 3 5022.0 6445.0 1.59
31 48 288.0 3 9108.0 3136.0 1.44
32 49 289.0 3 2743.0 5370.0 0.39
33 52 292.0 3 2627.0 5735.0 1.17
34 54 294.0 3 3399.0 6388.0 1.81
35 55 295.0 3 5257.0 8931.0 1.59
36 57 297.0 3 4424.0 8580.0 1.39
37 58 298.0 3 1184.0 4403.0 1.47
38 59 299.0 3 4368.0 8186.0 1.02
39 59 299.0 3 -134.0 6507.0 0.56
40 60 300.0 3 2989.0 7117.0 1.25
41 60 300.0 3 2493.0 3736.0 0.78
42 60 300.0 3 5415.0 6713.0 1.18
43 62 302.0 3 6507.0 2369.0 0.43
44 62 302.0 3 969.0 4710.0 0.55
45 65 305.0 3 2192.0 8144.0 0.86
46 71 311.0 3 6485.0 420.0 1.71
47 71 311.0 3 3826.0 192.0 1.45
48 72 312.0 3 7557.0 7370.0 1.44
49 76 316.0 3 3770.0 6692.0 1.88
50 80 320.0 3 8080.0 4315.0 1.43
51 80 320.0 3 9706.0 3628.0 0.9
52 80 320.0 3 5138.0 1467.0 0.43
53 84 324.0 3 6674.0 3758.0 0.35
54 85 325.0 3 2289.0 4375.0 1.33
55 89 329.0 3 7482.0 3448.0 1.5
56 90 330.0 3 4457.0 6369.0 1.3
57 93 333.0 3 2052.0 7595.0 1.21
58 95 335.0 3 6928.0 983.0 0.84
59 97 337.0 3 6133.0 7173.0 0.84
60 100 340.0 3 4941.0 6899.0 0.94
61 100 340.0 3 5861.0 6539.0 0.72
62 102 342.0 3 7005.0 2747.0 0.71
63 102 342.0 3 2513.0 9115.0 0.34
64 103 343.0 3 3041.0 4095.0 0.36
65 107 347.0 3 6640.0 3685.0 1.78
66 108 348.0 3 2521.0 7882.0 1.9
67 112 352.0 3 5018.0 4104.0 1.31
68 113 353.0 3 8039.0 5295.0 1.43
69 113 353.0 3 5991.0 6493.0 1.15
70 114 354.0 3 3896.0 4521.0 0.43
71 116 356.0 3 4639.0 3146.0 0.71
72 120 360.0 3 4683.0 6968.0 1.76
73 122 362.0 3 1891.0 8661.0 0.6
74 123 363.0 3 4834.0 2558.0 0.63
75 124 364.0 3 5072.0 2443.0 0.35
76 126 366.0 3 2415.0 6785.0 1.92
77 126 366.0 3 8492.0 5296.0 1.5
78 127 367.0 3 7075.0 1496.0 0.56
79 128 368.0 3 6147.0 1478.0 0.54
80 131 371.0 3 3073.0 9108.0 1.99
81 132 372.0 3 2508.0 6317.0 0.77
82 134 374.0 3 3880.0 4449.0 0.76
83 135 375.0 3 -462.0 9093.0 0.47
84 136 376.0 3 6741.0 7076.0 1.63
85 137 377.0 3 4556.0 8545.0 1.8
86 137 377.0 3 6246.0 8130.0 1.75
87 137 377.0 3 2893.0 4527.0 1.89
88 138 378.0 3 4070.0 7418.0 1.86
89 142 382.0 3 6290.0 6109.0 1.41
90 142 382.0 3 2008.0 6555.0 0.96
91 144 384.0 3 4601.0 6077.0 1.8
92 147 387.0 3 6072.0 4569.0 1.28
93 147 387.0 3 8190.0 3402.0 1.3
94 148 388.0 3 8078.0 4049.0 0.67
95 149 389.0 3 5296.0 3351.0 1.82
96 156 396.0 3 5056.0 6793.0 1.67
97 158 398.0 3 2528.0 4502.0 0.48
98 158 398.0 3 7686.0 8880.0 1.86
99 159 399.0 3 4874.0 1571.0 1.26
100 161 401.0 3 5911.0 6118.0 1.43
101 162 402.0 3 4377.0 4271.0 0.31
102 162 402.0 3 5147.0 870.0 1.21
103 163 403.0 3 7211.0 5942.0 0.32
104 163 403.0 3 5426.0 6464.0 0.53
105 164 404.0 3 5632.0 7627.0 1.94
106 164 404.0 3 2897.0 9533.0 0.43
107 168 408.0 3 1024.0 7939.0 0.87
108 170 410.0 3 5397.0 5870.0 1.02
109 171 411.0 3 1956.0 6104.0 1.44
110 172 412.0 3 6457.0 6290.0 1.68
111 173 413.0 3 7556.0 6011.0 1.83
112 174 414.0 3 1193.0 5044.0 0.99
113 175 415.0 3 4352.0 3993.0 0.69
114 175 415.0 3 7102.0 4928.0 1.33
115 176 416.0 3 4102.0 6801.0 1.31
116 177 417.0 3 6371.0 7470.0 1.26
117 177 417.0 3 6581.0 4214.0 1.07
118 177 417.0 3 4549.0 7654.0 0.77
119 181 421.0 3 7216.0 2238.0 1.66
120 182 422.0 3 3190.0 5791.0 1.48
121 185 425.0 3 5002.0 3846.0 1.45
122 186 426.0 3 5876.0 5434.0 1.67
123 187 427.0 3 6208.0 5080.0 0.49
124 188 428.0 3 4847.0 5679.0 1.49
125 188 428.0 3 3117.0 7626.0 0.96
126 189 429.0 3 4665.0 3206.0 0.76
127 189 429.0 3 5981.0 7361.0 1.16
128 190 430.0 3 2994.0 4819.0 1.2
129 190 430.0 3 4256.0 1702.0 0.91
130 190 430.0 3 3476.0 1086.0 1.43
131 192 432.0 3 1631.0 5873.0 0.36
132 194 434.0 3 6585.0 3133.0 0.7
133 195 435.0 3 5399.0 2460.0 0.52
134 195 435.0 3 7081.0 4532.0 1.41
135 196 436.0 3 6334.0 2617.0 0.92
136 196 436.0 3 6820.0 4512.0 0.83
137 198 438.0 3 7468.0 5633.0 0.92
138 200 440.0 3 3380.0 5107.0 1.74
139 200 440.0 3 7355.0 3898.0 0.35
140 201 441.0 3 5662.0 6036.0 1.86
141 202 442.0 3 6945.0 6925.0 0.58
142 205 445.0 3 2897.0 3058.0 1.24
143 206 446.0 3 6378.0 5045.0 0.8
144 206 446.0 3 8908.0 7032.0 0.48
145 208 448.0 3 5692.0 5237.0 0.86
146 210 450.0 3 1743.0 4181.0 1.68
147 211 451.0 3 9192.0 2539.0 1.64
148 214 454.0 3 8359.0 3688.0 0.96
149 216 456.0 3 944.0 4522.0 1.35
150 217 457.0 3 2764.0 523.0 1.23
151 218 458.0 3 5332.0 6221.0 1.96
152 224 464.0 3 5478.0 6754.0 0.9
153 225 465.0 3 5342.0 5535.0 1.91
154 226 466.0 3 4431.0 2359.0 1.49
155 230 470.0 3 7133.0 5228.0 1.16
156 231 471.0 3 7169.0 1307.0 1.68
157 231 471.0 3 -581.0 3898.0 0.59
158 234 474.0 3 1962.0 6334.0 1.0
159 234 474.0 3 8085.0 2669.0 1.88
160 236 476.0 3 4605.0 3943.0 0.54
161 238 478.0 3 4183.0 3565.0 0.36
162 239 479.0 3 5707.0 2859.0 1.56
163 240 480.0 3 9620.0 5334.0 1.51
164 240 480.0 3 8808.0 7820.0 0.65
165 240 480.0 3 7591.0 5732.0 1.61
166 241 481.0 3 921.0 6303.0 1.03
167 242 482.0 3 7140.0 537.0 0.53
168 247 487.0 3 3607.0 1864.0 0.61
169 249 489.0 3 5569.0 6455.0 0.85
170 251 491.0 3 2600.0 5161.0 0.71
171 252 492.0 3 2721.0 5963.0 1.37
172 254 494.0 3 9399.0 4318.0 0.43
173 255 495.0 3 4756.0 3861.0 1.6
174 256 496.0 3 3413.0 3510.0 1.61
175 256 496.0 3 3355.0 6314.0 1.45
176 256 496.0 3 3857.0 5924.0 1.22
177 257 497.0 3 2483.0 6007.0 1.39
178 258 498.0 3 3066.0 9297.0 0.92
179 259 499.0 3 5804.0 6482.0 1.42
180 265 505.0 3 6824.0 3670.0 0.95
181 265 505.0 3 8073.0 9756.0 1.0
182 266 506.0 3 1986.0 7810.0 1.3
183 270 510.0 3 7714.0 5792.0 0.48
184 270 510.0 3 5577.0 2576.0 0.31
185 271 511.0 3 6171.0 3248.0 0.91
186 271 511.0 3 4677.0 8571.0 1.18
187 272 512.0 3 4370.0 7276.0 1.31
188 274 514.0 3 5552.0 4711.0 1.41
189 274 514.0 3 4647.0 5209.0 1.54
190 278 518.0 3 8576.0 5686.0 1.46
191 278 518.0 3 2854.0 5360.0 0.44
192 279 519.0 3 6059.0 8244.0 0.64
193 281 521.0 3 6672.0 3148.0 0.96
194 285 525.0 3 2578.0 4641.0 1.64
195 285 525.0 3 3498.0 9303.0 0.69
196 285 525.0 3 5465.0 3215.0 1.56
197 286 526.0 3 5453.0 4368.0 0.5
198 287 527.0 3 5252.0 5919.0 2.0
199 287 527.0 3 8265.0 7538.0 0.48
200 287 527.0 3 1954.0 4415.0 0.46
201 290 530.0 3 5714.0 3850.0 1.39
202 292 532.0 3 2217.0 8566.0 0.73
203 294 534.0 3 1985.0 4611.0 1.8
204 295 535.0 3 5391.0 2600.0 0.63
205 297 537.0 3 4520.0 4995.0 1.35
206 299 539.0 3 1346.0 6045.0 1.35
207 299 539.0 3 391.0 9229.0 0.51
208 299 539.0 3 6422.0 4241.0 1.85
209 300 540.0 3 3349.0 6223.0 0.74
210 302 542.0 3 3073.0 7712.0 1.18
211 303 543.0 3 9208.0 5611.0 1.33
212 304 544.0 3 2495.0 5752.0 0.72
213 306 546.0 3 3104.0 6476.0 1.21
214 307 547.0 3 191.0 3841.0 1.6
215 307 547.0 3 4075.0 3529.0 1.06
216 310 550.0 3 6325.0 3163.0 0.66
217 311 551.0 3 9599.0 5743.0 1.64
218 312 552.0 3 1141.0 7041.0 0.92
219 312 552.0 3 8993.0 2279.0 0.57
220 312 552.0 3 3708.0 4727.0 1.04
221 313 553.0 3 3622.0 6161.0 0.99
222 313 553.0 3 5503.0 3185.0 0.32
223 313 553.0 3 677.0 4160.0 0.37
224 314 554.0 3 6058.0 5371.0 1.71
225 314 554.0 3 4047.0 121.0 1.12
226 314 554.0 3 3742.0 3951.0 1.23
227 315 555.0 3 6753.0 8173.0 0.56
228 315 555.0 3 6670.0 7603.0 1.22
229 317 557.0 3 3911.0 3868.0 0.68
230 318 558.0 3 4557.0 1874.0 2.0
231 318 558.0 3 4927.0 4828.0 1.43
232 321 561.0 3 4359.0 7131.0 1.51
233 321 561.0 3 1662.0 7119.0 1.76
234 322 562.0 3 3546.0 3135.0 1.44
235 322 562.0 3 2409.0 1976.0 1.29
236 323 563.0 3 6593.0 8743.0 0.47
237 325 565.0 3 7732.0 8233.0 0.33
238 326 566.0 3 5583.0 982.0 1.49
239 327 567.0 3 5455.0 733.0 0.33
240 327 567.0 3 9012.0 6613.0 1.58
241 328 568.0 3 6921.0 6867.0 1.59
242 328 568.0 3 10121.0 4289.0 1.32
243 328 568.0 3 6344.0 1371.0 0.93
244 330 570.0 3 8197.0 6154.0 0.31
245 331 571.0 3 2760.0 421.0 0.44
246 332 572.0 3 1815.0 5935.0 0.68
247 333 573.0 3 1862.0 5521.0 1.48
248 335 575.0 3 9591.0 4504.0 1.94
