Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 2 242.0 3 7343.0 5850.0 0.53
2 2 242.0 3 7539.0 7492.0 0.72
3 3 243.0 3 9045.0 6584.0 0.32
4 3 243.0 3 5671.0 3500.0 1.15
5 6 246.0 3 3693.0 1767.0 1.84
6 6 246.0 3 1478.0 10087.0 0.94
7 7 247.0 3 7111.0 9307.0 0.67
8 7 247.0 3 5024.0 6553.0 1.84
9 9 249.0 3 9384.0 3825.0 1.29
10 10 250.0 3 3186.0 1794.0 0.84
11 10 250.0 3 6985.0 3737.0 0.9
12 14 254.0 3 5224.0 5926.0 1.87
13 15 255.0 3 6092.0 3164.0 1.74
14 16 256.0 3 2432.0 4459.0 0.93
15 17 257.0 3 6084.0 4864.0 1.39
16 17 257.0 3 8925.0 5395.0 1.84
17 18 258.0 3 5311.0 7809.0 0.51
18 19 259.0 3 6354.0 5851.0 1.87
19 19 259.0 3 7540.0 6444.0 1.29
20 20 260.0 3 4300.0 7494.0 0.31
21 23 263.0 3 -437.0 5506.0 0.47
22 25 265.0 3 1176.0 2668.0 1.28
23 25 265.0 3 4747.0 7773.0 1.35
24 30 270.0 3 10661.0 5363.0 0.88
25 31 271.0 3 5835.0 6380.0 1.96
26 41 281.0 3 2233.0 7309.0 1.29
27 42 282.0 3 2491.0 6029.0 1.38
28 44 284.0 3 5436.0 6129.0 1.57
29 45 285.0 3 2129.0 4856.0 1.91
30 46 286.0 3 4026.0 3925.0 0.91
31 47 287.0 3 3851.0 8627.0 0.83
32 48 288.0 3 6896.0 6915.0 1.51
33 50 290.0 3 4443.0 5314.0 1.93
34 50 290.0 3 5475.0 8586.0 0.79
35 50 290.0 3 6056.0 3861.0 1.38
36 51 291.0 3 2838.0 7953.0 1.44
37 55 295.0 3 5185.0 7340.0 1.86
38 55 295.0 3 5133.0 5230.0 1.52
39 55 295.0 3 1752.0 2755.0 0.82
40 57 297.0 3 4002.0 6298.0 1.48
41 58 298.0 3 4937.0 6364.0 1.19
42 58 298.0 3 3380.0 6365.0 1.44
43 58 298.0 3 951.0 3499.0 1.83
44 59 299.0 3 6285.0 8597.0 1.99
45 59 299.0 3 7795.0 5916.0 1.93
46 61 301.0 3 6802.0 4299.0 0.79
47 62 302.0 3 5521.0 605.0 0.69
48 62 302.0 3 4208.0 5976.0 0.85
49 63 303.0 3 7722.0 5697.0 1.09
50 65 305.0 3 6830.0 7312.0 0.3
51 65 305.0 3 7041.0 7902.0 1.34
52 65 305.0 3 4405.0 6835.0 0.34
53 65 305.0 3 5161.0 5325.0 1.44
54 67 307.0 3 8123.0 5393.0 0.87
55 68 308.0 3 4884.0 3649.0 0.94
56 75 315.0 3 2054.0 7238.0 0.94
57 76 316.0 3 5200.0 2198.0 0.52
58 77 317.0 3 -952.0 4408.0 0.85
59 78 318.0 3 9581.0 4910.0 1.49
60 79 319.0 3 2113.0 5539.0 1.16
61 81 321.0 3 2904.0 2340.0 0.63
62 86 326.0 3 420.0 4768.0 1.26
63 86 326.0 3 4588.0 5631.0 0.36
64 86 326.0 3 3768.0 -322.0 0.52
65 89 329.0 3 6775.0 8967.0 0.55
66 93 333.0 3 7213.0 6911.0 0.63
67 93 333.0 3 6300.0 5466.0 1.99
68 93 333.0 3 5966.0 3892.0 0.61
69 94 334.0 3 4893.0 1125.0 1.43
70 95 335.0 3 4402.0 2095.0 1.19
71 95 335.0 3 754.0 6042.0 0.38
72 96 336.0 3 4630.0 5079.0 1.86
73 98 338.0 3 8022.0 4834.0 1.8
74 98 338.0 3 2323.0 6183.0 1.58
75 98 338.0 3 4220.0 6529.0 0.76
76 99 339.0 3 4977.0 4214.0 1.65
77 101 341.0 3 9431.0 5270.0 1.35
78 103 343.0 3 2396.0 5708.0 0.56
79 105 345.0 3 6858.0 2870.0 0.48
80 106 346.0 3 3074.0 10357.0 0.53
81 108 348.0 3 7225.0 3772.0 1.33
82 109 349.0 3 7367.0 4765.0 1.91
83 114 354.0 3 6819.0 6561.0 0.69
84 114 354.0 3 8607.0 7194.0 1.94
85 116 356.0 3 4569.0 5592.0 0.99
86 119 359.0 3 4094.0 2668.0 1.71
87 121 361.0 3 7324.0 3253.0 1.58
88 122 362.0 3 4743.0 3869.0 1.87
89 123 363.0 3 4953.0 5908.0 1.6
90 123 363.0 3 6931.0 2472.0 1.14
91 125 365.0 3 2469.0 5488.0 0.76
92 129 369.0 3 10777.0 2399.0 0.38
93 130 370.0 3 5222.0 3612.0 1.96
94 131 371.0 3 3888.0 5650.0 0.94
95 131 371.0 3 1828.0 5418.0 1.89
96 133 373.0 3 2781.0 1978.0 0.36
97 137 377.0 3 6425.0 4475.0 1.28
98 138 378.0 3 9292.0 3791.0 1.7
99 138 378.0 3 1501.0 2901.0 1.99
100 139 379.0 3 4339.0 2694.0 0.63
101 139 379.0 3 4475.0 6269.0 1.28
102 140 380.0 3 8919.0 5119.0 1.57
103 140 380.0 3 7408.0 1658.0 1.52
104 141 381.0 3 3901.0 3184.0 1.35
105 142 382.0 3 9288.0 6912.0 1.72
106 145 385.0 3 7048.0 10358.0 0.58
107 148 388.0 3 955.0 8811.0 0.41
108 148 388.0 3 4934.0 3913.0 1.47
109 150 390.0 3 5949.0 4952.0 1.79
110 151 391.0 3 8256.0 7148.0 0.9
111 153 393.0 3 8789.0 3798.0 0.43
112 153 393.0 3 6862.0 5883.0 1.31
113 155 395.0 3 3903.0 4497.0 1.67
114 155 395.0 3 8250.0 7229.0 1.78
115 157 397.0 3 2059.0 6143.0 0.68
116 159 399.0 3 4016.0 2914.0 0.95
117 161 401.0 3 4352.0 5233.0 0.56
118 162 402.0 3 3133.0 3520.0 1.35
119 162 402.0 3 3571.0 5648.0 1.08
120 162 402.0 3 4119.0 4171.0 0.33
121 163 403.0 3 7352.0 8039.0 1.85
122 163 403.0 3 2992.0 5060.0 0.97
123 167 407.0 3 7685.0 5174.0 1.62
124 169 409.0 3 8520.0 5227.0 1.68
125 169 409.0 3 4811.0 3209.0 1.54
126 170 410.0 3 3194.0 4733.0 1.95
127 171 411.0 3 3874.0 3284.0 1.09
128 173 413.0 3 4928.0 5558.0 1.1
129 174 414.0 3 5224.0 5215.0 0.44
130 176 416.0 3 5297.0 8807.0 0.31
131 176 416.0 3 5328.0 4650.0 0.39
132 176 416.0 3 3560.0 2585.0 1.89
133 178 418.0 3 5517.0 5642.0 1.11
134 183 423.0 3 3870.0 8583.0 1.09
135 184 424.0 3 5314.0 2358.0 1.5
136 185 425.0 3 3857.0 7831.0 1.58
137 185 425.0 3 6932.0 4229.0 0.85
138 186 426.0 3 6420.0 3332.0 0.73
139 186 426.0 3 8612.0 6193.0 1.37
140 188 428.0 3 681.0 5970.0 1.01
141 188 428.0 3 3310.0 4921.0 1.12
142 189 429.0 3 5588.0 3668.0 1.99
143 189 429.0 3 7196.0 6730.0 0.6
144 191 431.0 3 1788.0 2211.0 1.79
145 193 433.0 3 6508.0 3997.0 0.61
146 194 434.0 3 1879.0 4544.0 1.71
147 194 434.0 3 1175.0 4640.0 1.66
148 196 436.0 3 6360.0 5139.0 1.26
149 197 437.0 3 7601.0 3884.0 0.8
150 198 438.0 3 6166.0 -173.0 1.14
151 198 438.0 3 3407.0 6479.0 1.01
152 198 438.0 3 4321.0 7826.0 0.92
153 198 438.0 3 1994.0 6016.0 1.32
154 199 439.0 3 6808.0 7234.0 0.81
155 201 441.0 3 842.0 6147.0 1.4
156 202 442.0 3 1374.0 3294.0 1.83
157 202 442.0 3 5781.0 5027.0 0.45
158 205 445.0 3 3509.0 5134.0 1.85
159 206 446.0 3 4764.0 9084.0 1.88
160 206 446.0 3 4098.0 6060.0 0.46
161 207 447.0 3 10495.0 4662.0 0.64
162 207 447.0 3 6567.0 5239.0 0.79
163 209 449.0 3 4056.0 8700.0 1.99
164 209 449.0 3 3325.0 9617.0 1.48
165 209 449.0 3 4137.0 5641.0 0.81
166 210 450.0 3 1722.0 9195.0 0.51
167 211 451.0 3 2041.0 4438.0 1.07
168 215 455.0 3 6090.0 3623.0 1.71
169 217 457.0 3 6842.0 7619.0 1.93
170 218 458.0 3 5669.0 3888.0 0.92
171 219 459.0 3 5680.0 6344.0 0.96
172 220 460.0 3 4723.0 1165.0 0.59
173 221 461.0 3 5880.0 7671.0 1.99
174 222 462.0 3 3164.0 5057.0 1.42
175 223 463.0 3 2898.0 4412.0 0.56
176 224 464.0 3 3962.0 8683.0 0.46
177 226 466.0 3 5868.0 3248.0 1.64
178 230 470.0 3 3220.0 3757.0 1.99
179 235 475.0 3 6902.0 3875.0 1.78
180 236 476.0 3 6904.0 1041.0 1.71
181 240 480.0 3 7244.0 3979.0 1.81
182 240 480.0 3 5862.0 1266.0 1.62
183 241 481.0 3 2507.0 3326.0 1.01
184 244 484.0 3 5279.0 6637.0 1.61
185 246 486.0 3 -443.0 6766.0 0.88
186 248 488.0 3 2669.0 6056.0 1.2
187 249 489.0 3 8100.0 1518.0 1.37
188 249 489.0 3 7113.0 6495.0 1.03
189 253 493.0 3 8335.0 2338.0 0.39
190 254 494.0 3 4783.0 4173.0 1.52
191 255 495.0 3 9481.0 5917.0 0.38
192 261 501.0 3 9667.0 6019.0 1.01
193 261 501.0 3 4446.0 5502.0 1.62
194 263 503.0 3 2926.0 8096.0 1.59
195 263 503.0 3 5808.0 2840.0 1.69
196 264 504.0 3 6669.0 8879.0 0.98
197 264 504.0 3 4011.0 3297.0 0.54
198 264 504.0 3 10803.0 6286.0 1.21
199 265 505.0 3 6211.0 5525.0 1.89
200 266 506.0 3 3732.0 2332.0 0.4
201 271 511.0 3 1915.0 6856.0 1.03
202 278 518.0 3 5541.0 4994.0 1.61
203 279 519.0 3 3956.0 10596.0 0.32
204 279 519.0 3 6215.0 6309.0 0.76
205 280 520.0 3 6012.0 6152.0 0.77
206 280 520.0 3 3624.0 7078.0 1.75
207 284 524.0 3 6146.0 4591.0 1.18
208 286 526.0 3 8343.0 5781.0 0.39
209 287 527.0 3 7443.0 2902.0 0.34
210 288 528.0 3 5641.0 3798.0 0.99
211 288 528.0 3 1659.0 5767.0 1.34
212 288 528.0 3 4830.0 2154.0 1.44
213 289 529.0 3 6107.0 7130.0 1.17
214 289 529.0 3 886.0 4011.0 1.96
215 294 534.0 3 3589.0 2262.0 0.42
216 298 538.0 3 7136.0 3644.0 0.92
217 302 542.0 3 5036.0 6462.0 0.3
218 302 542.0 3 9618.0 7335.0 1.67
219 303 543.0 3 1000.0 5613.0 1.17
220 304 544.0 3 2706.0 4264.0 1.29
221 305 545.0 3 3139.0 4437.0 1.15
222 307 547.0 3 3246.0 7578.0 0.69
223 307 547.0 3 159.0 2042.0 0.92
224 308 548.0 3 1976.0 4255.0 1.58
225 308 548.0 3 256.0 6181.0 1.43
226 309 549.0 3 2961.0 236.0 1.58
227 311 551.0 3 5387.0 2687.0 1.11
228 312 552.0 3 2149.0 3327.0 1.22
229 313 553.0 3 6522.0 1598.0 0.42
230 313 553.0 3 1405.0 222.0 1.13
231 314 554.0 3 2065.0 5787.0 0.33
232 314 554.0 3 6833.0 1052.0 0.77
233 318 558.0 3 6377.0 8097.0 1.07
234 321 561.0 3 4555.0 4375.0 1.93
235 322 562.0 3 4501.0 4369.0 1.71
236 322 562.0 3 6262.0 4184.0 1.05
237 326 566.0 3 5370.0 3399.0 0.5
238 327 567.0 3 6160.0 1265.0 0.38
239 327 567.0 3 3731.0 4235.0 1.75
240 328 568.0 3 4504.0 4855.0 0.59
241 331 571.0 3 7907.0 5298.0 0.42
