Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 3365.0 5758.0 1.74
2 2 242.0 3 6576.0 7914.0 0.55
3 8 248.0 3 4106.0 2699.0 1.5
4 9 249.0 3 8125.0 5683.0 0.88
5 9 249.0 3 5646.0 4719.0 0.36
6 10 250.0 3 5240.0 2856.0 1.11
7 11 251.0 3 2475.0 3137.0 1.88
8 12 252.0 3 4465.0 1702.0 0.46
9 12 252.0 3 8371.0 8117.0 1.15
10 13 253.0 3 4422.0 1740.0 1.67
11 14 254.0 3 4723.0 5264.0 1.55
12 17 257.0 3 5587.0 10053.0 1.94
13 17 257.0 3 1622.0 6680.0 1.85
14 17 257.0 3 3073.0 955.0 1.14
15 21 261.0 3 2035.0 6534.0 1.92
16 24 264.0 3 7294.0 9597.0 1.7
17 27 267.0 3 6799.0 6510.0 1.2
18 28 268.0 3 7238.0 3308.0 1.9
19 34 274.0 3 8135.0 6972.0 1.06
20 37 277.0 3 7794.0 5329.0 1.97
21 37 277.0 3 9103.0 5138.0 1.29
22 39 279.0 3 2678.0 5136.0 0.49
23 40 280.0 3 3340.0 6087.0 1.03
24 43 283.0 3 4471.0 4700.0 0.97
25 45 285.0 3 6475.0 6719.0 1.16
26 47 287.0 3 1856.0 5989.0 1.65
27 49 289.0 3 10032.0 2849.0 0.99
28 49 289.0 3 3455.0 8479.0 0.4
29 51 291.0 3 3732.0 5126.0 0.6
30 53 293.0 3 6248.0 5951.0 0.99
31 54 294.0 3 7646.0 3025.0 1.82
32 56 296.0 3 2030.0 4155.0 1.9
33 58 298.0 3 2532.0 7794.0 0.61
34 59 299.0 3 3773.0 4792.0 1.71
35 59 299.0 3 2128.0 3852.0 1.04
36 61 301.0 3 4602.0 7777.0 0.98
37 62 302.0 3 6493.0 804.0 0.72
38 62 302.0 3 5622.0 5450.0 0.52
39 65 305.0 3 9380.0 4013.0 0.93
40 69 309.0 3 3366.0 2586.0 0.36
41 70 310.0 3 4759.0 1750.0 1.65
42 70 310.0 3 3764.0 6097.0 0.3
