Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 6062.0 3113.0 1.52
2 0 240.0 3 5647.0 5286.0 1.91
3 1 241.0 3 2988.0 3089.0 0.72
4 3 243.0 3 6329.0 4318.0 1.96
5 3 243.0 3 3614.0 4180.0 0.62
6 5 245.0 3 4915.0 8791.0 0.3
7 6 246.0 3 2935.0 4517.0 0.74
8 8 248.0 3 4661.0 -12.0 0.99
9 9 249.0 3 8625.0 2434.0 0.56
10 12 252.0 3 6233.0 4968.0 0.86
11 12 252.0 3 1116.0 7294.0 1.08
12 12 252.0 3 4048.0 5342.0 0.82
13 13 253.0 3 1293.0 5328.0 0.84
14 16 256.0 3 2702.0 636.0 0.44
15 17 257.0 3 8782.0 5189.0 1.96
16 18 258.0 3 5310.0 2717.0 0.34
17 22 262.0 3 2113.0 5969.0 0.83
18 22 262.0 3 6865.0 5034.0 0.51
19 24 264.0 3 3655.0 5619.0 1.86
20 24 264.0 3 2343.0 8077.0 1.39
21 27 267.0 3 8619.0 7054.0 0.44
22 27 267.0 3 9372.0 1405.0 0.49
23 28 268.0 3 5579.0 5318.0 1.66
24 29 269.0 3 5620.0 2592.0 1.65
25 30 270.0 3 2439.0 5477.0 0.98
26 32 272.0 3 1514.0 5560.0 0.86
27 33 273.0 3 5080.0 8492.0 0.95
28 33 273.0 3 6173.0 3764.0 1.59
29 33 273.0 3 6193.0 7638.0 1.72
30 38 278.0 3 3200.0 7916.0 0.58
31 38 278.0 3 7348.0 6246.0 0.91
32 39 279.0 3 6309.0 2818.0 1.31
33 40 280.0 3 4477.0 2621.0 1.85
34 46 286.0 3 8762.0 3693.0 0.33
35 51 291.0 3 6951.0 2836.0 1.98
36 54 294.0 3 5283.0 3114.0 0.97
37 55 295.0 3 8500.0 4839.0 0.99
38 57 297.0 3 6364.0 4156.0 1.72
39 58 298.0 3 4417.0 4307.0 1.8
40 59 299.0 3 3576.0 3441.0 1.35
41 62 302.0 3 8157.0 1285.0 0.7
42 65 305.0 3 8520.0 5021.0 0.76
43 67 307.0 3 547.0 7049.0 0.7
44 67 307.0 3 4000.0 5206.0 0.9
45 67 307.0 3 5325.0 5606.0 0.72
46 72 312.0 3 7124.0 4202.0 1.83
47 73 313.0 3 5598.0 4697.0 1.67
48 73 313.0 3 7445.0 -449.0 1.15
49 74 314.0 3 8302.0 8324.0 1.51
50 79 319.0 3 8326.0 9620.0 1.18
51 81 321.0 3 2720.0 6865.0 1.28
52 82 322.0 3 7258.0 4267.0 0.87
53 84 324.0 3 2412.0 1183.0 0.93
54 84 324.0 3 5241.0 7127.0 0.33
55 86 326.0 3 6192.0 7371.0 1.36
56 87 327.0 3 5156.0 1343.0 1.75
57 87 327.0 3 4602.0 4890.0 0.84
58 90 330.0 3 2051.0 3843.0 1.7
59 91 331.0 3 6197.0 8255.0 0.94
60 91 331.0 3 3905.0 5486.0 0.96
61 91 331.0 3 6816.0 7862.0 1.1
62 93 333.0 3 1385.0 4996.0 1.37
63 97 337.0 3 5269.0 2621.0 1.21
64 98 338.0 3 5204.0 7483.0 0.84
65 98 338.0 3 1586.0 1399.0 1.85
66 99 339.0 3 4618.0 6846.0 1.94
67 99 339.0 3 1947.0 6750.0 1.72
68 104 344.0 3 3764.0 4595.0 1.59
69 107 347.0 3 4224.0 1258.0 1.64
70 110 350.0 3 2329.0 3374.0 1.62
71 114 354.0 3 9488.0 7314.0 1.61
72 116 356.0 3 5791.0 3299.0 0.94
73 118 358.0 3 4625.0 372.0 1.02
74 120 360.0 3 3288.0 7989.0 1.44
75 120 360.0 3 3753.0 3334.0 1.3
76 122 362.0 3 4899.0 6601.0 1.28
77 123 363.0 3 4917.0 6849.0 0.7
78 124 364.0 3 7525.0 4495.0 1.11
79 127 367.0 3 4978.0 5564.0 0.92
80 127 367.0 3 2976.0 1546.0 0.76
81 128 368.0 3 10111.0 5616.0 1.9
82 130 370.0 3 6649.0 3408.0 1.0
83 130 370.0 3 4509.0 10872.0 1.28
84 137 377.0 3 3230.0 1516.0 1.9
85 137 377.0 3 4215.0 5076.0 0.31
86 138 378.0 3 2860.0 3813.0 1.77
87 141 381.0 3 3723.0 8484.0 1.51
88 144 384.0 3 4570.0 7428.0 1.82
89 145 385.0 3 5038.0 6147.0 0.7
90 145 385.0 3 4698.0 1301.0 0.94
91 146 386.0 3 1979.0 4586.0 1.44
92 146 386.0 3 9194.0 4757.0 1.15
93 147 387.0 3 2415.0 6074.0 1.15
94 147 387.0 3 7626.0 5281.0 1.97
95 147 387.0 3 3287.0 7210.0 0.32
96 149 389.0 3 4276.0 8706.0 0.48
97 149 389.0 3 5057.0 7719.0 1.24
98 150 390.0 3 2859.0 5930.0 0.76
99 151 391.0 3 4248.0 5145.0 1.44
100 152 392.0 3 2905.0 4801.0 1.46
101 154 394.0 3 791.0 7115.0 0.54
102 155 395.0 3 4894.0 4553.0 1.41
103 155 395.0 3 7276.0 2323.0 1.75
104 155 395.0 3 2190.0 4472.0 1.3
105 157 397.0 3 937.0 2572.0 0.83
106 157 397.0 3 7931.0 7555.0 1.55
107 158 398.0 3 4230.0 2692.0 0.98
