Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 9460.0 1141.0 0.31
2 2 242.0 3 5852.0 2772.0 1.31
3 3 243.0 3 4968.0 4711.0 0.36
4 4 244.0 3 8659.0 5173.0 0.68
5 4 244.0 3 2540.0 536.0 0.94
6 4 244.0 3 2844.0 8164.0 0.78
7 7 247.0 3 4053.0 6791.0 1.68
8 8 248.0 3 5811.0 8021.0 0.7
9 9 249.0 3 2049.0 5494.0 1.2
10 9 249.0 3 2345.0 2206.0 0.93
11 10 250.0 3 2414.0 8962.0 1.91
12 10 250.0 3 3375.0 2983.0 0.74
13 11 251.0 3 8717.0 7539.0 0.51
14 11 251.0 3 6373.0 482.0 1.68
15 14 254.0 3 9354.0 5291.0 0.97
16 15 255.0 3 4522.0 204.0 1.01
17 17 257.0 3 3059.0 6321.0 1.64
18 17 257.0 3 7247.0 2874.0 1.31
19 17 257.0 3 8971.0 8581.0 1.24
20 19 259.0 3 4564.0 5040.0 0.97
21 21 261.0 3 5980.0 4099.0 1.37
22 22 262.0 3 6321.0 2797.0 1.86
23 23 263.0 3 7937.0 2994.0 1.0
24 24 264.0 3 941.0 6672.0 1.18
25 24 264.0 3 6251.0 9661.0 0.7
26 25 265.0 3 9242.0 1527.0 0.75
27 27 267.0 3 5508.0 6503.0 0.31
28 27 267.0 3 6263.0 9831.0 1.14
29 30 270.0 3 3350.0 4767.0 1.12
30 33 273.0 3 8850.0 1982.0 1.66
31 35 275.0 3 5039.0 1776.0 0.63
32 39 279.0 3 604.0 4953.0 1.53
33 39 279.0 3 9836.0 2963.0 1.56
34 40 280.0 3 8338.0 7427.0 0.44
35 44 284.0 3 4514.0 5374.0 1.85
36 47 287.0 3 683.0 5606.0 1.26
37 47 287.0 3 8440.0 414.0 0.78
38 48 288.0 3 3437.0 2748.0 1.07
39 49 289.0 3 2482.0 8183.0 1.86
40 50 290.0 3 2608.0 8625.0 0.81
41 51 291.0 3 947.0 6328.0 1.26
42 51 291.0 3 3021.0 7873.0 1.51
43 54 294.0 3 7541.0 7285.0 1.68
44 55 295.0 3 2064.0 4138.0 1.53
45 55 295.0 3 2837.0 5663.0 1.28
46 55 295.0 3 3804.0 2734.0 1.65
47 56 296.0 3 2727.0 7177.0 0.92
48 57 297.0 3 1876.0 3141.0 0.63
49 59 299.0 3 5937.0 2077.0 1.32
