Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 3756.0 1561.0 0.96
2 5 245.0 3 3679.0 2565.0 1.03
3 6 246.0 3 8996.0 6243.0 1.67
4 6 246.0 3 8420.0 4591.0 0.84
5 8 248.0 3 9811.0 5135.0 1.61
6 9 249.0 3 5395.0 92.0 1.95
7 9 249.0 3 660.0 5220.0 1.11
8 11 251.0 3 3875.0 2815.0 1.46
9 12 252.0 3 9654.0 2546.0 0.38
10 13 253.0 3 7005.0 8276.0 1.08
11 16 256.0 3 3414.0 7160.0 1.55
12 21 261.0 3 3808.0 1227.0 0.98
13 22 262.0 3 8908.0 1593.0 1.85
14 23 263.0 3 9891.0 4982.0 1.91
15 23 263.0 3 7419.0 9757.0 0.84
16 26 266.0 3 6222.0 4910.0 0.52
17 27 267.0 3 3193.0 989.0 1.45
18 31 271.0 3 1393.0 2564.0 0.53
19 33 273.0 3 7183.0 6272.0 1.82
20 36 276.0 3 1988.0 7210.0 1.95
21 36 276.0 3 8480.0 2543.0 1.76
22 37 277.0 3 1356.0 5060.0 2.0
23 40 280.0 3 7495.0 4864.0 0.94
24 42 282.0 3 54.0 2496.0 1.29
25 42 282.0 3 4196.0 465.0 0.69
26 46 286.0 3 5430.0 6916.0 1.3
27 46 286.0 3 8569.0 7806.0 0.77
28 47 287.0 3 5069.0 5145.0 0.8
29 48 288.0 3 272.0 722.0 0.63
30 52 292.0 3 962.0 4228.0 1.0
31 52 292.0 3 6682.0 2999.0 1.45
32 54 294.0 3 4997.0 3363.0 0.35
33 58 298.0 3 3062.0 7807.0 1.39
34 60 300.0 3 7558.0 6130.0 0.88
35 62 302.0 3 9454.0 6002.0 1.98
36 63 303.0 3 3413.0 8464.0 0.38
37 64 304.0 3 9473.0 1227.0 0.98
38 65 305.0 3 251.0 1907.0 0.85
39 65 305.0 3 2381.0 4557.0 1.33
40 66 306.0 3 3349.0 5649.0 1.47
41 66 306.0 3 4830.0 1912.0 1.76
42 71 311.0 3 2267.0 5935.0 1.64
43 72 312.0 3 3897.0 2417.0 1.53
44 72 312.0 3 7709.0 71.0 1.21
45 77 317.0 3 7548.0 3644.0 0.97
46 78 318.0 3 3410.0 8089.0 1.66
47 78 318.0 3 6126.0 1566.0 1.79
48 80 320.0 3 4945.0 1248.0 1.54
49 80 320.0 3 1019.0 3193.0 1.96
50 81 321.0 3 7802.0 9975.0 0.87
51 81 321.0 3 4447.0 3739.0 1.43
52 83 323.0 3 6029.0 2822.0 1.32
53 86 326.0 3 5954.0 2643.0 0.38
54 87 327.0 3 1791.0 6267.0 0.75
55 87 327.0 3 6078.0 6584.0 0.36
56 87 327.0 3 5277.0 8744.0 0.78
57 90 330.0 3 6233.0 1390.0 0.8
58 91 331.0 3 7525.0 6800.0 0.38
59 91 331.0 3 6402.0 1546.0 1.91
60 93 333.0 3 7335.0 5695.0 0.4
61 93 333.0 3 6693.0 8737.0 1.26
62 93 333.0 3 5578.0 3306.0 1.55
63 93 333.0 3 3908.0 3792.0 1.06
64 94 334.0 3 3411.0 781.0 1.06
65 96 336.0 3 2408.0 2181.0 0.51
66 96 336.0 3 3798.0 313.0 0.42
67 99 339.0 3 9909.0 4820.0 1.58
68 100 340.0 3 9737.0 2719.0 0.57
69 105 345.0 3 917.0 6212.0 0.41
70 105 345.0 3 4913.0 8017.0 1.17
71 107 347.0 3 6593.0 8139.0 0.98
72 107 347.0 3 5909.0 104.0 1.32
73 108 348.0 3 4982.0 7685.0 1.88
74 109 349.0 3 5403.0 1258.0 1.32
75 114 354.0 3 9948.0 7142.0 0.38
76 116 356.0 3 2644.0 5118.0 1.31
77 120 360.0 3 5932.0 5025.0 1.0
78 122 362.0 3 4426.0 2759.0 0.39
79 123 363.0 3 8689.0 7203.0 1.41
80 127 367.0 3 7153.0 6563.0 1.3
81 129 369.0 3 6587.0 9991.0 0.54
82 131 371.0 3 9438.0 7139.0 1.96
83 133 373.0 3 3050.0 9487.0 1.16
84 137 377.0 3 3112.0 789.0 1.33
85 138 378.0 3 7781.0 1392.0 1.72
86 138 378.0 3 5513.0 4063.0 1.65
87 140 380.0 3 5374.0 5344.0 1.34
88 141 381.0 3 7229.0 5213.0 0.33
89 141 381.0 3 8305.0 4932.0 1.95
90 146 386.0 3 6621.0 9962.0 1.19
91 146 386.0 3 3139.0 9961.0 0.9
92 147 387.0 3 1655.0 2107.0 0.51
93 149 389.0 3 538.0 9046.0 0.87
94 150 390.0 3 8304.0 8095.0 1.83
95 150 390.0 3 5832.0 1644.0 0.67
96 154 394.0 3 8869.0 3587.0 1.77
97 158 398.0 3 3451.0 2614.0 1.68
98 161 401.0 3 2668.0 9335.0 0.98
99 162 402.0 3 5820.0 4550.0 0.72
100 164 404.0 3 943.0 6703.0 1.71
101 164 404.0 3 5906.0 3715.0 1.08
102 165 405.0 3 6279.0 735.0 0.63
103 165 405.0 3 7785.0 3496.0 0.8
104 168 408.0 3 9123.0 9286.0 1.11
105 169 409.0 3 8903.0 7932.0 1.52
106 170 410.0 3 1983.0 3559.0 0.95
107 171 411.0 3 5969.0 4249.0 1.19
108 171 411.0 3 6627.0 8223.0 1.85
109 172 412.0 3 8220.0 4880.0 1.58
110 172 412.0 3 3406.0 5252.0 1.67
111 173 413.0 3 9965.0 6397.0 0.51
112 175 415.0 3 1860.0 3571.0 0.38
113 175 415.0 3 3022.0 9962.0 1.57
114 178 418.0 3 5331.0 9534.0 1.32
115 179 419.0 3 8835.0 2244.0 1.64
116 181 421.0 3 465.0 6417.0 1.46
117 181 421.0 3 6825.0 1902.0 1.03
118 182 422.0 3 3112.0 769.0 1.59
119 183 423.0 3 7235.0 7706.0 0.63
120 183 423.0 3 7537.0 2910.0 1.39
