Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 6880.0 2187.0 1.86
2 0 240.0 3 2714.0 2830.0 0.51
3 2 242.0 3 2723.0 322.0 0.97
4 3 243.0 3 7427.0 404.0 1.18
5 3 243.0 3 3353.0 3156.0 1.87
6 4 244.0 3 3466.0 4464.0 1.31
7 4 244.0 3 8273.0 690.0 0.78
8 5 245.0 3 7752.0 6494.0 1.97
9 5 245.0 3 5660.0 4265.0 1.33
10 8 248.0 3 4874.0 8826.0 0.83
11 8 248.0 3 4245.0 530.0 0.87
12 8 248.0 3 5556.0 9672.0 1.89
13 9 249.0 3 8272.0 3558.0 0.9
14 12 252.0 3 5550.0 9680.0 0.53
15 14 254.0 3 5288.0 9520.0 1.05
16 15 255.0 3 5425.0 5505.0 1.41
17 16 256.0 3 3441.0 7869.0 0.34
18 17 257.0 3 3575.0 2673.0 1.86
19 17 257.0 3 6915.0 8687.0 0.38
20 18 258.0 3 657.0 4251.0 0.87
21 20 260.0 3 5723.0 4190.0 1.92
22 20 260.0 3 5387.0 1053.0 1.28
23 21 261.0 3 5824.0 3029.0 0.66
24 30 270.0 3 7379.0 2918.0 0.37
25 32 272.0 3 8621.0 8355.0 1.08
26 33 273.0 3 3748.0 2238.0 0.31
27 33 273.0 3 7527.0 9323.0 1.98
28 33 273.0 3 9604.0 5580.0 1.22
29 34 274.0 3 5831.0 9426.0 1.09
30 35 275.0 3 4644.0 7682.0 1.05
31 36 276.0 3 6466.0 362.0 1.66
32 37 277.0 3 9518.0 2776.0 0.49
33 38 278.0 3 5043.0 4088.0 1.63
34 38 278.0 3 5302.0 2526.0 0.37
35 40 280.0 3 734.0 1724.0 0.66
36 40 280.0 3 6834.0 2081.0 1.93
37 41 281.0 3 4081.0 3668.0 1.93
38 44 284.0 3 9283.0 1286.0 0.39
39 44 284.0 3 7725.0 7762.0 0.74
40 46 286.0 3 5723.0 9780.0 0.42
41 47 287.0 3 7818.0 8174.0 0.82
42 51 291.0 3 2588.0 3850.0 1.77
43 51 291.0 3 1624.0 5840.0 1.73
44 52 292.0 3 6151.0 4491.0 1.29
45 55 295.0 3 9581.0 76.0 0.64
46 59 299.0 3 7934.0 3690.0 0.5
47 60 300.0 3 4695.0 9609.0 0.93
48 61 301.0 3 3801.0 6199.0 0.72
49 62 302.0 3 2170.0 6739.0 1.76
50 62 302.0 3 7465.0 8857.0 1.95
51 63 303.0 3 2293.0 4751.0 1.52
52 64 304.0 3 2470.0 4407.0 1.65
53 69 309.0 3 6073.0 9202.0 1.48
54 69 309.0 3 876.0 7970.0 0.46
55 71 311.0 3 2888.0 6520.0 1.8
56 73 313.0 3 5233.0 8987.0 0.37
57 73 313.0 3 3005.0 6981.0 0.69
58 73 313.0 3 865.0 9501.0 0.35
59 76 316.0 3 2546.0 1576.0 0.67
60 76 316.0 3 435.0 3039.0 1.04
61 80 320.0 3 8146.0 9713.0 0.47
62 85 325.0 3 6528.0 4119.0 0.91
63 85 325.0 3 8445.0 9893.0 0.63
64 86 326.0 3 3675.0 4993.0 0.55
65 89 329.0 3 7009.0 3602.0 1.76
66 91 331.0 3 4712.0 1054.0 1.3
67 91 331.0 3 2087.0 1027.0 1.69
68 92 332.0 3 1036.0 4783.0 1.95
69 92 332.0 3 748.0 1480.0 0.43
70 93 333.0 3 9539.0 2650.0 1.77
71 93 333.0 3 6618.0 3897.0 0.94
72 93 333.0 3 9573.0 3331.0 1.5
73 95 335.0 3 6025.0 8746.0 1.42
74 96 336.0 3 5171.0 1094.0 1.32
75 96 336.0 3 1092.0 1650.0 1.14
76 96 336.0 3 4587.0 3029.0 0.33
77 96 336.0 3 1194.0 4554.0 0.85
78 98 338.0 3 8477.0 1964.0 0.95
79 100 340.0 3 8451.0 6433.0 0.48
80 100 340.0 3 5886.0 2551.0 1.63
81 102 342.0 3 2797.0 3788.0 1.8
82 102 342.0 3 3769.0 7565.0 1.86
83 104 344.0 3 4973.0 8714.0 1.48
84 105 345.0 3 3900.0 9254.0 1.99
85 110 350.0 3 8886.0 5757.0 1.83
86 110 350.0 3 9108.0 1181.0 0.51
87 111 351.0 3 9151.0 8688.0 1.02
88 113 353.0 3 6111.0 6558.0 1.71
89 116 356.0 3 9946.0 6745.0 0.7
90 116 356.0 3 988.0 3534.0 1.86
91 118 358.0 3 5977.0 4697.0 0.73
92 118 358.0 3 5461.0 9641.0 0.33
93 119 359.0 3 743.0 4157.0 0.57
94 120 360.0 3 4496.0 6554.0 0.98
95 120 360.0 3 538.0 9341.0 0.68
96 122 362.0 3 2116.0 5274.0 1.89
97 125 365.0 3 1236.0 2558.0 0.5
98 130 370.0 3 8128.0 1156.0 0.94
99 130 370.0 3 9543.0 7969.0 0.37
100 131 371.0 3 1885.0 7603.0 0.35
101 131 371.0 3 7554.0 5911.0 0.57
102 133 373.0 3 5948.0 634.0 0.33
103 133 373.0 3 5826.0 166.0 0.71
104 133 373.0 3 6435.0 3573.0 1.66
105 135 375.0 3 5704.0 4760.0 0.99
106 137 377.0 3 478.0 4880.0 1.36
107 139 379.0 3 5560.0 814.0 0.59
108 140 380.0 3 9876.0 4437.0 0.97
109 141 381.0 3 9778.0 8787.0 0.71
110 142 382.0 3 8073.0 4195.0 1.7
111 145 385.0 3 3456.0 5727.0 1.98
112 145 385.0 3 635.0 9083.0 0.33
113 147 387.0 3 694.0 7562.0 1.78
114 148 388.0 3 7346.0 3148.0 1.45
115 148 388.0 3 1948.0 3718.0 0.65
116 148 388.0 3 6752.0 5930.0 1.18
117 149 389.0 3 4118.0 4800.0 0.75
118 149 389.0 3 8583.0 9347.0 1.19
119 149 389.0 3 3388.0 3288.0 1.36
120 150 390.0 3 5911.0 6148.0 0.79
121 151 391.0 3 3502.0 1894.0 1.31
122 152 392.0 3 3547.0 6893.0 0.91
123 152 392.0 3 6526.0 7503.0 0.62
124 154 394.0 3 9088.0 9066.0 1.05
125 155 395.0 3 4593.0 69.0 1.28
126 162 402.0 3 9153.0 149.0 0.99
127 162 402.0 3 7994.0 9036.0 0.68
128 162 402.0 3 5934.0 8512.0 1.03
129 162 402.0 3 7911.0 4693.0 1.01
130 163 403.0 3 5329.0 26.0 1.43
131 165 405.0 3 5940.0 7768.0 0.85
132 165 405.0 3 7968.0 5221.0 1.67
133 166 406.0 3 8093.0 7932.0 0.89
134 167 407.0 3 440.0 2096.0 1.16
135 167 407.0 3 2710.0 6187.0 1.28
136 169 409.0 3 7463.0 7504.0 0.49
