Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 1974.0 2563.0 0.94
2 1 241.0 3 3718.0 3512.0 1.32
3 4 244.0 3 9919.0 5348.0 0.66
4 5 245.0 3 1936.0 6634.0 1.51
5 6 246.0 3 6103.0 1551.0 1.83
6 6 246.0 3 5287.0 5216.0 1.27
7 8 248.0 3 1975.0 7327.0 0.73
8 8 248.0 3 4299.0 3733.0 1.41
9 10 250.0 3 3739.0 6331.0 1.79
10 10 250.0 3 5679.0 7673.0 1.93
11 11 251.0 3 4312.0 10800.0 0.46
12 11 251.0 3 3277.0 5989.0 1.05
13 12 252.0 3 3684.0 7060.0 1.66
14 12 252.0 3 2484.0 2741.0 0.41
15 15 255.0 3 3477.0 10474.0 1.27
16 15 255.0 3 3622.0 3816.0 1.01
17 19 259.0 3 1776.0 8096.0 1.02
18 20 260.0 3 8216.0 4417.0 1.02
19 24 264.0 3 5119.0 5181.0 1.43
20 24 264.0 3 7947.0 6730.0 0.84
21 26 266.0 3 2483.0 5214.0 1.31
22 29 269.0 3 4447.0 5135.0 1.07
23 32 272.0 3 539.0 4577.0 0.36
24 32 272.0 3 7107.0 3762.0 0.65
25 33 273.0 3 4543.0 6169.0 0.41
26 36 276.0 3 6118.0 5882.0 0.93
27 36 276.0 3 3955.0 4482.0 1.94
28 37 277.0 3 4822.0 4919.0 1.7
29 39 279.0 3 8732.0 4046.0 1.71
30 39 279.0 3 4158.0 7136.0 0.3
31 40 280.0 3 7323.0 1465.0 0.82
32 40 280.0 3 4126.0 2737.0 1.06
33 43 283.0 3 4880.0 8756.0 0.47
34 47 287.0 3 5389.0 7401.0 1.76
35 48 288.0 3 9514.0 5645.0 1.94
36 50 290.0 3 3541.0 1436.0 1.61
37 51 291.0 3 5359.0 5444.0 1.15
38 52 292.0 3 3101.0 4593.0 0.87
39 54 294.0 3 6864.0 7435.0 1.73
40 56 296.0 3 5757.0 6804.0 1.12
41 57 297.0 3 8080.0 3172.0 0.41
42 58 298.0 3 5280.0 4944.0 0.57
43 59 299.0 3 6563.0 5065.0 0.31
44 62 302.0 3 3932.0 4189.0 1.81
45 62 302.0 3 6390.0 3739.0 1.9
46 62 302.0 3 2907.0 459.0 0.33
47 65 305.0 3 6735.0 5877.0 0.64
48 65 305.0 3 6463.0 7479.0 1.73
49 66 306.0 3 7349.0 5497.0 0.9
50 66 306.0 3 4085.0 3882.0 0.57
51 66 306.0 3 5729.0 8723.0 0.37
52 68 308.0 3 3924.0 7903.0 1.42
53 68 308.0 3 8695.0 4693.0 1.6
54 69 309.0 3 1387.0 3503.0 0.85
55 71 311.0 3 4010.0 5473.0 0.98
56 71 311.0 3 1666.0 3997.0 0.56
57 72 312.0 3 6854.0 4754.0 1.29
58 72 312.0 3 6334.0 4083.0 0.9
59 72 312.0 3 7846.0 7441.0 1.9
60 74 314.0 3 4103.0 1457.0 1.12
61 74 314.0 3 2271.0 5055.0 0.91
62 77 317.0 3 9964.0 1937.0 0.31
63 78 318.0 3 4722.0 2004.0 0.33
64 79 319.0 3 5385.0 2923.0 0.92
65 79 319.0 3 4899.0 -446.0 1.26
66 83 323.0 3 2126.0 5090.0 1.7
67 85 325.0 3 5787.0 8859.0 1.07
68 85 325.0 3 7688.0 3591.0 2.0
69 88 328.0 3 5964.0 7527.0 0.72
70 89 329.0 3 9624.0 3908.0 1.75
71 90 330.0 3 5393.0 5350.0 0.86
72 94 334.0 3 4323.0 5448.0 1.99
73 98 338.0 3 8420.0 3521.0 1.85
74 98 338.0 3 4648.0 3916.0 0.54
75 99 339.0 3 1362.0 4670.0 0.9
76 99 339.0 3 5495.0 7228.0 0.61
77 104 344.0 3 1072.0 2475.0 1.16
78 105 345.0 3 5830.0 4227.0 0.96
79 105 345.0 3 3518.0 8547.0 1.79
80 106 346.0 3 5341.0 2030.0 0.68
81 106 346.0 3 6852.0 7418.0 1.71
82 106 346.0 3 2121.0 7187.0 0.7
83 110 350.0 3 1439.0 2027.0 1.72
84 110 350.0 3 7957.0 6473.0 0.54
85 112 352.0 3 6933.0 4737.0 0.38
86 112 352.0 3 5555.0 3247.0 0.69
