Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 8098.0 4123.0 1.22
2 0 240.0 3 4894.0 2832.0 1.11
3 1 241.0 3 2624.0 2312.0 0.68
4 1 241.0 3 4748.0 6690.0 1.05
5 3 243.0 3 1510.0 5167.0 1.06
6 4 244.0 3 4432.0 1977.0 1.27
7 7 247.0 3 1592.0 5935.0 0.63
8 7 247.0 3 6019.0 4799.0 1.5
9 9 249.0 3 7343.0 6525.0 0.86
10 11 251.0 3 2115.0 3838.0 1.78
11 11 251.0 3 7641.0 5704.0 0.77
12 12 252.0 3 3876.0 5811.0 1.17
13 12 252.0 3 4528.0 6032.0 0.33
14 12 252.0 3 5844.0 5466.0 1.89
15 13 253.0 3 5348.0 6774.0 0.62
16 16 256.0 3 6999.0 7917.0 0.65
17 16 256.0 3 4900.0 6254.0 1.69
18 17 257.0 3 6548.0 5915.0 1.06
19 17 257.0 3 1602.0 5992.0 1.36
20 17 257.0 3 8996.0 1244.0 1.45
21 23 263.0 3 2612.0 9803.0 0.85
22 25 265.0 3 4454.0 4196.0 1.27
23 27 267.0 3 4188.0 5468.0 0.72
24 29 269.0 3 1306.0 8531.0 1.35
25 29 269.0 3 8607.0 5308.0 0.93
26 31 271.0 3 4961.0 6616.0 0.65
27 32 272.0 3 1836.0 6693.0 2.0
28 32 272.0 3 3574.0 1651.0 0.63
29 33 273.0 3 5551.0 2582.0 0.78
30 34 274.0 3 5136.0 6377.0 1.37
31 34 274.0 3 6402.0 6569.0 0.41
32 35 275.0 3 3796.0 5273.0 1.8
33 36 276.0 3 6854.0 4854.0 1.03
34 37 277.0 3 3274.0 5817.0 1.72
35 38 278.0 3 6853.0 3191.0 1.4
36 41 281.0 3 4762.0 814.0 1.6
37 41 281.0 3 7045.0 1674.0 1.61
38 41 281.0 3 6197.0 1027.0 0.63
39 45 285.0 3 3125.0 6401.0 1.36
40 46 286.0 3 1000.0 6342.0 1.42
41 47 287.0 3 8083.0 1236.0 0.63
42 48 288.0 3 3577.0 3341.0 0.61
43 48 288.0 3 9608.0 2986.0 0.86
44 51 291.0 3 3762.0 6230.0 0.76
45 52 292.0 3 7393.0 8608.0 0.41
46 53 293.0 3 6789.0 7746.0 1.72
47 54 294.0 3 2142.0 4182.0 0.5
48 54 294.0 3 2429.0 6695.0 1.33
49 54 294.0 3 5057.0 4253.0 0.4
50 56 296.0 3 6006.0 5897.0 1.69
51 57 297.0 3 6167.0 5283.0 1.43
52 60 300.0 3 7720.0 7891.0 1.35
53 60 300.0 3 747.0 4955.0 1.11
54 61 301.0 3 721.0 4611.0 1.36
55 61 301.0 3 6549.0 1699.0 0.62
56 63 303.0 3 4054.0 6692.0 1.35
57 68 308.0 3 5100.0 9308.0 0.77
58 69 309.0 3 3972.0 5175.0 1.17
59 71 311.0 3 4054.0 3623.0 1.09
60 72 312.0 3 157.0 7041.0 1.28
61 73 313.0 3 5934.0 4223.0 1.86
62 73 313.0 3 4129.0 5171.0 1.48
63 74 314.0 3 4022.0 5960.0 0.59
64 75 315.0 3 4882.0 1010.0 0.42
65 76 316.0 3 1684.0 3996.0 1.73
66 77 317.0 3 7988.0 2344.0 1.84
67 78 318.0 3 2666.0 6565.0 1.63
68 82 322.0 3 5835.0 4224.0 1.75
69 82 322.0 3 5271.0 7383.0 1.82
70 84 324.0 3 5437.0 5344.0 1.22
71 85 325.0 3 2436.0 3107.0 0.95
