Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 6594.0 6204.0 1.15
2 0 240.0 3 7306.0 9114.0 0.62
3 1 241.0 3 2715.0 7924.0 0.47
4 2 242.0 3 4726.0 5132.0 1.48
5 3 243.0 3 9715.0 2547.0 0.83
6 4 244.0 3 2801.0 6723.0 0.77
7 5 245.0 3 9411.0 7581.0 1.59
8 7 247.0 3 9070.0 3512.0 0.49
9 7 247.0 3 405.0 6751.0 0.32
10 7 247.0 3 6632.0 1099.0 1.04
11 9 249.0 3 2248.0 1463.0 1.23
12 9 249.0 3 3283.0 6085.0 1.78
13 12 252.0 3 4274.0 713.0 0.73
14 13 253.0 3 4184.0 8756.0 0.41
15 14 254.0 3 9012.0 2276.0 1.67
16 15 255.0 3 1577.0 3620.0 0.78
17 15 255.0 3 4217.0 9280.0 0.99
18 20 260.0 3 4751.0 4645.0 0.3
19 21 261.0 3 615.0 8611.0 0.53
20 21 261.0 3 7682.0 2690.0 0.54
21 24 264.0 3 9416.0 279.0 0.33
22 26 266.0 3 8180.0 846.0 0.65
23 29 269.0 3 7729.0 9963.0 0.47
24 30 270.0 3 8146.0 5516.0 0.75
25 32 272.0 3 5216.0 205.0 0.45
26 37 277.0 3 564.0 8043.0 1.25
27 37 277.0 3 3445.0 1016.0 1.51
28 40 280.0 3 2055.0 2939.0 1.89
29 45 285.0 3 6358.0 9325.0 1.53
30 46 286.0 3 582.0 5346.0 1.39
31 48 288.0 3 2795.0 4947.0 0.87
32 50 290.0 3 3240.0 3908.0 1.28
33 55 295.0 3 2734.0 7238.0 1.99
34 56 296.0 3 5160.0 1769.0 1.33
35 56 296.0 3 4038.0 7280.0 0.87
36 57 297.0 3 7975.0 3379.0 0.66
37 60 300.0 3 6143.0 7179.0 1.2
38 61 301.0 3 2447.0 6597.0 0.7
39 62 302.0 3 8844.0 2671.0 1.2
40 62 302.0 3 4561.0 3657.0 1.04
41 62 302.0 3 5914.0 3420.0 0.59
42 63 303.0 3 5151.0 3285.0 1.07
43 63 303.0 3 5923.0 2269.0 1.39
44 64 304.0 3 8582.0 5692.0 0.78
45 64 304.0 3 2224.0 9477.0 0.7
46 65 305.0 3 1524.0 8038.0 1.99
47 66 306.0 3 6841.0 224.0 0.65
48 66 306.0 3 1561.0 3311.0 0.68
49 66 306.0 3 4398.0 7895.0 1.45
50 68 308.0 3 340.0 1983.0 1.31
51 70 310.0 3 8050.0 5742.0 0.87
52 71 311.0 3 8646.0 7359.0 0.82
53 71 311.0 3 781.0 4342.0 0.82
54 71 311.0 3 1615.0 2391.0 1.54
55 72 312.0 3 4571.0 5244.0 1.22
56 73 313.0 3 8977.0 2147.0 0.36
57 74 314.0 3 9325.0 6563.0 0.83
58 75 315.0 3 9279.0 3250.0 1.02
59 77 317.0 3 2987.0 1687.0 0.74
60 79 319.0 3 254.0 8147.0 0.71
61 82 322.0 3 3925.0 9395.0 0.8
62 82 322.0 3 5116.0 4405.0 0.33
63 85 325.0 3 7745.0 2308.0 0.66
64 86 326.0 3 758.0 810.0 0.74
65 87 327.0 3 456.0 7062.0 0.75
66 88 328.0 3 1474.0 6800.0 1.72
67 88 328.0 3 4970.0 7621.0 0.57
68 88 328.0 3 1977.0 4278.0 1.56
69 89 329.0 3 6543.0 724.0 0.52
70 90 330.0 3 227.0 5344.0 1.86
71 92 332.0 3 4371.0 9943.0 0.46
72 94 334.0 3 1539.0 8941.0 0.56
73 95 335.0 3 6065.0 3294.0 1.37
74 99 339.0 3 3125.0 2658.0 0.39
75 100 340.0 3 6484.0 9833.0 1.44
76 101 341.0 3 2773.0 6859.0 1.35
77 102 342.0 3 4878.0 1180.0 1.18
78 105 345.0 3 6735.0 1511.0 1.32
79 108 348.0 3 7046.0 213.0 1.08
80 108 348.0 3 8685.0 7736.0 1.75
81 110 350.0 3 4648.0 8412.0 0.6
82 110 350.0 3 1859.0 3556.0 1.01
83 112 352.0 3 4738.0 5211.0 0.48
84 112 352.0 3 3162.0 6895.0 0.4
85 117 357.0 3 7169.0 6062.0 1.04
86 118 358.0 3 4964.0 4572.0 1.32
87 118 358.0 3 2365.0 7564.0 1.1
88 121 361.0 3 3323.0 1521.0 1.31
89 122 362.0 3 9993.0 6027.0 0.91
90 123 363.0 3 7734.0 245.0 1.5
91 126 366.0 3 6541.0 6546.0 0.95
92 129 369.0 3 7920.0 8560.0 1.08
93 129 369.0 3 6579.0 1954.0 0.3
94 129 369.0 3 9429.0 3328.0 1.16
95 131 371.0 3 3487.0 3013.0 0.83
96 131 371.0 3 7879.0 7768.0 0.88
97 132 372.0 3 8517.0 6288.0 1.02
98 132 372.0 3 193.0 2771.0 0.53
99 135 375.0 3 5199.0 8478.0 1.61
100 141 381.0 3 1322.0 7390.0 1.33
101 146 386.0 3 7271.0 637.0 1.17
102 149 389.0 3 7327.0 853.0 1.32
103 150 390.0 3 9471.0 2645.0 0.55
104 150 390.0 3 7597.0 8310.0 1.53
105 152 392.0 3 909.0 3723.0 0.89
106 155 395.0 3 5565.0 1543.0 1.98
107 156 396.0 3 7879.0 4964.0 1.02
108 157 397.0 3 9836.0 373.0 0.37
109 158 398.0 3 5847.0 8079.0 1.74
110 159 399.0 3 8129.0 9393.0 0.59
111 160 400.0 3 6221.0 178.0 1.89
112 161 401.0 3 7627.0 576.0 0.51
113 166 406.0 3 1653.0 545.0 1.43
114 166 406.0 3 7593.0 3659.0 1.18
115 166 406.0 3 4116.0 8227.0 1.47
116 170 410.0 3 2499.0 554.0 1.94
117 171 411.0 3 9155.0 2927.0 1.35
118 171 411.0 3 6679.0 3474.0 1.33
119 174 414.0 3 6440.0 7601.0 0.89
120 174 414.0 3 7897.0 4500.0 1.07
121 174 414.0 3 4189.0 4994.0 0.94
122 175 415.0 3 2677.0 7345.0 1.9
123 178 418.0 3 8904.0 4086.0 0.6
124 178 418.0 3 5127.0 602.0 1.55
125 180 420.0 3 4827.0 4459.0 1.85
126 181 421.0 3 6214.0 3132.0 1.99
127 186 426.0 3 5182.0 8721.0 1.43
128 188 428.0 3 9497.0 6417.0 1.59
129 190 430.0 3 9577.0 158.0 0.43
130 191 431.0 3 6388.0 3988.0 1.32
131 191 431.0 3 4478.0 6402.0 0.79
132 191 431.0 3 2992.0 5362.0 1.65
133 195 435.0 3 4534.0 5935.0 0.51
