Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 2942.0 6553.0 0.87
2 2 242.0 3 527.0 2592.0 0.91
3 2 242.0 3 7167.0 4623.0 1.3
4 3 243.0 3 3780.0 3717.0 0.73
5 6 246.0 3 5160.0 8660.0 0.98
6 6 246.0 3 4693.0 2958.0 0.43
7 8 248.0 3 4624.0 2407.0 0.58
8 8 248.0 3 600.0 3764.0 1.0
9 10 250.0 3 5601.0 7052.0 0.77
10 13 253.0 3 6244.0 1662.0 1.16
11 15 255.0 3 3092.0 2256.0 1.89
12 17 257.0 3 4180.0 5048.0 1.77
13 19 259.0 3 2490.0 6189.0 1.46
14 20 260.0 3 7338.0 6019.0 0.96
15 22 262.0 3 3876.0 7596.0 1.56
16 26 266.0 3 7129.0 3940.0 0.94
17 26 266.0 3 6796.0 4051.0 1.34
18 26 266.0 3 6846.0 5226.0 0.35
19 28 268.0 3 1808.0 4617.0 1.35
20 28 268.0 3 4452.0 5827.0 0.37
21 29 269.0 3 2789.0 4093.0 1.26
22 29 269.0 3 -528.0 7095.0 0.74
23 31 271.0 3 4779.0 1657.0 1.1
24 32 272.0 3 4272.0 2570.0 0.81
25 34 274.0 3 1461.0 5647.0 0.92
26 36 276.0 3 3712.0 4642.0 1.72
27 39 279.0 3 6569.0 4918.0 0.41
28 39 279.0 3 7051.0 4809.0 0.62
29 42 282.0 3 3053.0 4069.0 1.39
30 43 283.0 3 6019.0 9957.0 1.75
31 44 284.0 3 7222.0 2156.0 1.89
32 46 286.0 3 3711.0 2435.0 0.53
33 46 286.0 3 8568.0 8483.0 1.13
34 46 286.0 3 3417.0 5930.0 0.8
35 49 289.0 3 7454.0 1975.0 0.78
36 49 289.0 3 7215.0 5699.0 1.6
37 50 290.0 3 2656.0 2998.0 1.82
38 50 290.0 3 3948.0 3571.0 0.71
39 50 290.0 3 6778.0 2701.0 0.47
40 52 292.0 3 6324.0 5706.0 1.48
41 53 293.0 3 2092.0 2177.0 1.95
42 54 294.0 3 4045.0 4006.0 1.3
43 55 295.0 3 6522.0 4615.0 0.64
44 57 297.0 3 7587.0 4029.0 1.49
45 58 298.0 3 3321.0 3774.0 0.69
46 58 298.0 3 9085.0 2865.0 0.69
47 59 299.0 3 7635.0 8084.0 1.77
48 59 299.0 3 2312.0 9269.0 1.91
49 60 300.0 3 8734.0 3651.0 1.28
50 60 300.0 3 4499.0 3708.0 0.38
51 63 303.0 3 3084.0 6569.0 1.97
52 63 303.0 3 6422.0 5537.0 1.62
53 64 304.0 3 3913.0 6809.0 1.43
54 66 306.0 3 4828.0 7274.0 1.17
55 67 307.0 3 9402.0 2824.0 0.96
56 68 308.0 3 -71.0 5370.0 1.04
57 69 309.0 3 5260.0 7221.0 1.58
58 70 310.0 3 4586.0 4310.0 1.73
59 71 311.0 3 9369.0 3316.0 1.22
60 72 312.0 3 1377.0 6667.0 0.37
61 72 312.0 3 4422.0 6093.0 1.33
62 73 313.0 3 3155.0 9324.0 0.84
63 75 315.0 3 472.0 5893.0 0.78
64 75 315.0 3 7847.0 2208.0 1.07
65 77 317.0 3 1078.0 2689.0 1.12
66 77 317.0 3 6932.0 2800.0 1.98
67 77 317.0 3 3814.0 4011.0 1.63
68 78 318.0 3 6179.0 6437.0 0.58
69 79 319.0 3 7536.0 9615.0 1.51
70 79 319.0 3 7494.0 8511.0 1.63
71 80 320.0 3 5556.0 9085.0 1.4
72 80 320.0 3 6137.0 3779.0 1.05
73 81 321.0 3 7181.0 3611.0 0.79
74 84 324.0 3 1684.0 6048.0 0.39
75 85 325.0 3 4242.0 5847.0 0.84
76 85 325.0 3 7859.0 5727.0 1.05
77 86 326.0 3 5099.0 -1178.0 0.8
78 87 327.0 3 4329.0 4079.0 1.51
79 87 327.0 3 5406.0 5933.0 0.91
80 88 328.0 3 2429.0 4759.0 1.81
81 91 331.0 3 6991.0 7478.0 0.57
82 93 333.0 3 6228.0 2721.0 0.76
83 96 336.0 3 3478.0 1271.0 1.98
84 97 337.0 3 5657.0 1968.0 1.04
85 97 337.0 3 10076.0 3471.0 1.48
86 98 338.0 3 4905.0 2265.0 1.97
87 104 344.0 3 1412.0 3701.0 1.33
88 105 345.0 3 3429.0 10231.0 0.83
89 106 346.0 3 1380.0 5022.0 0.62
90 108 348.0 3 3671.0 5623.0 1.94
91 108 348.0 3 8120.0 5182.0 1.1
92 109 349.0 3 5740.0 5411.0 1.55
93 109 349.0 3 4216.0 2329.0 0.34
94 110 350.0 3 5352.0 7619.0 1.37
95 111 351.0 3 5204.0 9154.0 1.79
96 111 351.0 3 6185.0 4757.0 1.8
97 112 352.0 3 5933.0 5906.0 1.54
98 112 352.0 3 6648.0 5683.0 1.91
99 113 353.0 3 2400.0 1164.0 0.44
100 114 354.0 3 3388.0 3846.0 0.96
101 114 354.0 3 3538.0 3058.0 1.81
102 115 355.0 3 2262.0 6974.0 0.51
103 117 357.0 3 3764.0 2548.0 1.92
104 117 357.0 3 2910.0 4645.0 1.5
105 117 357.0 3 5247.0 4141.0 0.33
106 120 360.0 3 1537.0 6823.0 0.65
