Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 8484.0 7576.0 1.65
2 1 241.0 3 279.0 7350.0 0.6
3 2 242.0 3 5820.0 6485.0 1.22
4 2 242.0 3 5844.0 8537.0 1.54
5 3 243.0 3 1309.0 7516.0 1.71
6 3 243.0 3 4964.0 2661.0 0.66
7 4 244.0 3 4715.0 9581.0 1.31
8 5 245.0 3 1254.0 1676.0 0.82
9 7 247.0 3 4924.0 7149.0 0.88
10 7 247.0 3 3582.0 8290.0 0.72
11 8 248.0 3 637.0 2320.0 1.21
12 8 248.0 3 3258.0 4610.0 1.43
13 9 249.0 3 1741.0 5429.0 1.02
14 17 257.0 3 9453.0 5566.0 1.54
15 19 259.0 3 2207.0 3979.0 0.67
16 20 260.0 3 4549.0 148.0 0.72
17 21 261.0 3 8706.0 4524.0 0.68
18 25 265.0 3 4369.0 5281.0 0.94
19 25 265.0 3 8605.0 7167.0 0.45
20 26 266.0 3 4397.0 4884.0 1.96
21 27 267.0 3 2759.0 5753.0 1.36
22 28 268.0 3 3791.0 7065.0 0.78
23 30 270.0 3 2322.0 1375.0 1.49
24 31 271.0 3 5590.0 7948.0 1.24
25 33 273.0 3 945.0 1413.0 0.66
26 33 273.0 3 4692.0 3581.0 1.27
27 35 275.0 3 8045.0 7429.0 0.92
28 39 279.0 3 1718.0 3513.0 1.6
29 39 279.0 3 1147.0 630.0 1.3
30 41 281.0 3 7583.0 7579.0 1.29
31 44 284.0 3 9119.0 4156.0 1.65
32 45 285.0 3 4018.0 5913.0 1.45
33 51 291.0 3 7298.0 2243.0 0.92
34 51 291.0 3 4444.0 9884.0 1.0
35 51 291.0 3 1469.0 7404.0 1.8
36 56 296.0 3 8274.0 2521.0 1.7
37 58 298.0 3 2153.0 2559.0 1.49
38 58 298.0 3 452.0 4495.0 0.35
39 60 300.0 3 8179.0 2012.0 0.91
40 61 301.0 3 3200.0 6424.0 1.22
41 63 303.0 3 5310.0 2328.0 1.22
42 67 307.0 3 6991.0 170.0 0.5
43 67 307.0 3 3511.0 695.0 1.43
44 69 309.0 3 2543.0 8475.0 1.63
45 70 310.0 3 8323.0 8004.0 0.46
46 71 311.0 3 1522.0 534.0 0.85
47 73 313.0 3 2838.0 9536.0 1.26
48 73 313.0 3 8918.0 1029.0 1.31
49 74 314.0 3 491.0 5955.0 1.02
50 74 314.0 3 1854.0 7784.0 0.53
51 75 315.0 3 3968.0 9664.0 1.58
52 75 315.0 3 7834.0 9488.0 1.06
53 76 316.0 3 652.0 8292.0 0.33
54 77 317.0 3 1710.0 9866.0 0.58
55 77 317.0 3 9340.0 2465.0 1.17
56 78 318.0 3 1646.0 6057.0 1.23
57 79 319.0 3 9867.0 8700.0 0.43
58 81 321.0 3 7404.0 5278.0 0.97
59 81 321.0 3 5622.0 4386.0 1.58
60 84 324.0 3 9663.0 3778.0 0.33
61 85 325.0 3 895.0 8763.0 0.41
62 85 325.0 3 6066.0 9489.0 1.21
63 88 328.0 3 7929.0 2297.0 1.74
64 88 328.0 3 3658.0 9811.0 1.6
65 89 329.0 3 7287.0 923.0 0.81
66 89 329.0 3 3762.0 371.0 1.51
67 90 330.0 3 1401.0 9800.0 0.6
68 92 332.0 3 8493.0 7232.0 1.66
69 93 333.0 3 6029.0 982.0 1.21
70 97 337.0 3 6962.0 1398.0 1.57
71 99 339.0 3 487.0 2419.0 0.79
72 99 339.0 3 9204.0 8583.0 1.34
73 102 342.0 3 7347.0 7040.0 0.97
74 103 343.0 3 3326.0 7170.0 1.31
75 105 345.0 3 3698.0 5126.0 0.9
76 106 346.0 3 834.0 3874.0 1.34
77 107 347.0 3 9570.0 5013.0 1.97
78 107 347.0 3 1168.0 459.0 0.54
79 109 349.0 3 508.0 5767.0 0.31
80 110 350.0 3 1244.0 6850.0 0.51
81 110 350.0 3 4245.0 7317.0 1.54
82 110 350.0 3 5612.0 8289.0 1.29
83 110 350.0 3 4467.0 792.0 0.74
84 113 353.0 3 3618.0 6220.0 0.88
85 115 355.0 3 3973.0 3726.0 1.73
86 118 358.0 3 2267.0 6668.0 1.22
87 120 360.0 3 2844.0 6516.0 0.66
88 121 361.0 3 974.0 3919.0 1.83
89 121 361.0 3 4622.0 3779.0 1.47
90 123 363.0 3 6918.0 6435.0 1.6
91 127 367.0 3 2745.0 6063.0 1.36
92 127 367.0 3 2600.0 5982.0 0.36
93 127 367.0 3 6460.0 4977.0 0.72
94 128 368.0 3 4024.0 4617.0 0.97
95 128 368.0 3 726.0 3850.0 0.5
96 129 369.0 3 3399.0 3637.0 0.37
97 131 371.0 3 9025.0 4817.0 0.45
98 134 374.0 3 9346.0 5218.0 0.88
99 134 374.0 3 73.0 3826.0 1.19
100 134 374.0 3 1574.0 3457.0 1.32
101 136 376.0 3 5467.0 7515.0 1.78
102 138 378.0 3 7238.0 4356.0 0.52
103 138 378.0 3 45.0 4823.0 0.43
104 138 378.0 3 6380.0 2696.0 0.4
105 139 379.0 3 6851.0 2721.0 1.22
106 140 380.0 3 3743.0 9959.0 1.59
107 140 380.0 3 8682.0 9702.0 0.46
108 142 382.0 3 3871.0 6477.0 0.66
109 142 382.0 3 3831.0 2986.0 1.65
110 146 386.0 3 8485.0 9426.0 1.14
111 147 387.0 3 7072.0 8699.0 1.14
112 150 390.0 3 5136.0 3814.0 0.69
113 150 390.0 3 6238.0 8433.0 1.86
114 150 390.0 3 5186.0 1005.0 0.95
115 151 391.0 3 784.0 1098.0 0.78
116 152 392.0 3 5258.0 1058.0 1.78
117 153 393.0 3 9506.0 5362.0 1.51
118 156 396.0 3 8240.0 7251.0 1.75
119 156 396.0 3 8668.0 6729.0 1.49
120 157 397.0 3 2177.0 6017.0 1.13
121 159 399.0 3 5745.0 6532.0 1.04
122 159 399.0 3 7546.0 9416.0 0.66
123 159 399.0 3 991.0 6006.0 1.13
124 160 400.0 3 719.0 5017.0 1.21
125 162 402.0 3 2194.0 9581.0 1.19
126 163 403.0 3 1303.0 2084.0 0.91
127 164 404.0 3 9593.0 2426.0 0.96
128 164 404.0 3 4744.0 4838.0 1.26
129 165 405.0 3 4903.0 1751.0 0.69
130 166 406.0 3 8932.0 3468.0 0.72
131 166 406.0 3 7823.0 8545.0 0.97
132 167 407.0 3 2952.0 7431.0 0.36
133 169 409.0 3 2818.0 6504.0 1.0
134 172 412.0 3 6931.0 5218.0 1.02
135 172 412.0 3 3030.0 4807.0 1.92
136 173 413.0 3 2539.0 8338.0 1.07
137 175 415.0 3 4636.0 1294.0 0.95
138 177 417.0 3 1086.0 8609.0 0.6
139 177 417.0 3 4570.0 4509.0 0.39
140 179 419.0 3 5442.0 4366.0 1.39
141 182 422.0 3 7179.0 2344.0 1.35
142 182 422.0 3 4410.0 9559.0 1.84
143 187 427.0 3 1341.0 3104.0 0.33
144 189 429.0 3 4925.0 2427.0 0.43
145 189 429.0 3 2631.0 6114.0 0.34
146 191 431.0 3 5205.0 8223.0 0.42
147 192 432.0 3 2206.0 6355.0 1.84
148 192 432.0 3 9646.0 1379.0 0.66
149 192 432.0 3 1869.0 1320.0 1.89
150 193 433.0 3 3751.0 7221.0 0.74
151 194 434.0 3 1248.0 1603.0 1.81
152 194 434.0 3 287.0 4094.0 1.68
153 196 436.0 3 7888.0 5349.0 1.46
154 197 437.0 3 4753.0 8841.0 1.2
155 198 438.0 3 2134.0 8941.0 1.93
156 199 439.0 3 8928.0 3912.0 0.74
157 199 439.0 3 2581.0 2832.0 0.41
158 199 439.0 3 5259.0 1686.0 1.17
159 199 439.0 3 9302.0 3397.0 1.15
160 200 440.0 3 9557.0 8067.0 1.28
161 202 442.0 3 6791.0 7996.0 0.53
162 203 443.0 3 4901.0 3191.0 1.35
163 207 447.0 3 7635.0 8824.0 1.66
164 207 447.0 3 1670.0 7881.0 0.46
165 208 448.0 3 5380.0 4184.0 0.73
166 208 448.0 3 8669.0 7218.0 0.44
167 209 449.0 3 75.0 7361.0 0.73
168 212 452.0 3 8562.0 4278.0 1.68
169 214 454.0 3 5442.0 1636.0 0.93
170 216 456.0 3 7459.0 9864.0 1.61
171 221 461.0 3 8934.0 3540.0 0.83
172 222 462.0 3 5346.0 83.0 1.25
173 228 468.0 3 7292.0 2231.0 1.99
174 229 469.0 3 2699.0 3226.0 0.39
175 233 473.0 3 466.0 946.0 0.47
176 234 474.0 3 7220.0 5666.0 0.94
177 235 475.0 3 7668.0 2918.0 0.67
178 235 475.0 3 6175.0 9410.0 1.12
179 235 475.0 3 3523.0 5420.0 1.66
180 236 476.0 3 328.0 2380.0 1.46
181 237 477.0 3 9725.0 6622.0 1.21
182 238 478.0 3 8313.0 7841.0 0.35
183 238 478.0 3 7438.0 7998.0 1.88
184 239 479.0 3 4756.0 7972.0 1.37
185 240 480.0 3 2432.0 6163.0 0.36
186 240 480.0 3 8876.0 2714.0 1.39
187 241 481.0 3 8625.0 7229.0 0.8
188 243 483.0 3 7035.0 789.0 1.09
189 243 483.0 3 8807.0 4816.0 0.93
190 250 490.0 3 167.0 9032.0 0.67
191 250 490.0 3 4235.0 4817.0 0.46
192 251 491.0 3 6908.0 2545.0 1.12
193 252 492.0 3 8435.0 2120.0 1.11
194 255 495.0 3 8478.0 6703.0 0.36
195 257 497.0 3 2085.0 5800.0 1.86
196 257 497.0 3 6253.0 1895.0 1.44
197 257 497.0 3 2870.0 2286.0 1.67
198 258 498.0 3 4933.0 2932.0 1.46
199 267 507.0 3 1807.0 6256.0 0.44
200 272 512.0 3 6181.0 7093.0 1.93
201 272 512.0 3 5228.0 1901.0 1.04
202 273 513.0 3 2315.0 8117.0 0.59
203 273 513.0 3 9538.0 3599.0 0.81
204 274 514.0 3 7942.0 8967.0 1.02
205 277 517.0 3 8751.0 7659.0 1.29
206 278 518.0 3 6544.0 6050.0 1.52
207 279 519.0 3 5633.0 1757.0 1.8
208 281 521.0 3 1952.0 9186.0 1.64
209 282 522.0 3 298.0 4020.0 1.36
210 287 527.0 3 3587.0 9950.0 1.96
211 288 528.0 3 9343.0 3003.0 1.2
212 288 528.0 3 5698.0 1006.0 2.0
213 289 529.0 3 5977.0 4307.0 1.53
214 291 531.0 3 7616.0 3076.0 1.7
215 291 531.0 3 2241.0 837.0 1.77
216 292 532.0 3 9253.0 8292.0 1.37
217 294 534.0 3 4077.0 3116.0 0.93
218 295 535.0 3 4407.0 4207.0 0.78
219 295 535.0 3 9039.0 5091.0 1.2
220 295 535.0 3 9303.0 7375.0 1.43
221 296 536.0 3 3248.0 2510.0 0.7
222 296 536.0 3 7598.0 9613.0 0.94
223 297 537.0 3 8052.0 3727.0 1.0
224 299 539.0 3 4777.0 2520.0 1.09
225 300 540.0 3 4613.0 3822.0 1.53
226 302 542.0 3 2589.0 2838.0 1.76
227 302 542.0 3 5095.0 3305.0 0.74
228 303 543.0 3 5824.0 3076.0 0.67
229 305 545.0 3 4890.0 5945.0 1.08
230 308 548.0 3 5031.0 5963.0 1.7
231 312 552.0 3 5178.0 7915.0 0.56
232 315 555.0 3 9545.0 3324.0 0.73
233 316 556.0 3 5591.0 2492.0 1.19
234 316 556.0 3 2902.0 2467.0 0.48
235 318 558.0 3 6346.0 1059.0 1.25
236 320 560.0 3 3349.0 5890.0 0.77
237 323 563.0 3 5050.0 8572.0 1.32
238 323 563.0 3 1629.0 7426.0 1.9
239 323 563.0 3 3014.0 7705.0 1.06
240 323 563.0 3 4013.0 1880.0 0.56
241 325 565.0 3 3761.0 4319.0 1.5
242 325 565.0 3 3162.0 3119.0 1.23
243 328 568.0 3 621.0 2248.0 1.35
244 328 568.0 3 1010.0 2450.0 0.48
245 329 569.0 3 2242.0 1513.0 1.74
246 331 571.0 3 9374.0 6403.0 1.98
247 332 572.0 3 8658.0 7006.0 1.81
248 335 575.0 3 7006.0 8808.0 0.61
249 335 575.0 3 9083.0 7146.0 1.81
250 340 580.0 3 4115.0 6963.0 1.61
251 341 581.0 3 716.0 7719.0 0.77
252 341 581.0 3 2195.0 6555.0 1.6
253 342 582.0 3 1201.0 814.0 0.57
254 347 587.0 3 1829.0 5726.0 1.04
255 347 587.0 3 2249.0 6847.0 1.76
256 348 588.0 3 8025.0 2967.0 1.46
257 348 588.0 3 2080.0 9741.0 1.37
258 349 589.0 3 3148.0 3375.0 1.11
259 350 590.0 3 8913.0 4837.0 0.37
260 352 592.0 3 7235.0 776.0 0.96
261 354 594.0 3 6739.0 5749.0 1.69
262 355 595.0 3 8137.0 9949.0 0.68
263 357 597.0 3 3421.0 9049.0 0.54
264 357 597.0 3 6967.0 7185.0 1.34
265 359 599.0 3 9110.0 8848.0 0.38
266 360 600.0 3 8847.0 8920.0 1.29
267 360 600.0 3 8330.0 9207.0 1.04
268 361 601.0 3 6071.0 7897.0 1.52
269 361 601.0 3 5180.0 8820.0 0.53
270 364 604.0 3 5024.0 1261.0 0.79
271 365 605.0 3 9624.0 5369.0 1.08
272 370 610.0 3 3732.0 3110.0 1.02
273 372 612.0 3 436.0 993.0 0.84
274 374 614.0 3 7464.0 6161.0 0.6
275 374 614.0 3 2745.0 9992.0 1.53
276 374 614.0 3 1936.0 6310.0 0.72
277 374 614.0 3 4978.0 1434.0 1.89
278 378 618.0 3 3104.0 4361.0 0.55
279 378 618.0 3 7416.0 3829.0 0.97
280 379 619.0 3 1995.0 5180.0 1.09
281 380 620.0 3 4290.0 5951.0 0.48
282 382 622.0 3 9862.0 6115.0 1.33
283 386 626.0 3 1749.0 4195.0 0.59
284 388 628.0 3 768.0 5541.0 0.85
285 390 630.0 3 1767.0 6986.0 1.62
286 390 630.0 3 3211.0 4715.0 0.62
287 394 634.0 3 7497.0 6683.0 0.81
288 394 634.0 3 1865.0 7396.0 1.59
289 398 638.0 3 8518.0 7427.0 0.68
290 400 640.0 3 1119.0 2937.0 0.46
291 400 640.0 3 6643.0 7204.0 1.53
292 402 642.0 3 7607.0 6055.0 1.1
293 403 643.0 3 2645.0 3896.0 1.54
294 406 646.0 3 5819.0 5010.0 1.35
295 406 646.0 3 7877.0 9363.0 0.53
296 415 655.0 3 7636.0 4706.0 0.77
297 415 655.0 3 2578.0 698.0 0.93
298 418 658.0 3 3175.0 2609.0 0.33
299 419 659.0 3 2532.0 3419.0 0.78
300 419 659.0 3 895.0 3809.0 1.91
0 0 540 30 5000 5000 0
Num_drones 18
