Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 4837.0 4741.0 0.63
2 1 241.0 3 6580.0 5818.0 1.18
3 2 242.0 3 6955.0 5651.0 1.23
4 5 245.0 3 9692.0 3465.0 1.21
5 5 245.0 3 6027.0 10765.0 1.3
6 6 246.0 3 6991.0 7937.0 1.31
7 7 247.0 3 6888.0 726.0 1.83
8 7 247.0 3 5829.0 6540.0 1.35
9 7 247.0 3 4474.0 5422.0 0.35
10 8 248.0 3 2464.0 3458.0 0.87
11 13 253.0 3 4995.0 2275.0 1.66
12 13 253.0 3 3004.0 7033.0 1.27
13 16 256.0 3 3540.0 793.0 1.19
14 16 256.0 3 7563.0 3834.0 0.64
15 17 257.0 3 7856.0 4245.0 0.88
16 18 258.0 3 5011.0 4838.0 0.69
17 19 259.0 3 3910.0 6513.0 1.93
18 21 261.0 3 6257.0 4617.0 1.07
19 22 262.0 3 4967.0 2802.0 1.3
20 22 262.0 3 9254.0 3364.0 0.3
21 23 263.0 3 3368.0 6936.0 0.91
22 26 266.0 3 4518.0 3421.0 1.83
23 26 266.0 3 5732.0 3174.0 0.93
24 27 267.0 3 10640.0 6190.0 0.37
25 27 267.0 3 4988.0 6497.0 1.57
26 29 269.0 3 6402.0 5738.0 1.12
27 29 269.0 3 3577.0 6915.0 0.83
28 31 271.0 3 3381.0 3057.0 0.83
29 33 273.0 3 6347.0 7002.0 1.87
30 33 273.0 3 6130.0 7244.0 1.05
31 35 275.0 3 6649.0 1705.0 0.59
32 35 275.0 3 7276.0 4046.0 1.87
33 35 275.0 3 1663.0 6768.0 0.91
34 36 276.0 3 5233.0 5116.0 0.58
35 36 276.0 3 5546.0 4117.0 1.03
36 38 278.0 3 5128.0 3938.0 0.53
37 38 278.0 3 7858.0 2378.0 1.74
