Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 4659.0 3262.0 0.86
2 2 242.0 3 941.0 3943.0 0.44
3 3 243.0 3 7716.0 3842.0 0.67
4 3 243.0 3 4581.0 2185.0 0.86
5 4 244.0 3 6755.0 8385.0 0.99
6 4 244.0 3 1071.0 1156.0 0.94
7 5 245.0 3 2436.0 20.0 0.65
8 5 245.0 3 8324.0 3787.0 1.56
9 6 246.0 3 546.0 9561.0 0.52
10 9 249.0 3 7734.0 1719.0 1.54
11 10 250.0 3 1701.0 5897.0 1.08
12 12 252.0 3 8499.0 4871.0 1.15
13 15 255.0 3 5345.0 4146.0 1.39
14 15 255.0 3 6957.0 8828.0 0.33
15 19 259.0 3 4112.0 2786.0 0.71
16 20 260.0 3 2679.0 2018.0 1.46
17 22 262.0 3 6983.0 1717.0 1.11
18 29 269.0 3 1683.0 7122.0 0.75
19 31 271.0 3 2714.0 1044.0 0.99
20 31 271.0 3 4941.0 2874.0 0.89
21 31 271.0 3 3652.0 4001.0 0.37
22 35 275.0 3 7383.0 9040.0 0.47
23 35 275.0 3 4553.0 6799.0 1.36
24 36 276.0 3 5905.0 8217.0 1.34
25 38 278.0 3 4735.0 7411.0 0.52
26 38 278.0 3 5310.0 5005.0 0.45
27 39 279.0 3 255.0 1538.0 1.14
28 41 281.0 3 1962.0 8935.0 0.67
29 41 281.0 3 3865.0 258.0 1.92
30 42 282.0 3 8969.0 5202.0 0.94
31 45 285.0 3 3952.0 8655.0 1.03
32 46 286.0 3 3475.0 2980.0 1.15
33 51 291.0 3 2238.0 2252.0 1.47
34 52 292.0 3 2499.0 6643.0 0.91
35 52 292.0 3 6649.0 610.0 1.09
36 52 292.0 3 1808.0 1703.0 1.91
37 52 292.0 3 7148.0 9019.0 1.67
38 53 293.0 3 4868.0 4315.0 1.09
39 56 296.0 3 1580.0 3160.0 0.66
40 56 296.0 3 7522.0 632.0 1.69
41 58 298.0 3 8033.0 2032.0 1.63
42 60 300.0 3 4917.0 4222.0 1.24
43 60 300.0 3 2315.0 7597.0 0.55
44 66 306.0 3 3516.0 579.0 1.35
45 68 308.0 3 7618.0 2965.0 0.99
46 71 311.0 3 6163.0 5335.0 1.88
47 72 312.0 3 2707.0 5430.0 1.64
48 72 312.0 3 6725.0 8084.0 1.67
49 73 313.0 3 5606.0 291.0 1.41
50 76 316.0 3 3814.0 1937.0 1.85
51 78 318.0 3 5912.0 9495.0 1.46
52 78 318.0 3 1789.0 9020.0 1.08
53 84 324.0 3 6366.0 1337.0 1.38
54 86 326.0 3 8129.0 5826.0 0.75
55 86 326.0 3 7047.0 166.0 1.41
56 88 328.0 3 1940.0 1036.0 0.62
57 88 328.0 3 4141.0 3809.0 1.55
58 88 328.0 3 7419.0 4033.0 0.78
59 89 329.0 3 985.0 8146.0 0.76
60 91 331.0 3 9143.0 9744.0 0.59
61 92 332.0 3 4434.0 2667.0 0.32
62 92 332.0 3 7306.0 4389.0 1.46
63 93 333.0 3 6897.0 2259.0 1.44
64 94 334.0 3 3048.0 4279.0 0.42
65 94 334.0 3 3304.0 1507.0 1.69
66 95 335.0 3 2076.0 9552.0 1.2
67 96 336.0 3 9870.0 1820.0 0.7
68 99 339.0 3 8299.0 5871.0 0.81
69 102 342.0 3 2753.0 7329.0 1.38
70 105 345.0 3 2218.0 4061.0 0.5
71 105 345.0 3 7179.0 5176.0 0.3
72 106 346.0 3 4398.0 9744.0 0.55
73 106 346.0 3 6984.0 2446.0 1.65
74 107 347.0 3 2270.0 7975.0 1.73
75 109 349.0 3 83.0 2377.0 0.47
76 111 351.0 3 4551.0 5031.0 1.99
77 114 354.0 3 4501.0 4947.0 1.13
78 114 354.0 3 4162.0 7012.0 0.9
79 118 358.0 3 4671.0 7140.0 0.66
80 119 359.0 3 3985.0 612.0 0.4
81 119 359.0 3 5573.0 1315.0 1.75
82 119 359.0 3 3018.0 8183.0 0.96
83 120 360.0 3 474.0 5592.0 1.77
84 121 361.0 3 9649.0 2696.0 0.91
85 124 364.0 3 7950.0 8458.0 0.79
86 125 365.0 3 3592.0 5703.0 1.28
87 125 365.0 3 7135.0 9215.0 1.53
88 125 365.0 3 1968.0 4478.0 0.31
89 127 367.0 3 5404.0 8077.0 0.46
90 129 369.0 3 3800.0 2718.0 0.31
91 130 370.0 3 8156.0 4217.0 1.65
92 130 370.0 3 8611.0 6777.0 1.24
93 131 371.0 3 8791.0 2862.0 1.44
94 132 372.0 3 3732.0 4373.0 0.67
95 132 372.0 3 5974.0 983.0 0.38
96 133 373.0 3 4044.0 1234.0 1.43
97 134 374.0 3 8397.0 3980.0 0.65
98 134 374.0 3 9300.0 7250.0 0.61
99 134 374.0 3 4240.0 5604.0 1.37
100 135 375.0 3 3333.0 1808.0 0.53
101 138 378.0 3 2865.0 7498.0 0.91
102 139 379.0 3 4934.0 8580.0 0.46
