Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 2 242.0 3 3436.0 3802.0 1.25
2 3 243.0 3 3315.0 5734.0 1.75
3 4 244.0 3 463.0 7885.0 0.49
4 5 245.0 3 3435.0 8424.0 0.89
5 5 245.0 3 3287.0 7319.0 0.69
6 8 248.0 3 7674.0 3987.0 0.92
7 9 249.0 3 5362.0 1463.0 1.55
8 10 250.0 3 8781.0 5578.0 0.58
9 10 250.0 3 7608.0 7850.0 1.53
10 11 251.0 3 7673.0 6554.0 0.65
11 11 251.0 3 448.0 8022.0 1.38
12 12 252.0 3 4590.0 7008.0 1.88
13 15 255.0 3 4558.0 8758.0 0.76
14 16 256.0 3 7509.0 7987.0 1.7
15 16 256.0 3 584.0 8410.0 1.44
16 18 258.0 3 7910.0 9265.0 1.41
17 19 259.0 3 4819.0 5980.0 0.77
18 19 259.0 3 9966.0 2839.0 0.45
19 23 263.0 3 1253.0 7547.0 1.5
20 23 263.0 3 35.0 4610.0 1.83
21 26 266.0 3 8594.0 5243.0 0.79
22 26 266.0 3 3495.0 8294.0 1.05
23 33 273.0 3 5438.0 6281.0 0.32
24 35 275.0 3 4676.0 5887.0 1.02
25 40 280.0 3 4213.0 9416.0 1.26
26 40 280.0 3 6191.0 9742.0 1.16
27 41 281.0 3 783.0 5302.0 1.43
28 42 282.0 3 7430.0 1256.0 1.25
29 47 287.0 3 5607.0 7250.0 0.85
30 47 287.0 3 1201.0 6830.0 1.6
31 47 287.0 3 3157.0 6729.0 1.62
32 49 289.0 3 435.0 2226.0 0.46
33 50 290.0 3 2131.0 3314.0 1.4
34 51 291.0 3 5985.0 2676.0 0.84
35 52 292.0 3 7635.0 9239.0 1.7
36 53 293.0 3 7701.0 347.0 0.37
37 53 293.0 3 6251.0 2240.0 0.45
38 55 295.0 3 6929.0 4073.0 1.61
39 55 295.0 3 6654.0 2062.0 1.87
40 55 295.0 3 4578.0 7579.0 1.29
41 55 295.0 3 7206.0 9159.0 1.35
42 56 296.0 3 9251.0 7782.0 1.76
43 56 296.0 3 2156.0 1207.0 1.49
44 56 296.0 3 8216.0 7407.0 1.06
45 57 297.0 3 8534.0 5790.0 0.85
46 57 297.0 3 9940.0 667.0 0.69
47 59 299.0 3 3151.0 3046.0 1.33
48 62 302.0 3 5472.0 9889.0 1.14
49 64 304.0 3 8311.0 372.0 1.21
50 64 304.0 3 202.0 3727.0 0.62
51 69 309.0 3 5976.0 8735.0 1.56
52 70 310.0 3 4755.0 1399.0 1.66
53 70 310.0 3 3613.0 5804.0 1.21
54 71 311.0 3 9460.0 4673.0 1.79
55 73 313.0 3 6402.0 2609.0 1.15
56 76 316.0 3 8487.0 5805.0 0.79
57 77 317.0 3 4795.0 5930.0 1.37
58 77 317.0 3 7959.0 3118.0 1.9
59 78 318.0 3 159.0 3783.0 1.22
60 78 318.0 3 5576.0 186.0 1.61
61 80 320.0 3 6206.0 9887.0 1.91
62 80 320.0 3 5451.0 9167.0 1.28
63 81 321.0 3 4290.0 8543.0 0.48
64 82 322.0 3 280.0 2450.0 0.42
65 84 324.0 3 1830.0 6262.0 1.45
66 84 324.0 3 5388.0 5308.0 0.39
67 85 325.0 3 9567.0 9741.0 0.46
68 85 325.0 3 7278.0 6048.0 0.4
69 87 327.0 3 972.0 3553.0 0.94
70 88 328.0 3 3978.0 4006.0 1.85
71 92 332.0 3 5196.0 4524.0 0.55
72 92 332.0 3 4470.0 7228.0 1.13
73 93 333.0 3 382.0 6845.0 1.75
74 94 334.0 3 7175.0 7072.0 1.68
75 96 336.0 3 9527.0 5416.0 0.53
76 98 338.0 3 1925.0 1075.0 0.59
77 99 339.0 3 2758.0 4006.0 0.5
78 101 341.0 3 7472.0 2526.0 0.52
79 101 341.0 3 4301.0 4797.0 0.59
80 101 341.0 3 3869.0 8159.0 1.15
81 104 344.0 3 4794.0 4410.0 1.73
82 104 344.0 3 5330.0 3117.0 0.42
83 106 346.0 3 1886.0 2757.0 1.95
84 110 350.0 3 7197.0 193.0 0.67
85 111 351.0 3 9147.0 3602.0 1.8
86 111 351.0 3 3102.0 2071.0 0.9
87 111 351.0 3 6155.0 3515.0 1.34
88 113 353.0 3 3263.0 5365.0 1.97
89 113 353.0 3 7243.0 2069.0 0.32
90 114 354.0 3 3648.0 9457.0 1.16
91 115 355.0 3 3382.0 2647.0 1.14
92 117 357.0 3 3619.0 680.0 1.54
93 118 358.0 3 8702.0 3343.0 2.0
94 118 358.0 3 9391.0 1613.0 0.93
95 119 359.0 3 9174.0 6436.0 1.15
96 120 360.0 3 4288.0 5983.0 0.6
97 122 362.0 3 8037.0 6099.0 0.81
98 122 362.0 3 4261.0 7636.0 1.64
99 123 363.0 3 3988.0 8521.0 0.39
100 123 363.0 3 8943.0 3957.0 0.67
101 124 364.0 3 1037.0 3307.0 0.86
102 124 364.0 3 819.0 3304.0 0.95
