Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 3205.0 5232.0 0.42
2 0 240.0 3 10242.0 3694.0 0.96
3 1 241.0 3 6752.0 4172.0 0.47
4 2 242.0 3 3159.0 5275.0 1.85
5 2 242.0 3 5446.0 3069.0 1.8
6 3 243.0 3 954.0 9129.0 0.43
7 5 245.0 3 6348.0 2568.0 1.96
8 6 246.0 3 773.0 5585.0 1.29
9 8 248.0 3 4249.0 3728.0 0.47
10 8 248.0 3 6108.0 3804.0 0.5
11 9 249.0 3 3863.0 6088.0 0.54
12 10 250.0 3 3304.0 3955.0 1.14
13 13 253.0 3 3900.0 5355.0 1.06
14 13 253.0 3 4663.0 7088.0 1.26
15 13 253.0 3 3185.0 6563.0 0.57
16 15 255.0 3 4543.0 2543.0 1.42
17 15 255.0 3 7710.0 6697.0 0.36
18 17 257.0 3 5885.0 9142.0 1.55
19 18 258.0 3 787.0 6111.0 1.92
20 22 262.0 3 1971.0 2158.0 0.62
21 22 262.0 3 7977.0 1726.0 0.36
22 24 264.0 3 4310.0 5830.0 0.35
23 26 266.0 3 2274.0 3929.0 1.42
24 28 268.0 3 2503.0 4113.0 1.41
25 30 270.0 3 3061.0 1776.0 0.95
26 30 270.0 3 5080.0 5590.0 1.48
27 31 271.0 3 3612.0 1217.0 0.76
28 31 271.0 3 6625.0 6193.0 1.48
29 34 274.0 3 4340.0 4240.0 0.68
30 37 277.0 3 5063.0 4209.0 1.18
31 43 283.0 3 6327.0 1988.0 1.14
32 43 283.0 3 3286.0 422.0 1.46
33 43 283.0 3 6403.0 5327.0 1.58
34 44 284.0 3 7067.0 4949.0 1.16
35 46 286.0 3 4063.0 6147.0 1.81
36 46 286.0 3 6389.0 4699.0 1.44
37 48 288.0 3 5230.0 7010.0 1.11
38 50 290.0 3 5321.0 5392.0 1.5
39 51 291.0 3 5039.0 3889.0 0.43
40 51 291.0 3 1687.0 6221.0 1.56
41 52 292.0 3 4998.0 4867.0 1.0
42 53 293.0 3 3496.0 2632.0 1.94
43 54 294.0 3 7739.0 7600.0 1.07
44 58 298.0 3 3442.0 7450.0 0.37
45 59 299.0 3 4876.0 3564.0 1.31
46 60 300.0 3 3547.0 5320.0 1.73
47 61 301.0 3 5614.0 7587.0 0.68
48 62 302.0 3 3642.0 -1131.0 0.65
49 62 302.0 3 6140.0 5058.0 0.54
50 64 304.0 3 3726.0 4965.0 0.5
51 64 304.0 3 1513.0 3391.0 1.37
52 65 305.0 3 4925.0 8295.0 0.72
53 66 306.0 3 6673.0 6807.0 0.82
54 67 307.0 3 9380.0 6010.0 1.52
55 69 309.0 3 5166.0 6770.0 1.94
56 69 309.0 3 3313.0 5837.0 1.71
57 71 311.0 3 6879.0 7516.0 1.47
58 72 312.0 3 6047.0 587.0 1.0
59 73 313.0 3 5331.0 2636.0 0.38
60 74 314.0 3 5586.0 3033.0 1.14
61 76 316.0 3 5921.0 631.0 1.22
62 78 318.0 3 5557.0 3345.0 0.78
63 79 319.0 3 7316.0 900.0 1.34
64 79 319.0 3 3499.0 6413.0 1.58
65 80 320.0 3 6314.0 492.0 0.32
66 82 322.0 3 7245.0 4436.0 1.33
67 84 324.0 3 6889.0 4093.0 0.77
68 85 325.0 3 7786.0 3294.0 0.87
69 86 326.0 3 8009.0 4531.0 1.8
70 89 329.0 3 7763.0 3507.0 1.38
71 94 334.0 3 3970.0 692.0 1.01
72 95 335.0 3 4906.0 3759.0 1.95
73 95 335.0 3 6971.0 3305.0 0.95
74 96 336.0 3 4661.0 8237.0 0.77
75 97 337.0 3 1610.0 5567.0 0.6
76 97 337.0 3 7230.0 4695.0 1.51
77 101 341.0 3 3548.0 4601.0 1.98
78 103 343.0 3 3718.0 4107.0 1.17
79 103 343.0 3 2186.0 6817.0 1.44
80 103 343.0 3 2708.0 7208.0 1.66
81 103 343.0 3 6460.0 6993.0 0.42
82 106 346.0 3 4685.0 3022.0 0.7
83 106 346.0 3 6683.0 4834.0 1.71
84 107 347.0 3 4905.0 4881.0 0.79
85 107 347.0 3 3885.0 3800.0 1.63
86 108 348.0 3 4569.0 438.0 0.47
87 108 348.0 3 2652.0 7832.0 1.49
88 112 352.0 3 8581.0 6629.0 0.95
89 113 353.0 3 5544.0 3603.0 0.64
90 114 354.0 3 3743.0 7287.0 1.35
91 116 356.0 3 3007.0 7204.0 1.44
92 117 357.0 3 3610.0 6254.0 0.8
93 126 366.0 3 3058.0 5272.0 1.86
94 126 366.0 3 7189.0 4512.0 1.53
95 126 366.0 3 3723.0 7094.0 1.59
96 127 367.0 3 -771.0 3292.0 0.44
97 127 367.0 3 1852.0 4409.0 1.52
98 128 368.0 3 -173.0 4878.0 1.72
99 129 369.0 3 6032.0 5849.0 1.76
100 129 369.0 3 7906.0 4799.0 1.57
101 130 370.0 3 4417.0 543.0 1.66
102 130 370.0 3 7168.0 474.0 1.56
103 135 375.0 3 8036.0 8774.0 0.8
104 136 376.0 3 8930.0 5315.0 0.38
105 137 377.0 3 5848.0 16.0 1.53
106 137 377.0 3 7508.0 859.0 1.58
107 139 379.0 3 4766.0 4857.0 1.24
108 140 380.0 3 5487.0 4217.0 1.36
109 140 380.0 3 6746.0 3819.0 0.39
110 143 383.0 3 4842.0 1188.0 0.93
111 145 385.0 3 3791.0 6294.0 1.01
112 146 386.0 3 8177.0 7073.0 1.2
113 146 386.0 3 5538.0 7805.0 0.79
114 151 391.0 3 4115.0 9484.0 0.67
115 151 391.0 3 9439.0 4572.0 1.99
116 155 395.0 3 2677.0 5579.0 0.42
117 158 398.0 3 3556.0 -692.0 0.66
