Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 1772.0 807.0 0.46
2 2 242.0 3 5544.0 1688.0 0.52
3 2 242.0 3 4905.0 6447.0 0.92
4 3 243.0 3 6012.0 6425.0 0.99
5 5 245.0 3 2269.0 908.0 1.49
6 9 249.0 3 5417.0 8186.0 1.5
7 10 250.0 3 5712.0 6451.0 0.96
8 11 251.0 3 6673.0 2487.0 1.81
9 12 252.0 3 2717.0 7918.0 1.29
10 13 253.0 3 7880.0 4703.0 1.62
11 16 256.0 3 6510.0 1232.0 0.44
12 16 256.0 3 7412.0 5606.0 0.73
13 18 258.0 3 7404.0 1334.0 1.93
14 19 259.0 3 5065.0 2881.0 0.58
15 22 262.0 3 4299.0 2360.0 1.03
16 27 267.0 3 2064.0 4248.0 0.77
17 27 267.0 3 6433.0 2721.0 0.6
18 28 268.0 3 534.0 4585.0 0.56
19 28 268.0 3 6700.0 3049.0 1.68
20 31 271.0 3 10213.0 3613.0 0.58
21 32 272.0 3 2681.0 3867.0 1.6
22 33 273.0 3 5580.0 5045.0 0.57
23 36 276.0 3 7160.0 5828.0 1.43
24 37 277.0 3 4571.0 3334.0 1.24
25 38 278.0 3 4682.0 8474.0 0.65
26 38 278.0 3 5117.0 7791.0 0.64
27 39 279.0 3 -905.0 5675.0 0.43
28 39 279.0 3 6518.0 9248.0 1.66
29 40 280.0 3 2081.0 5933.0 0.74
30 45 285.0 3 6472.0 3240.0 0.37
31 46 286.0 3 2949.0 5558.0 0.36
32 48 288.0 3 5669.0 5109.0 0.85
33 49 289.0 3 4394.0 4063.0 0.71
34 50 290.0 3 5870.0 391.0 1.38
35 51 291.0 3 3953.0 4799.0 0.89
36 51 291.0 3 3318.0 4865.0 0.85
37 52 292.0 3 8678.0 2354.0 0.91
38 52 292.0 3 10327.0 6426.0 1.54
39 53 293.0 3 3373.0 5798.0 1.5
40 54 294.0 3 2415.0 1768.0 1.99
41 59 299.0 3 4001.0 1541.0 0.48
42 61 301.0 3 4181.0 7305.0 1.97
43 66 306.0 3 7970.0 5504.0 1.97
44 67 307.0 3 7828.0 8823.0 0.57
45 68 308.0 3 3094.0 3978.0 1.45
46 68 308.0 3 7662.0 4381.0 0.44
47 69 309.0 3 5186.0 3505.0 1.93
48 69 309.0 3 861.0 2787.0 1.54
49 71 311.0 3 7183.0 4562.0 1.03
50 72 312.0 3 3723.0 4895.0 1.41
51 72 312.0 3 6523.0 3482.0 1.99
52 74 314.0 3 5346.0 8098.0 1.79
53 76 316.0 3 4944.0 2215.0 1.17
54 79 319.0 3 5478.0 3623.0 1.55
55 79 319.0 3 6122.0 2906.0 0.34
56 82 322.0 3 5553.0 2404.0 1.9
57 83 323.0 3 6908.0 6096.0 1.62
58 84 324.0 3 2647.0 6662.0 0.82
59 84 324.0 3 6733.0 7721.0 0.62
60 85 325.0 3 5964.0 3687.0 1.51
61 86 326.0 3 2964.0 3773.0 1.13
62 86 326.0 3 5178.0 6556.0 1.95
63 87 327.0 3 6205.0 6769.0 0.8
64 88 328.0 3 1874.0 1405.0 1.26
65 90 330.0 3 3843.0 7157.0 0.86
66 91 331.0 3 9150.0 3576.0 0.71
67 95 335.0 3 3364.0 3086.0 0.58
68 95 335.0 3 5577.0 9162.0 1.26
69 98 338.0 3 3403.0 6859.0 1.77
70 101 341.0 3 5536.0 2287.0 1.89
71 101 341.0 3 3519.0 5733.0 1.06
72 106 346.0 3 7226.0 -310.0 1.12
73 109 349.0 3 8462.0 7952.0 1.96
74 117 357.0 3 7104.0 520.0 1.41
75 118 358.0 3 2713.0 8780.0 1.14
76 120 360.0 3 5024.0 3316.0 1.23
77 123 363.0 3 4557.0 3071.0 1.87
78 123 363.0 3 6523.0 2464.0 1.83
79 124 364.0 3 1187.0 4882.0 0.61
80 124 364.0 3 9114.0 5299.0 1.04
81 126 366.0 3 5997.0 9351.0 1.72
82 126 366.0 3 3243.0 8098.0 0.75
83 129 369.0 3 7210.0 1174.0 1.99
84 132 372.0 3 8817.0 1623.0 0.51
85 135 375.0 3 3985.0 6666.0 1.58
86 138 378.0 3 5918.0 9546.0 1.8
87 138 378.0 3 6550.0 5421.0 0.41
88 139 379.0 3 5097.0 3167.0 1.02
89 140 380.0 3 4070.0 5247.0 1.88
90 141 381.0 3 6398.0 3849.0 0.84
91 142 382.0 3 2835.0 5135.0 1.43
92 144 384.0 3 2523.0 1130.0 1.76
