Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 4078.0 5703.0 1.73
2 2 242.0 3 7406.0 5732.0 1.32
3 2 242.0 3 6136.0 6833.0 0.86
4 3 243.0 3 4874.0 5576.0 1.4
5 7 247.0 3 2398.0 6920.0 1.24
6 8 248.0 3 4250.0 3656.0 1.23
7 8 248.0 3 750.0 2092.0 1.68
8 8 248.0 3 2752.0 6137.0 0.99
9 10 250.0 3 4916.0 4670.0 0.93
10 12 252.0 3 5211.0 1924.0 1.4
11 12 252.0 3 7209.0 1557.0 1.25
12 13 253.0 3 8311.0 5128.0 1.02
13 14 254.0 3 -164.0 7269.0 0.3
14 15 255.0 3 2932.0 8420.0 0.54
15 18 258.0 3 1266.0 5788.0 0.39
16 20 260.0 3 6763.0 5786.0 1.48
17 20 260.0 3 3182.0 2248.0 1.05
18 21 261.0 3 9752.0 2793.0 0.44
19 25 265.0 3 6679.0 2080.0 1.32
20 25 265.0 3 -216.0 3382.0 0.62
21 26 266.0 3 2164.0 6092.0 0.43
22 28 268.0 3 4717.0 5920.0 1.2
23 28 268.0 3 6447.0 1254.0 0.71
24 31 271.0 3 5496.0 3452.0 1.48
25 31 271.0 3 9108.0 8135.0 0.92
26 31 271.0 3 5162.0 937.0 1.03
27 33 273.0 3 3087.0 4597.0 1.78
28 36 276.0 3 302.0 3592.0 0.55
29 36 276.0 3 2935.0 6835.0 1.89
30 39 279.0 3 9057.0 3020.0 1.62
31 41 281.0 3 5819.0 4153.0 1.38
32 43 283.0 3 3442.0 6654.0 0.42
33 46 286.0 3 3068.0 2794.0 1.04
34 48 288.0 3 7504.0 6059.0 1.87
35 50 290.0 3 4475.0 5737.0 0.72
36 51 291.0 3 8349.0 5780.0 0.8
37 51 291.0 3 2663.0 3448.0 1.28
38 52 292.0 3 6831.0 6956.0 0.66
39 53 293.0 3 1393.0 8062.0 0.86
40 54 294.0 3 2528.0 8107.0 0.47
41 55 295.0 3 2829.0 4282.0 1.5
42 55 295.0 3 880.0 5803.0 1.82
43 56 296.0 3 6531.0 2336.0 0.87
44 57 297.0 3 6638.0 4778.0 1.28
45 57 297.0 3 2258.0 8233.0 1.96
46 60 300.0 3 8573.0 6803.0 0.31
47 63 303.0 3 1270.0 5912.0 1.8
48 64 304.0 3 3095.0 3161.0 1.57
49 66 306.0 3 5882.0 5794.0 1.24
50 66 306.0 3 8668.0 5480.0 1.72
51 67 307.0 3 6394.0 8054.0 0.5
52 69 309.0 3 5179.0 4520.0 0.84
53 70 310.0 3 3226.0 4333.0 1.24
54 75 315.0 3 1055.0 7580.0 1.91
55 75 315.0 3 4843.0 6928.0 0.34
56 78 318.0 3 5052.0 3470.0 0.32
57 78 318.0 3 2180.0 1894.0 1.75
58 83 323.0 3 5026.0 5183.0 1.42
59 85 325.0 3 7790.0 10476.0 0.71
60 87 327.0 3 4757.0 -562.0 1.62
61 88 328.0 3 111.0 5173.0 1.65
62 91 331.0 3 6019.0 3188.0 0.52
63 92 332.0 3 4019.0 3047.0 0.58
64 93 333.0 3 3758.0 5935.0 0.84
65 94 334.0 3 4235.0 2920.0 1.79
66 94 334.0 3 5503.0 -1363.0 0.75
67 96 336.0 3 3474.0 3696.0 1.05
68 96 336.0 3 4993.0 3787.0 1.65
69 96 336.0 3 3573.0 6811.0 0.79
70 97 337.0 3 4693.0 3385.0 1.17
71 101 341.0 3 6092.0 7442.0 1.24
72 101 341.0 3 3027.0 4357.0 1.35
73 103 343.0 3 7768.0 8115.0 0.65
74 106 346.0 3 4219.0 5534.0 0.33
75 109 349.0 3 4895.0 4918.0 1.97
76 111 351.0 3 3982.0 5764.0 0.85
77 116 356.0 3 1045.0 7645.0 1.52
78 117 357.0 3 5285.0 3014.0 1.33
79 119 359.0 3 3694.0 6049.0 1.08
80 120 360.0 3 3916.0 5565.0 1.07
81 121 361.0 3 2198.0 4478.0 0.55
82 127 367.0 3 6631.0 5121.0 0.75
83 131 371.0 3 6605.0 3333.0 1.82
84 131 371.0 3 6506.0 9274.0 0.74
85 131 371.0 3 5192.0 7994.0 1.77
86 132 372.0 3 504.0 6535.0 1.73
87 132 372.0 3 2451.0 6626.0 1.86
88 133 373.0 3 8313.0 4813.0 1.91
89 135 375.0 3 6906.0 6533.0 0.8
90 135 375.0 3 3517.0 5823.0 1.47
91 137 377.0 3 1465.0 947.0 0.62
92 138 378.0 3 7748.0 1697.0 1.88
93 138 378.0 3 5875.0 4063.0 0.69
94 140 380.0 3 5469.0 3822.0 1.34
95 141 381.0 3 3806.0 6045.0 1.36
96 142 382.0 3 5424.0 5182.0 0.82
97 143 383.0 3 6691.0 6388.0 1.83
98 143 383.0 3 8549.0 7028.0 0.7
99 145 385.0 3 5553.0 102.0 1.58
100 146 386.0 3 8799.0 4471.0 0.56
101 148 388.0 3 1749.0 1559.0 1.23
102 150 390.0 3 5397.0 7062.0 1.41
103 153 393.0 3 5202.0 3008.0 0.74
104 156 396.0 3 5109.0 2974.0 0.64
105 157 397.0 3 5590.0 6964.0 1.05
106 157 397.0 3 2002.0 3071.0 1.37
107 158 398.0 3 6395.0 4884.0 0.76
108 161 401.0 3 7011.0 5409.0 1.38
109 162 402.0 3 5119.0 8097.0 0.53
110 163 403.0 3 5236.0 5846.0 0.37
111 164 404.0 3 2889.0 4493.0 0.72
112 165 405.0 3 -45.0 3076.0 1.54
113 165 405.0 3 8212.0 7405.0 0.89
114 166 406.0 3 1009.0 6417.0 1.74
115 166 406.0 3 5003.0 6843.0 0.4
116 166 406.0 3 8924.0 4719.0 0.66
117 167 407.0 3 5211.0 5059.0 0.33
118 168 408.0 3 4437.0 3462.0 1.69
119 170 410.0 3 5805.0 3535.0 1.86
120 170 410.0 3 1321.0 5478.0 1.58
121 172 412.0 3 6304.0 4595.0 0.75
122 173 413.0 3 7936.0 1929.0 1.28
123 173 413.0 3 7872.0 2883.0 0.38
124 174 414.0 3 7089.0 7949.0 1.22
125 174 414.0 3 4176.0 3678.0 1.18
126 175 415.0 3 5875.0 5535.0 0.5
127 179 419.0 3 6220.0 8504.0 1.51
128 180 420.0 3 206.0 7160.0 1.11
129 181 421.0 3 7456.0 6612.0 0.33
130 189 429.0 3 6691.0 5981.0 0.84
131 189 429.0 3 9110.0 4174.0 1.08
132 192 432.0 3 1720.0 1078.0 1.07
133 193 433.0 3 8848.0 4692.0 1.17
134 193 433.0 3 3772.0 4667.0 0.99
135 194 434.0 3 8706.0 5148.0 0.42
136 195 435.0 3 5444.0 7277.0 0.8
137 195 435.0 3 3208.0 3169.0 1.14
138 196 436.0 3 6529.0 7025.0 1.06
139 196 436.0 3 1030.0 5525.0 1.76
140 198 438.0 3 6599.0 1356.0 1.03
141 199 439.0 3 5096.0 7745.0 0.81
