Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 5580.0 5462.0 0.38
2 3 243.0 3 5164.0 1394.0 1.01
3 3 243.0 3 3928.0 10148.0 0.32
4 5 245.0 3 5956.0 3570.0 1.26
5 6 246.0 3 3744.0 2882.0 0.7
6 7 247.0 3 1546.0 3632.0 1.66
7 7 247.0 3 5611.0 6966.0 1.57
8 7 247.0 3 7419.0 558.0 1.79
9 8 248.0 3 5826.0 8155.0 1.92
10 10 250.0 3 5890.0 6792.0 1.25
11 11 251.0 3 6394.0 5176.0 0.7
12 11 251.0 3 2612.0 817.0 0.6
13 13 253.0 3 4211.0 3267.0 1.78
14 14 254.0 3 2490.0 6926.0 1.87
15 16 256.0 3 7572.0 -236.0 1.16
16 19 259.0 3 5389.0 1530.0 1.0
17 19 259.0 3 5024.0 4013.0 1.59
18 22 262.0 3 5986.0 8671.0 1.27
19 23 263.0 3 8894.0 5404.0 0.68
20 23 263.0 3 3442.0 110.0 1.5
21 23 263.0 3 2049.0 5865.0 0.63
22 27 267.0 3 6454.0 5662.0 0.5
23 31 271.0 3 8557.0 3821.0 1.48
24 31 271.0 3 7830.0 3184.0 1.05
25 33 273.0 3 1714.0 5062.0 1.86
26 33 273.0 3 3820.0 7061.0 1.58
27 33 273.0 3 3810.0 3987.0 1.19
28 34 274.0 3 5403.0 7041.0 1.14
29 34 274.0 3 8936.0 4761.0 1.24
30 36 276.0 3 3675.0 4025.0 1.35
31 36 276.0 3 5450.0 4091.0 1.42
32 36 276.0 3 5124.0 2868.0 0.75
33 38 278.0 3 3742.0 9339.0 0.44
34 38 278.0 3 8405.0 3235.0 1.19
35 39 279.0 3 5193.0 8440.0 0.39
36 39 279.0 3 3774.0 69.0 1.2
37 43 283.0 3 4274.0 5720.0 1.24
38 44 284.0 3 5425.0 8021.0 1.64
39 45 285.0 3 5952.0 5409.0 0.5
40 47 287.0 3 3483.0 5790.0 1.77
41 48 288.0 3 2298.0 6349.0 0.4
42 49 289.0 3 7775.0 8652.0 1.73
43 49 289.0 3 4303.0 6805.0 1.81
44 51 291.0 3 6856.0 284.0 0.73
45 52 292.0 3 4758.0 6284.0 0.62
46 52 292.0 3 3352.0 9370.0 1.16
47 52 292.0 3 6849.0 8559.0 1.14
48 53 293.0 3 2910.0 3193.0 0.44
49 55 295.0 3 4813.0 4855.0 0.33
50 58 298.0 3 2668.0 4436.0 1.62
51 59 299.0 3 91.0 5624.0 1.2
52 61 301.0 3 4263.0 4348.0 1.08
53 63 303.0 3 1203.0 7149.0 1.04
54 63 303.0 3 967.0 2462.0 1.32
55 66 306.0 3 6183.0 3266.0 0.83
56 66 306.0 3 8094.0 5022.0 1.18
57 66 306.0 3 5050.0 4377.0 1.05
58 70 310.0 3 5079.0 7906.0 1.78
59 71 311.0 3 10064.0 6870.0 0.5
60 74 314.0 3 4523.0 7923.0 1.13
61 74 314.0 3 6179.0 2548.0 0.44
62 77 317.0 3 6118.0 7920.0 0.82
63 77 317.0 3 6763.0 4926.0 0.55
64 78 318.0 3 5724.0 6465.0 1.24
65 78 318.0 3 3171.0 4940.0 1.68
66 79 319.0 3 8639.0 2723.0 1.79
67 80 320.0 3 3467.0 2368.0 1.18
68 81 321.0 3 1666.0 9188.0 0.32
69 84 324.0 3 7963.0 1792.0 1.98
70 90 330.0 3 1802.0 7010.0 1.72
71 94 334.0 3 -487.0 5062.0 1.05
72 101 341.0 3 5902.0 10047.0 0.75
73 101 341.0 3 2523.0 7630.0 0.51
74 102 342.0 3 3640.0 3684.0 0.88
75 103 343.0 3 6204.0 4373.0 1.95
76 105 345.0 3 4983.0 6766.0 0.52
77 105 345.0 3 5234.0 6784.0 0.5
78 107 347.0 3 3975.0 5418.0 1.34
79 108 348.0 3 4557.0 8440.0 1.08
80 108 348.0 3 10268.0 4909.0 1.43
81 108 348.0 3 5529.0 7081.0 0.33
82 111 351.0 3 9348.0 7563.0 1.64
83 111 351.0 3 3880.0 159.0 1.46
84 112 352.0 3 4981.0 7831.0 0.81
85 113 353.0 3 4408.0 3341.0 1.57
86 115 355.0 3 2747.0 362.0 1.18
87 115 355.0 3 896.0 5874.0 1.99
88 115 355.0 3 5322.0 4466.0 1.55
89 119 359.0 3 8418.0 4884.0 0.94
90 122 362.0 3 6064.0 1732.0 1.87
91 123 363.0 3 9041.0 5619.0 1.35
92 124 364.0 3 5024.0 4349.0 0.38
93 126 366.0 3 8056.0 990.0 0.66
94 130 370.0 3 7380.0 5583.0 0.71
95 136 376.0 3 5677.0 5302.0 0.78
96 137 377.0 3 10546.0 4367.0 0.91
97 138 378.0 3 5322.0 7238.0 0.49
98 139 379.0 3 6158.0 4352.0 0.52
99 139 379.0 3 9533.0 4327.0 0.46
100 140 380.0 3 2460.0 8930.0 0.46
101 141 381.0 3 8498.0 7674.0 2.0
102 141 381.0 3 5384.0 5712.0 1.35
103 141 381.0 3 3263.0 4638.0 0.51
104 141 381.0 3 2335.0 4472.0 1.3
105 142 382.0 3 5266.0 7480.0 1.56
106 143 383.0 3 5973.0 1841.0 1.81
107 145 385.0 3 4761.0 6066.0 0.42
108 146 386.0 3 736.0 2478.0 0.96
109 149 389.0 3 6471.0 4947.0 0.49
110 151 391.0 3 2700.0 7378.0 0.67
111 151 391.0 3 7749.0 2460.0 1.48
112 153 393.0 3 5426.0 7120.0 1.07
113 154 394.0 3 5172.0 6524.0 1.19
114 155 395.0 3 7450.0 5245.0 0.73
115 157 397.0 3 3490.0 4330.0 0.35
116 157 397.0 3 2035.0 5165.0 0.65
117 158 398.0 3 1810.0 5891.0 0.87
118 158 398.0 3 5174.0 9542.0 1.51
119 161 401.0 3 4179.0 6849.0 1.85
120 162 402.0 3 8868.0 2127.0 0.34
121 164 404.0 3 2347.0 8944.0 0.8
122 165 405.0 3 6766.0 8503.0 0.51
123 166 406.0 3 7220.0 1408.0 0.83
124 166 406.0 3 -1595.0 5474.0 0.43
125 167 407.0 3 2009.0 2850.0 1.61
126 168 408.0 3 6412.0 2130.0 1.21
127 168 408.0 3 6953.0 6512.0 0.78
128 170 410.0 3 6690.0 4764.0 1.56
129 176 416.0 3 5124.0 7005.0 1.92
130 177 417.0 3 7002.0 3361.0 0.39
131 178 418.0 3 2072.0 1794.0 1.58
132 182 422.0 3 6016.0 2587.0 0.77
133 184 424.0 3 7274.0 6823.0 0.81
134 185 425.0 3 6.0 4598.0 0.55
135 187 427.0 3 6351.0 1563.0 0.47
136 187 427.0 3 4379.0 4052.0 0.82
137 190 430.0 3 10261.0 6171.0 0.53
138 194 434.0 3 5733.0 1103.0 0.38
139 194 434.0 3 2691.0 7584.0 1.52
140 194 434.0 3 3348.0 4328.0 1.62
141 195 435.0 3 8156.0 7834.0 1.83
142 198 438.0 3 2889.0 5864.0 0.64
143 199 439.0 3 7941.0 4980.0 0.36
144 201 441.0 3 3411.0 3831.0 1.12
145 201 441.0 3 2970.0 3490.0 1.61
146 203 443.0 3 2921.0 5089.0 0.33
147 203 443.0 3 6270.0 8225.0 1.83
148 207 447.0 3 5825.0 4973.0 1.44
149 207 447.0 3 2577.0 7169.0 1.46
150 208 448.0 3 2143.0 3966.0 0.77
151 209 449.0 3 4587.0 2000.0 1.05
152 210 450.0 3 2793.0 3830.0 1.77
153 210 450.0 3 3459.0 2499.0 1.21
154 213 453.0 3 4591.0 2519.0 0.77
155 214 454.0 3 1983.0 1869.0 0.8
156 216 456.0 3 654.0 6729.0 1.89
157 220 460.0 3 3971.0 3225.0 1.88
158 220 460.0 3 5258.0 4720.0 1.71
159 222 462.0 3 8692.0 3583.0 1.37
160 225 465.0 3 7137.0 2921.0 0.6
161 227 467.0 3 4745.0 6597.0 1.07
162 229 469.0 3 8632.0 3337.0 1.92
163 229 469.0 3 6106.0 11149.0 1.01
164 229 469.0 3 -967.0 8372.0 0.47
165 230 470.0 3 5926.0 5139.0 0.45
166 232 472.0 3 8603.0 1474.0 0.69
167 234 474.0 3 3574.0 6194.0 1.8
168 237 477.0 3 97.0 7250.0 1.41
169 237 477.0 3 2114.0 3442.0 1.51
170 238 478.0 3 4754.0 258.0 0.57
171 238 478.0 3 6424.0 5089.0 1.65
172 238 478.0 3 2910.0 3494.0 0.59
173 242 482.0 3 3921.0 4283.0 1.91
174 242 482.0 3 6194.0 8404.0 0.79
175 243 483.0 3 5460.0 6740.0 1.83
176 244 484.0 3 2200.0 2620.0 0.83
177 245 485.0 3 6871.0 3819.0 0.98
178 248 488.0 3 7140.0 3354.0 0.93
179 251 491.0 3 4443.0 4726.0 0.52
180 251 491.0 3 4867.0 4112.0 1.27
181 251 491.0 3 4863.0 7609.0 0.93
182 253 493.0 3 6107.0 6418.0 1.29
183 254 494.0 3 5715.0 -425.0 0.74
184 255 495.0 3 7780.0 4529.0 1.09
185 255 495.0 3 3295.0 7310.0 0.66
186 257 497.0 3 5250.0 1780.0 1.42
187 259 499.0 3 2520.0 2517.0 1.95
188 259 499.0 3 8064.0 7472.0 1.87
189 259 499.0 3 7629.0 1443.0 1.42
190 263 503.0 3 7819.0 6097.0 0.9
191 268 508.0 3 6216.0 1910.0 1.03
192 268 508.0 3 1434.0 7164.0 1.12
193 269 509.0 3 5897.0 8458.0 1.61
194 270 510.0 3 3469.0 5058.0 1.74
195 270 510.0 3 8371.0 5876.0 1.2
196 272 512.0 3 3418.0 6256.0 1.48
197 273 513.0 3 547.0 441.0 0.76
198 273 513.0 3 1927.0 5466.0 1.25
199 275 515.0 3 2928.0 3390.0 1.72
200 275 515.0 3 4022.0 5011.0 1.58
201 276 516.0 3 5381.0 2772.0 0.4
202 277 517.0 3 7077.0 5936.0 0.58
203 278 518.0 3 3057.0 2954.0 0.7
204 278 518.0 3 7023.0 1809.0 1.23
205 281 521.0 3 3199.0 5894.0 0.4
206 281 521.0 3 4371.0 2514.0 0.38
207 284 524.0 3 4787.0 684.0 1.44
208 285 525.0 3 6730.0 3345.0 1.69
209 285 525.0 3 5838.0 5468.0 1.96
210 285 525.0 3 4733.0 1736.0 1.3
211 288 528.0 3 2168.0 2775.0 1.01
212 291 531.0 3 1317.0 4258.0 1.31
213 292 532.0 3 1983.0 8007.0 0.93
214 293 533.0 3 3467.0 8132.0 1.12
215 294 534.0 3 3072.0 3339.0 1.64
216 295 535.0 3 2519.0 1563.0 1.62
217 297 537.0 3 8142.0 3421.0 1.54
218 300 540.0 3 8800.0 2466.0 1.59
219 300 540.0 3 7750.0 2105.0 1.82
220 301 541.0 3 5111.0 6148.0 1.65
221 303 543.0 3 3704.0 4030.0 1.64
222 305 545.0 3 7526.0 4419.0 0.77
223 308 548.0 3 4424.0 3162.0 1.96
224 310 550.0 3 1612.0 5265.0 0.64
225 311 551.0 3 5416.0 8149.0 1.7
226 312 552.0 3 5206.0 7219.0 1.09
227 312 552.0 3 4902.0 3129.0 1.51
228 316 556.0 3 1655.0 970.0 0.46
229 318 558.0 3 5327.0 3771.0 1.65
230 319 559.0 3 5243.0 3426.0 1.76
231 322 562.0 3 1738.0 7281.0 0.79
232 325 565.0 3 2128.0 1667.0 1.21
233 327 567.0 3 3409.0 7039.0 0.35
234 329 569.0 3 3842.0 3222.0 0.9
235 329 569.0 3 6701.0 5596.0 1.27
236 330 570.0 3 6191.0 2524.0 1.15
237 330 570.0 3 2043.0 6099.0 1.11
238 331 571.0 3 4440.0 2569.0 0.38
239 331 571.0 3 7535.0 4482.0 1.29
240 332 572.0 3 4395.0 7163.0 1.06
241 334 574.0 3 1342.0 4068.0 1.94
242 335 575.0 3 3360.0 3687.0 1.02
243 335 575.0 3 4345.0 6180.0 1.28
244 337 577.0 3 5630.0 -6.0 1.61
245 340 580.0 3 5714.0 5087.0 1.66
246 340 580.0 3 4061.0 6330.0 0.92
247 341 581.0 3 3791.0 6965.0 1.95
248 343 583.0 3 4161.0 2269.0 1.07
249 344 584.0 3 673.0 2226.0 1.0
250 345 585.0 3 3503.0 1590.0 1.86
251 347 587.0 3 10059.0 7749.0 0.52
252 351 591.0 3 5862.0 6339.0 1.59
253 353 593.0 3 1356.0 7698.0 1.88
254 354 594.0 3 5928.0 9830.0 1.53
255 356 596.0 3 7970.0 3596.0 1.96
256 356 596.0 3 3275.0 1861.0 1.6
257 358 598.0 3 4341.0 9701.0 1.53
258 359 599.0 3 5748.0 4262.0 0.59
259 361 601.0 3 6438.0 7483.0 1.19
260 361 601.0 3 9313.0 1683.0 1.44
261 361 601.0 3 5209.0 8334.0 1.51
262 364 604.0 3 -178.0 8100.0 0.46
263 370 610.0 3 4923.0 5715.0 0.8
