Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 3292.0 1182.0 1.51
2 2 242.0 3 3088.0 6516.0 1.23
3 4 244.0 3 5462.0 2875.0 1.39
4 4 244.0 3 3771.0 457.0 1.99
5 5 245.0 3 5329.0 6147.0 1.45
6 6 246.0 3 5040.0 9477.0 1.16
7 7 247.0 3 3853.0 6205.0 0.78
8 7 247.0 3 9193.0 6947.0 1.22
9 11 251.0 3 4486.0 1102.0 1.28
10 12 252.0 3 5978.0 4571.0 1.22
11 14 254.0 3 463.0 3087.0 1.09
12 16 256.0 3 2992.0 8584.0 1.99
13 17 257.0 3 7872.0 6272.0 0.4
14 17 257.0 3 7882.0 7231.0 1.52
15 23 263.0 3 9580.0 8920.0 0.61
16 23 263.0 3 6916.0 1412.0 1.19
17 24 264.0 3 4137.0 8444.0 1.81
18 25 265.0 3 4694.0 877.0 1.9
19 26 266.0 3 6644.0 704.0 0.89
20 26 266.0 3 6075.0 5657.0 0.58
21 27 267.0 3 8534.0 7792.0 0.64
22 27 267.0 3 9423.0 6802.0 0.46
23 29 269.0 3 3029.0 3635.0 0.49
24 30 270.0 3 2529.0 9348.0 1.47
25 31 271.0 3 7430.0 5757.0 1.85
26 32 272.0 3 3720.0 6264.0 1.18
27 33 273.0 3 6864.0 804.0 1.87
28 34 274.0 3 5062.0 9322.0 0.73
29 35 275.0 3 3559.0 7679.0 0.99
30 35 275.0 3 1301.0 2429.0 0.42
31 37 277.0 3 4579.0 7558.0 0.59
32 37 277.0 3 3666.0 1123.0 1.09
33 39 279.0 3 1651.0 2372.0 0.49
34 43 283.0 3 8485.0 9325.0 1.26
35 43 283.0 3 1049.0 1673.0 1.4
36 44 284.0 3 4833.0 5247.0 0.99
37 45 285.0 3 1851.0 5391.0 1.49
38 46 286.0 3 2066.0 9031.0 0.91
39 47 287.0 3 6757.0 7944.0 0.63
40 51 291.0 3 5681.0 5401.0 1.99
41 51 291.0 3 6203.0 3705.0 1.2
42 53 293.0 3 6135.0 7268.0 1.55
