Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 9157.0 1090.0 0.81
2 1 241.0 3 4698.0 1401.0 0.46
3 5 245.0 3 9204.0 2530.0 1.49
4 10 250.0 3 1048.0 5942.0 1.75
5 11 251.0 3 8656.0 3660.0 1.37
6 15 255.0 3 3321.0 6746.0 1.07
7 19 259.0 3 3870.0 859.0 1.81
8 19 259.0 3 579.0 4021.0 0.52
9 20 260.0 3 7781.0 6245.0 1.11
10 21 261.0 3 4865.0 5608.0 1.46
11 21 261.0 3 9265.0 2460.0 0.32
12 22 262.0 3 7615.0 8803.0 1.86
13 24 264.0 3 3187.0 7254.0 1.92
14 24 264.0 3 5783.0 781.0 0.44
15 25 265.0 3 5342.0 1840.0 1.49
16 29 269.0 3 3137.0 7512.0 0.77
17 32 272.0 3 6687.0 7303.0 1.15
18 33 273.0 3 9749.0 836.0 0.49
19 37 277.0 3 8357.0 7759.0 0.46
20 38 278.0 3 4400.0 6366.0 0.91
21 39 279.0 3 8192.0 6209.0 0.81
22 39 279.0 3 5964.0 5635.0 0.46
23 40 280.0 3 3494.0 4713.0 1.05
24 41 281.0 3 7104.0 405.0 1.29
25 44 284.0 3 2363.0 9140.0 1.53
26 45 285.0 3 4775.0 9328.0 0.68
27 46 286.0 3 6636.0 7295.0 0.66
28 47 287.0 3 7438.0 5359.0 0.88
29 47 287.0 3 6185.0 2238.0 1.85
30 49 289.0 3 725.0 2490.0 1.14
31 52 292.0 3 3412.0 1301.0 1.56
32 53 293.0 3 8958.0 3203.0 1.34
33 54 294.0 3 4502.0 4187.0 1.19
34 54 294.0 3 8929.0 718.0 0.7
35 55 295.0 3 899.0 6233.0 1.29
36 57 297.0 3 835.0 4171.0 1.22
37 58 298.0 3 3475.0 3358.0 1.89
38 59 299.0 3 3855.0 531.0 1.03
39 59 299.0 3 2885.0 5190.0 1.05
40 60 300.0 3 9265.0 5036.0 1.94
41 60 300.0 3 7312.0 1670.0 1.89
42 62 302.0 3 6948.0 4155.0 0.53
43 63 303.0 3 9125.0 2646.0 1.83
44 63 303.0 3 3250.0 2641.0 1.43
45 68 308.0 3 7199.0 9278.0 1.23
46 69 309.0 3 2389.0 2659.0 0.41
47 70 310.0 3 2647.0 1800.0 0.53
48 72 312.0 3 7061.0 5748.0 0.54
49 72 312.0 3 9667.0 4776.0 1.98
50 73 313.0 3 2680.0 759.0 1.41
51 74 314.0 3 7300.0 6139.0 1.11
52 74 314.0 3 9077.0 4965.0 0.46
53 75 315.0 3 2270.0 3958.0 1.33
54 75 315.0 3 6948.0 2779.0 0.9
55 80 320.0 3 1861.0 5942.0 1.64
56 80 320.0 3 6820.0 7124.0 1.59
57 80 320.0 3 4493.0 7735.0 0.81
58 80 320.0 3 4045.0 1411.0 1.34
59 86 326.0 3 2613.0 4400.0 1.14
60 90 330.0 3 6382.0 7799.0 0.73
61 92 332.0 3 1282.0 968.0 1.58
62 93 333.0 3 7237.0 4425.0 0.75
63 96 336.0 3 3258.0 1064.0 1.97
64 97 337.0 3 8368.0 968.0 0.62
65 98 338.0 3 6898.0 8435.0 1.66
66 98 338.0 3 2095.0 7060.0 1.01
67 102 342.0 3 3240.0 8755.0 0.33
68 103 343.0 3 4953.0 3974.0 0.54
69 103 343.0 3 4947.0 3834.0 1.51
70 103 343.0 3 2413.0 1871.0 1.64
71 106 346.0 3 7610.0 4919.0 0.56
72 107 347.0 3 6716.0 6721.0 0.54
73 107 347.0 3 4740.0 9855.0 0.73
74 109 349.0 3 2025.0 8162.0 1.65
75 111 351.0 3 3839.0 5681.0 0.92
76 113 353.0 3 7298.0 6818.0 0.47
77 114 354.0 3 1429.0 8700.0 0.46
78 116 356.0 3 3818.0 5206.0 1.34
79 116 356.0 3 7133.0 4512.0 0.49
80 116 356.0 3 2981.0 2838.0 1.44
81 118 358.0 3 3936.0 4213.0 1.68
82 118 358.0 3 3841.0 8444.0 0.34
83 120 360.0 3 437.0 8085.0 0.89
84 123 363.0 3 1225.0 5205.0 1.6
85 124 364.0 3 4544.0 8343.0 0.53
86 127 367.0 3 1785.0 1522.0 0.33
87 128 368.0 3 4381.0 8729.0 0.37
88 130 370.0 3 3061.0 8180.0 1.26
89 132 372.0 3 744.0 5272.0 1.49
90 133 373.0 3 2638.0 7931.0 0.98
91 136 376.0 3 5420.0 7814.0 1.5
92 142 382.0 3 3491.0 5907.0 1.83
93 142 382.0 3 5244.0 3357.0 0.3
94 143 383.0 3 7560.0 1909.0 1.79
95 145 385.0 3 600.0 223.0 0.62
96 146 386.0 3 4482.0 1083.0 0.39
97 147 387.0 3 5437.0 9110.0 1.14
98 149 389.0 3 2456.0 3700.0 1.32
99 150 390.0 3 2202.0 5757.0 1.66
100 153 393.0 3 1590.0 4262.0 0.33
101 154 394.0 3 8411.0 7048.0 0.6
102 155 395.0 3 5820.0 7885.0 1.6
103 158 398.0 3 2386.0 4735.0 1.35
104 158 398.0 3 8325.0 2920.0 1.54
105 161 401.0 3 4464.0 1037.0 1.95
106 163 403.0 3 802.0 6542.0 1.51
