Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 2 242.0 3 9515.0 4094.0 0.37
2 2 242.0 3 2498.0 1445.0 1.32
3 5 245.0 3 6300.0 3061.0 1.32
4 5 245.0 3 5039.0 5227.0 1.61
5 6 246.0 3 3872.0 8962.0 1.76
6 8 248.0 3 6610.0 7244.0 0.65
7 8 248.0 3 2804.0 5762.0 1.53
8 10 250.0 3 7358.0 8018.0 1.56
9 12 252.0 3 5653.0 5100.0 1.75
10 13 253.0 3 688.0 8072.0 1.45
11 13 253.0 3 9038.0 4067.0 0.99
12 14 254.0 3 9687.0 738.0 0.95
13 14 254.0 3 2215.0 5607.0 0.99
14 15 255.0 3 2830.0 5005.0 1.47
15 19 259.0 3 4085.0 3905.0 0.48
16 20 260.0 3 2941.0 7234.0 1.48
17 20 260.0 3 5291.0 2632.0 0.73
18 21 261.0 3 3308.0 3968.0 1.81
19 22 262.0 3 5204.0 3794.0 0.37
20 22 262.0 3 3056.0 4301.0 1.67
21 23 263.0 3 7829.0 5247.0 1.05
22 24 264.0 3 8266.0 4410.0 1.58
23 26 266.0 3 684.0 6957.0 1.94
24 27 267.0 3 1979.0 2175.0 1.05
25 27 267.0 3 3101.0 6670.0 1.09
26 27 267.0 3 6747.0 2705.0 1.74
27 28 268.0 3 9639.0 1156.0 0.67
28 28 268.0 3 3705.0 7116.0 0.35
29 28 268.0 3 5430.0 7836.0 1.73
30 30 270.0 3 1985.0 821.0 0.63
31 30 270.0 3 7543.0 6817.0 0.44
32 30 270.0 3 7187.0 4107.0 1.01
33 30 270.0 3 8459.0 6187.0 1.3
34 31 271.0 3 5079.0 6293.0 0.63
35 32 272.0 3 3847.0 6756.0 0.73
36 32 272.0 3 5260.0 4663.0 0.72
37 33 273.0 3 8171.0 4620.0 1.76
38 36 276.0 3 2296.0 6932.0 0.63
39 38 278.0 3 3753.0 3315.0 0.93
40 40 280.0 3 4517.0 8786.0 1.16
41 40 280.0 3 6021.0 6433.0 1.17
42 42 282.0 3 7624.0 2764.0 0.92
43 44 284.0 3 7682.0 5621.0 0.56
44 46 286.0 3 6923.0 9048.0 0.62
45 49 289.0 3 3644.0 9629.0 0.5
46 49 289.0 3 549.0 1227.0 0.37
47 49 289.0 3 3310.0 3360.0 1.7
48 51 291.0 3 4871.0 2453.0 1.03
49 51 291.0 3 4522.0 4755.0 1.45
50 51 291.0 3 9032.0 5312.0 0.98
51 53 293.0 3 5727.0 3549.0 0.75
52 53 293.0 3 1472.0 7597.0 0.33
53 54 294.0 3 8582.0 2355.0 1.75
54 55 295.0 3 6273.0 8523.0 0.86
55 55 295.0 3 1221.0 7892.0 1.19
56 56 296.0 3 2772.0 1375.0 0.62
57 56 296.0 3 9853.0 1270.0 0.38
58 57 297.0 3 5706.0 4807.0 1.31
59 58 298.0 3 2155.0 8955.0 1.96
60 59 299.0 3 7493.0 1087.0 1.29
61 59 299.0 3 1036.0 6142.0 1.87
62 59 299.0 3 1301.0 8351.0 1.26
63 60 300.0 3 4444.0 5696.0 1.69
64 62 302.0 3 649.0 1097.0 0.54
65 63 303.0 3 8551.0 7033.0 1.94
66 63 303.0 3 4343.0 3301.0 1.7
67 64 304.0 3 1562.0 5407.0 0.74
68 64 304.0 3 6526.0 4736.0 0.32
69 65 305.0 3 376.0 3355.0 1.94
70 65 305.0 3 4502.0 127.0 1.33
71 66 306.0 3 3221.0 4089.0 0.38
72 67 307.0 3 7657.0 8039.0 0.89
73 67 307.0 3 5891.0 3680.0 0.49
74 70 310.0 3 120.0 5049.0 0.84
75 70 310.0 3 376.0 5609.0 0.99
76 72 312.0 3 7291.0 7051.0 1.76
77 73 313.0 3 8977.0 3629.0 0.96
78 78 318.0 3 4870.0 6180.0 0.8
79 79 319.0 3 3367.0 2436.0 0.45
80 84 324.0 3 7817.0 3052.0 1.36
81 85 325.0 3 8912.0 6883.0 1.12
82 86 326.0 3 3941.0 1899.0 1.19
83 87 327.0 3 8517.0 1683.0 0.44
84 87 327.0 3 5822.0 2194.0 1.98
85 88 328.0 3 3311.0 1806.0 1.57
86 88 328.0 3 3604.0 9422.0 0.51
87 90 330.0 3 1753.0 2793.0 1.49
88 92 332.0 3 8361.0 1567.0 1.91
89 92 332.0 3 5933.0 480.0 1.43
90 95 335.0 3 6816.0 6899.0 1.67
91 96 336.0 3 3608.0 2739.0 0.96
92 96 336.0 3 2867.0 2903.0 1.67
93 97 337.0 3 4883.0 9167.0 1.65
94 97 337.0 3 2445.0 4721.0 0.95
95 97 337.0 3 7910.0 4424.0 1.24
96 98 338.0 3 8657.0 7943.0 0.67
97 98 338.0 3 3212.0 6653.0 0.62
98 99 339.0 3 3850.0 1928.0 1.35
99 99 339.0 3 8926.0 8747.0 0.91
100 100 340.0 3 5034.0 3418.0 0.33
101 100 340.0 3 2958.0 929.0 1.11
102 101 341.0 3 1000.0 6742.0 0.3
103 102 342.0 3 2973.0 8958.0 1.18
104 103 343.0 3 9290.0 1112.0 1.1
105 103 343.0 3 1760.0 9687.0 1.08
106 105 345.0 3 3709.0 5363.0 1.62
107 106 346.0 3 9690.0 2266.0 0.59
108 107 347.0 3 9799.0 3896.0 0.96
109 108 348.0 3 5197.0 1930.0 1.71
110 108 348.0 3 9640.0 7562.0 1.04
111 108 348.0 3 4101.0 9558.0 1.66
112 110 350.0 3 2329.0 7708.0 0.94
113 111 351.0 3 9200.0 4883.0 0.6
114 113 353.0 3 7517.0 2534.0 1.95
115 115 355.0 3 6429.0 2596.0 1.74
116 116 356.0 3 7972.0 8393.0 0.9
117 117 357.0 3 6937.0 9742.0 0.4
118 117 357.0 3 3115.0 7701.0 1.92
119 117 357.0 3 2474.0 1158.0 1.66
120 117 357.0 3 6257.0 7752.0 1.09
121 120 360.0 3 2329.0 3123.0 0.97
122 123 363.0 3 5558.0 3150.0 0.89
123 125 365.0 3 4730.0 1741.0 1.18
