Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 9004.0 6273.0 0.34
2 3 243.0 3 1973.0 7333.0 1.15
3 3 243.0 3 1998.0 7364.0 0.44
4 4 244.0 3 486.0 6437.0 1.21
5 4 244.0 3 4012.0 1550.0 1.78
6 5 245.0 3 4305.0 5992.0 1.37
7 5 245.0 3 2548.0 1056.0 0.67
8 5 245.0 3 6990.0 3372.0 0.86
9 6 246.0 3 8829.0 8167.0 1.58
10 6 246.0 3 7601.0 2267.0 1.37
11 8 248.0 3 3187.0 1366.0 1.81
12 9 249.0 3 3244.0 3683.0 1.25
13 10 250.0 3 8131.0 8524.0 1.19
14 12 252.0 3 5101.0 8661.0 1.83
15 12 252.0 3 248.0 6012.0 1.64
16 15 255.0 3 4618.0 8936.0 0.5
17 15 255.0 3 8670.0 8792.0 1.61
18 17 257.0 3 772.0 6635.0 1.01
19 18 258.0 3 4537.0 4988.0 1.66
20 20 260.0 3 6777.0 1662.0 1.13
21 20 260.0 3 8432.0 9170.0 1.21
22 20 260.0 3 3084.0 9816.0 0.82
23 21 261.0 3 4998.0 2650.0 1.29
24 22 262.0 3 2763.0 5819.0 0.93
25 24 264.0 3 7359.0 9938.0 1.37
26 24 264.0 3 1324.0 5481.0 1.43
27 24 264.0 3 1029.0 3814.0 1.33
28 24 264.0 3 2303.0 919.0 0.52
29 26 266.0 3 4379.0 4321.0 1.07
30 28 268.0 3 5411.0 2531.0 1.48
31 29 269.0 3 3880.0 8526.0 1.35
32 30 270.0 3 6444.0 3213.0 1.44
33 31 271.0 3 6107.0 4542.0 1.17
34 31 271.0 3 6297.0 2252.0 1.12
35 32 272.0 3 6445.0 1744.0 1.35
36 33 273.0 3 9562.0 7361.0 1.0
37 36 276.0 3 3058.0 5000.0 1.66
38 36 276.0 3 1422.0 4670.0 1.33
39 37 277.0 3 8970.0 9260.0 1.24
40 37 277.0 3 8758.0 9207.0 0.47
41 38 278.0 3 9708.0 2151.0 1.09
42 40 280.0 3 1216.0 6047.0 0.57
43 40 280.0 3 9972.0 5648.0 0.8
44 41 281.0 3 902.0 7281.0 0.64
45 41 281.0 3 2497.0 4262.0 1.05
46 41 281.0 3 2351.0 974.0 1.53
47 43 283.0 3 6607.0 2108.0 1.79
48 44 284.0 3 2803.0 6192.0 1.38
49 45 285.0 3 2267.0 6858.0 0.54
50 45 285.0 3 5613.0 2453.0 1.55
51 46 286.0 3 502.0 3824.0 0.39
52 47 287.0 3 1664.0 5025.0 1.79
53 48 288.0 3 7379.0 5811.0 0.31
54 48 288.0 3 8848.0 4503.0 1.12
55 51 291.0 3 6792.0 3442.0 0.64
56 52 292.0 3 1465.0 5069.0 0.47
57 55 295.0 3 5219.0 9750.0 0.89
58 55 295.0 3 6007.0 2737.0 0.7
59 57 297.0 3 6904.0 648.0 0.32
60 57 297.0 3 5607.0 8017.0 1.36
61 61 301.0 3 4489.0 6644.0 1.98
62 62 302.0 3 4766.0 6116.0 1.6
63 63 303.0 3 5022.0 6896.0 1.34
64 64 304.0 3 5273.0 8131.0 1.71
65 65 305.0 3 8619.0 1811.0 1.53
66 65 305.0 3 7369.0 6608.0 1.14
67 65 305.0 3 5150.0 781.0 0.85
68 66 306.0 3 2876.0 6558.0 1.72
69 68 308.0 3 5988.0 3312.0 0.93
70 69 309.0 3 4199.0 8671.0 1.88
71 69 309.0 3 8811.0 1983.0 1.86
72 70 310.0 3 1823.0 1931.0 1.36
73 70 310.0 3 4130.0 3714.0 1.8
74 70 310.0 3 327.0 7562.0 1.44
75 72 312.0 3 8093.0 6563.0 1.56
76 73 313.0 3 4021.0 3032.0 1.18
77 74 314.0 3 4459.0 5922.0 0.76
78 75 315.0 3 1964.0 9453.0 1.06
79 75 315.0 3 3195.0 2376.0 1.22
80 76 316.0 3 6903.0 864.0 1.51
81 80 320.0 3 8227.0 1885.0 1.38
82 80 320.0 3 4780.0 1724.0 1.95
83 81 321.0 3 82.0 6986.0 0.48
84 81 321.0 3 7678.0 3644.0 1.93
85 83 323.0 3 7491.0 495.0 0.98
86 85 325.0 3 4552.0 8955.0 1.82
87 86 326.0 3 5627.0 1490.0 1.21
88 86 326.0 3 7124.0 1079.0 0.71
89 86 326.0 3 9085.0 9070.0 0.99
90 86 326.0 3 310.0 8582.0 0.44
91 87 327.0 3 6772.0 3042.0 0.92
92 87 327.0 3 9827.0 1093.0 0.46
93 88 328.0 3 2068.0 5718.0 0.85
94 92 332.0 3 4651.0 9303.0 0.97
95 93 333.0 3 6293.0 6230.0 0.95
96 93 333.0 3 1703.0 5110.0 1.19
97 94 334.0 3 3160.0 5536.0 0.59
98 96 336.0 3 8200.0 8186.0 0.88
99 96 336.0 3 7001.0 8631.0 1.6
100 97 337.0 3 656.0 390.0 1.01
101 101 341.0 3 4863.0 6328.0 1.32
102 103 343.0 3 4.0 6967.0 0.58
103 103 343.0 3 8256.0 5619.0 0.9
104 104 344.0 3 6612.0 428.0 1.67
105 109 349.0 3 3504.0 9906.0 0.44
106 110 350.0 3 866.0 8929.0 0.38
107 112 352.0 3 7481.0 2809.0 1.5
108 112 352.0 3 5749.0 8739.0 0.84
109 112 352.0 3 1361.0 7125.0 1.86
110 113 353.0 3 7846.0 7146.0 1.5
111 115 355.0 3 1845.0 7502.0 1.53
112 116 356.0 3 2396.0 1225.0 1.13
113 117 357.0 3 2294.0 2822.0 0.56
114 118 358.0 3 453.0 5244.0 0.92
115 119 359.0 3 3707.0 658.0 1.05
116 119 359.0 3 8746.0 10.0 0.76
117 120 360.0 3 3365.0 6270.0 1.58
118 121 361.0 3 4264.0 1331.0 0.55
119 123 363.0 3 6783.0 5360.0 0.42
120 123 363.0 3 3341.0 8725.0 1.66
121 124 364.0 3 4991.0 2769.0 0.83
122 124 364.0 3 7362.0 1615.0 0.34
123 125 365.0 3 8249.0 5876.0 0.82
124 125 365.0 3 5592.0 8093.0 0.84
125 125 365.0 3 3395.0 6228.0 0.79
126 125 365.0 3 2626.0 1704.0 1.14
127 126 366.0 3 6937.0 2732.0 0.73
128 129 369.0 3 652.0 7640.0 0.8
129 129 369.0 3 3969.0 485.0 1.92
130 130 370.0 3 8579.0 5257.0 1.35
131 134 374.0 3 4464.0 3877.0 1.21
132 134 374.0 3 6740.0 7178.0 0.59
133 136 376.0 3 6525.0 5390.0 0.38
134 137 377.0 3 1742.0 5761.0 1.96
135 137 377.0 3 4148.0 9101.0 1.65
136 138 378.0 3 1950.0 4443.0 0.74
137 139 379.0 3 2484.0 4971.0 1.84
138 139 379.0 3 8275.0 4668.0 1.97
139 141 381.0 3 72.0 3360.0 0.36
140 142 382.0 3 2192.0 7448.0 0.51
141 143 383.0 3 8024.0 5849.0 1.58
142 145 385.0 3 8588.0 3227.0 1.02
143 145 385.0 3 5328.0 3689.0 0.54
144 145 385.0 3 7114.0 6244.0 1.83
145 147 387.0 3 1188.0 5476.0 1.01
146 147 387.0 3 8988.0 2025.0 1.16
147 147 387.0 3 8575.0 8171.0 1.55
148 148 388.0 3 2501.0 653.0 0.42
149 150 390.0 3 3599.0 5265.0 1.18
150 150 390.0 3 6867.0 6944.0 0.97
151 150 390.0 3 5407.0 6556.0 1.01
152 150 390.0 3 3792.0 3077.0 0.36
153 151 391.0 3 1740.0 6433.0 0.9
154 154 394.0 3 7864.0 4304.0 1.44
155 154 394.0 3 8305.0 1002.0 0.73
156 156 396.0 3 5872.0 3493.0 0.59
157 156 396.0 3 8413.0 7456.0 1.72
158 156 396.0 3 8783.0 9041.0 0.71
159 156 396.0 3 6768.0 4693.0 0.46
160 157 397.0 3 1754.0 5812.0 0.66
161 158 398.0 3 3198.0 4298.0 0.7
162 158 398.0 3 2569.0 1592.0 1.53
163 159 399.0 3 246.0 9221.0 0.71
164 159 399.0 3 7146.0 3524.0 1.77
165 159 399.0 3 4378.0 9395.0 0.41
166 159 399.0 3 1405.0 467.0 1.3
167 162 402.0 3 1827.0 5631.0 1.54
168 162 402.0 3 9300.0 7942.0 0.46
169 162 402.0 3 1738.0 2868.0 1.09
170 164 404.0 3 5274.0 2599.0 1.78
171 165 405.0 3 5157.0 4326.0 1.17
172 166 406.0 3 6314.0 728.0 1.71
173 166 406.0 3 9914.0 4470.0 0.8
174 167 407.0 3 9752.0 4212.0 0.52
175 167 407.0 3 1771.0 4857.0 1.43
176 168 408.0 3 7537.0 1267.0 1.62
177 168 408.0 3 2719.0 4632.0 1.98
178 172 412.0 3 7515.0 1654.0 0.44
179 173 413.0 3 8688.0 2971.0 0.7
180 173 413.0 3 7503.0 4447.0 0.46
181 174 414.0 3 8438.0 4803.0 1.38
182 175 415.0 3 3306.0 3514.0 1.25
183 176 416.0 3 4580.0 6156.0 1.4
184 178 418.0 3 4603.0 7328.0 0.79
185 178 418.0 3 3280.0 128.0 0.86
186 178 418.0 3 9783.0 7094.0 1.09
187 179 419.0 3 2054.0 4341.0 1.49
188 180 420.0 3 408.0 7182.0 1.9
189 181 421.0 3 6890.0 803.0 0.59
190 186 426.0 3 3702.0 1655.0 1.48
191 188 428.0 3 443.0 4191.0 1.08
192 189 429.0 3 4501.0 4.0 1.63
193 189 429.0 3 2112.0 6276.0 0.65
194 191 431.0 3 3268.0 9786.0 1.55
195 192 432.0 3 5604.0 7916.0 0.76
196 194 434.0 3 3298.0 9974.0 1.26
197 194 434.0 3 8968.0 6848.0 0.46
198 195 435.0 3 7232.0 9477.0 1.09
199 195 435.0 3 3745.0 1462.0 0.6
200 198 438.0 3 9671.0 6024.0 1.85
201 199 439.0 3 4556.0 5050.0 1.0
202 199 439.0 3 7982.0 4252.0 1.62
203 200 440.0 3 1491.0 4981.0 1.0
204 202 442.0 3 4198.0 9954.0 1.31
205 203 443.0 3 6358.0 4507.0 1.76
206 204 444.0 3 3420.0 1544.0 1.74
207 205 445.0 3 4729.0 194.0 1.19
208 206 446.0 3 1459.0 4281.0 1.09
209 209 449.0 3 2297.0 2616.0 1.38
210 209 449.0 3 4408.0 3477.0 1.69
211 209 449.0 3 8981.0 1195.0 1.02
212 209 449.0 3 7470.0 5701.0 1.36
213 211 451.0 3 7935.0 6245.0 1.1
214 212 452.0 3 3627.0 6224.0 0.71
215 212 452.0 3 4000.0 9983.0 0.45
216 213 453.0 3 6592.0 320.0 1.65
217 214 454.0 3 9644.0 6847.0 0.67
218 214 454.0 3 597.0 4009.0 1.3
219 216 456.0 3 217.0 4601.0 0.87
220 216 456.0 3 8788.0 9787.0 0.88
221 217 457.0 3 2851.0 4369.0 0.81
222 217 457.0 3 3029.0 3602.0 1.66
223 217 457.0 3 2343.0 9502.0 0.82
224 220 460.0 3 6406.0 6428.0 1.56
225 221 461.0 3 8468.0 260.0 0.57
226 222 462.0 3 4234.0 5622.0 1.23
227 224 464.0 3 7655.0 3885.0 0.91
228 224 464.0 3 3305.0 5636.0 1.61
229 225 465.0 3 6141.0 4685.0 0.94
230 226 466.0 3 4388.0 6673.0 0.44
231 226 466.0 3 1920.0 5651.0 0.53
232 226 466.0 3 3253.0 8783.0 1.0
233 228 468.0 3 2092.0 5807.0 0.61
234 228 468.0 3 1277.0 2270.0 0.48
235 230 470.0 3 2785.0 9589.0 0.44
236 234 474.0 3 2696.0 7521.0 1.34
237 235 475.0 3 7206.0 1639.0 0.87
238 236 476.0 3 529.0 674.0 0.76
239 237 477.0 3 6319.0 9333.0 1.29
240 238 478.0 3 163.0 3007.0 1.44
241 239 479.0 3 7543.0 6827.0 1.27
242 240 480.0 3 7790.0 2464.0 0.56
243 241 481.0 3 4700.0 6499.0 1.51
244 242 482.0 3 8073.0 7567.0 1.48
245 242 482.0 3 4607.0 1931.0 1.75
246 243 483.0 3 5393.0 2417.0 1.33
247 244 484.0 3 923.0 4477.0 1.27
