Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 684.0 9302.0 0.33
2 0 240.0 3 6378.0 9095.0 0.9
3 0 240.0 3 485.0 1962.0 0.44
4 1 241.0 3 5207.0 3364.0 0.64
5 2 242.0 3 7551.0 5418.0 1.56
6 2 242.0 3 6559.0 7636.0 1.54
7 3 243.0 3 4613.0 4185.0 1.02
8 5 245.0 3 8954.0 6922.0 0.98
9 6 246.0 3 1182.0 956.0 1.42
10 6 246.0 3 5087.0 4752.0 1.76
11 7 247.0 3 9396.0 7261.0 1.57
12 9 249.0 3 6198.0 7572.0 1.05
13 9 249.0 3 9099.0 5502.0 0.46
14 10 250.0 3 3209.0 934.0 1.8
15 10 250.0 3 8857.0 7275.0 1.03
16 11 251.0 3 9152.0 4819.0 1.33
17 11 251.0 3 8352.0 2235.0 0.87
18 11 251.0 3 6563.0 684.0 1.83
19 13 253.0 3 6575.0 4755.0 1.6
20 13 253.0 3 3082.0 5757.0 1.88
21 15 255.0 3 4977.0 4525.0 1.65
22 16 256.0 3 4926.0 1535.0 1.28
23 16 256.0 3 5040.0 3868.0 0.68
24 16 256.0 3 9586.0 2024.0 0.69
25 16 256.0 3 2493.0 7169.0 0.83
26 16 256.0 3 6381.0 2684.0 0.52
27 17 257.0 3 4673.0 784.0 0.69
28 18 258.0 3 6424.0 7941.0 0.36
29 20 260.0 3 5952.0 1329.0 1.13
30 22 262.0 3 8052.0 8533.0 1.94
31 23 263.0 3 2433.0 6590.0 1.98
32 26 266.0 3 2217.0 9997.0 0.42
33 26 266.0 3 4468.0 8999.0 0.95
34 26 266.0 3 7307.0 8125.0 1.65
35 26 266.0 3 874.0 7166.0 1.43
36 28 268.0 3 6832.0 6892.0 1.05
37 29 269.0 3 4956.0 7453.0 1.41
38 29 269.0 3 3261.0 5864.0 1.11
39 30 270.0 3 1881.0 1283.0 1.1
40 30 270.0 3 2552.0 8448.0 1.55
41 32 272.0 3 6781.0 3729.0 0.84
42 32 272.0 3 4663.0 7022.0 1.01
43 34 274.0 3 2699.0 3835.0 1.75
44 36 276.0 3 1345.0 3426.0 1.48
45 37 277.0 3 9253.0 5190.0 1.37
46 37 277.0 3 2047.0 6547.0 1.4
47 37 277.0 3 5105.0 6222.0 0.8
48 38 278.0 3 2731.0 5815.0 1.38
49 39 279.0 3 8134.0 8454.0 1.49
50 40 280.0 3 5575.0 1354.0 1.03
51 40 280.0 3 9316.0 3354.0 0.86
52 40 280.0 3 6694.0 3755.0 0.98
53 43 283.0 3 6037.0 6670.0 1.76
54 45 285.0 3 3378.0 2214.0 1.5
55 47 287.0 3 2783.0 6828.0 0.41
56 48 288.0 3 6162.0 2743.0 1.34
57 49 289.0 3 8382.0 6398.0 1.7
58 50 290.0 3 6951.0 5541.0 1.79
59 51 291.0 3 3370.0 4953.0 0.43
60 51 291.0 3 9928.0 2652.0 1.43
61 51 291.0 3 414.0 2703.0 1.07
62 51 291.0 3 9221.0 5893.0 0.8
63 51 291.0 3 4028.0 8321.0 0.76
64 54 294.0 3 4055.0 1750.0 0.91
65 55 295.0 3 7771.0 2594.0 0.42
66 56 296.0 3 6624.0 1210.0 1.93
67 59 299.0 3 808.0 8683.0 0.96
68 64 304.0 3 3029.0 1974.0 1.6
69 65 305.0 3 3204.0 1820.0 0.74
70 67 307.0 3 7623.0 7609.0 1.91
71 67 307.0 3 1502.0 8762.0 0.42
72 67 307.0 3 6352.0 5935.0 1.17
73 67 307.0 3 7724.0 7306.0 1.59
74 69 309.0 3 873.0 767.0 0.73
75 70 310.0 3 6926.0 753.0 0.94
76 71 311.0 3 9864.0 4844.0 0.45
77 72 312.0 3 2258.0 2248.0 0.32
78 73 313.0 3 7784.0 2764.0 1.29
79 74 314.0 3 3610.0 6015.0 1.52
80 75 315.0 3 454.0 2064.0 0.53
81 76 316.0 3 6387.0 7220.0 1.17
82 77 317.0 3 3214.0 436.0 1.58
83 77 317.0 3 7539.0 9228.0 1.73
84 79 319.0 3 7149.0 4071.0 0.85
85 81 321.0 3 2750.0 1248.0 0.48
86 81 321.0 3 1802.0 5954.0 1.35
87 82 322.0 3 7719.0 3447.0 1.35
88 83 323.0 3 8553.0 3927.0 1.75
89 83 323.0 3 2708.0 5118.0 1.23
90 83 323.0 3 6146.0 4607.0 0.83
91 84 324.0 3 2149.0 7988.0 0.81
92 84 324.0 3 7133.0 2962.0 1.88
93 86 326.0 3 9291.0 4827.0 0.89
94 87 327.0 3 5153.0 5428.0 1.66
95 87 327.0 3 8321.0 3542.0 1.9
96 89 329.0 3 3049.0 5320.0 1.57
97 89 329.0 3 159.0 3615.0 1.62
98 90 330.0 3 1150.0 1242.0 1.59
99 90 330.0 3 4770.0 7387.0 1.79
100 90 330.0 3 2164.0 4273.0 0.91
101 90 330.0 3 5215.0 9682.0 1.24
102 90 330.0 3 2166.0 6032.0 1.63
103 91 331.0 3 5155.0 4940.0 1.26
104 93 333.0 3 9728.0 1535.0 0.93
105 93 333.0 3 6349.0 8704.0 0.81
106 93 333.0 3 7001.0 1275.0 1.2
107 95 335.0 3 9580.0 2667.0 1.06
108 96 336.0 3 1733.0 5678.0 1.65
109 97 337.0 3 9558.0 1897.0 1.48
110 97 337.0 3 7109.0 7152.0 1.33
111 97 337.0 3 8356.0 8087.0 1.97
112 97 337.0 3 530.0 4235.0 1.85
113 98 338.0 3 6501.0 1008.0 1.08
114 100 340.0 3 8158.0 7130.0 0.89
115 100 340.0 3 6386.0 5321.0 0.77
116 100 340.0 3 515.0 8406.0 1.06
117 101 341.0 3 2952.0 5576.0 0.5
118 102 342.0 3 7908.0 6741.0 1.84
119 103 343.0 3 7655.0 1510.0 0.63
120 104 344.0 3 1049.0 1323.0 0.99
121 105 345.0 3 3669.0 5237.0 0.46
122 107 347.0 3 5605.0 2779.0 1.08
123 108 348.0 3 9222.0 2180.0 0.4
124 110 350.0 3 1217.0 1738.0 1.35
125 110 350.0 3 8429.0 5993.0 0.54
126 111 351.0 3 523.0 8985.0 1.31
127 111 351.0 3 3223.0 3747.0 1.11
128 112 352.0 3 5246.0 7743.0 0.38
129 113 353.0 3 94.0 7239.0 1.3
130 115 355.0 3 3553.0 5379.0 0.77
131 115 355.0 3 6321.0 8993.0 1.05
132 117 357.0 3 9700.0 6404.0 0.58
133 118 358.0 3 7074.0 703.0 1.83
134 118 358.0 3 9695.0 8327.0 1.22
135 118 358.0 3 8460.0 6636.0 1.25
136 119 359.0 3 798.0 8411.0 0.95
137 120 360.0 3 8812.0 4623.0 1.74
138 122 362.0 3 5165.0 847.0 1.25
139 123 363.0 3 7171.0 895.0 0.73
140 128 368.0 3 7630.0 2969.0 0.47
141 129 369.0 3 1051.0 3427.0 0.77
142 129 369.0 3 5657.0 4069.0 1.27
143 130 370.0 3 8570.0 3057.0 0.56
144 131 371.0 3 4352.0 2247.0 0.98
145 134 374.0 3 1077.0 2446.0 0.65
146 134 374.0 3 8472.0 1920.0 0.82
147 134 374.0 3 1561.0 7193.0 0.81
148 135 375.0 3 4508.0 1898.0 0.61
149 136 376.0 3 1848.0 1251.0 1.86
150 136 376.0 3 6119.0 3987.0 0.93
151 137 377.0 3 8747.0 3190.0 1.33
152 139 379.0 3 8551.0 662.0 1.12
153 139 379.0 3 1050.0 1264.0 1.07
154 143 383.0 3 3477.0 2476.0 1.69
155 143 383.0 3 9243.0 854.0 0.5
156 144 384.0 3 5256.0 1870.0 0.85
157 147 387.0 3 4273.0 5651.0 1.67
158 148 388.0 3 325.0 2420.0 1.03
159 150 390.0 3 6497.0 9591.0 1.83
160 151 391.0 3 9351.0 6105.0 1.55
161 152 392.0 3 7012.0 506.0 0.43
162 153 393.0 3 7042.0 1662.0 0.84
163 156 396.0 3 692.0 2417.0 1.1
164 158 398.0 3 2681.0 432.0 0.96
165 158 398.0 3 4896.0 9930.0 1.93
166 158 398.0 3 8633.0 6610.0 0.58
167 158 398.0 3 6478.0 5739.0 1.88
168 159 399.0 3 1084.0 7713.0 1.71
169 160 400.0 3 3721.0 5601.0 1.07
170 161 401.0 3 5816.0 9366.0 1.9
171 162 402.0 3 2897.0 2849.0 1.39
172 164 404.0 3 305.0 7369.0 0.64
173 165 405.0 3 9613.0 6413.0 1.16
174 166 406.0 3 92.0 3887.0 1.12
175 166 406.0 3 2479.0 1698.0 1.39
176 169 409.0 3 7393.0 1923.0 1.63
177 169 409.0 3 923.0 5795.0 1.59
178 169 409.0 3 4882.0 1501.0 0.93
179 172 412.0 3 3719.0 7572.0 1.17
180 172 412.0 3 1928.0 5578.0 1.3
181 173 413.0 3 8496.0 4136.0 1.86
182 174 414.0 3 3243.0 8436.0 1.22
183 175 415.0 3 6012.0 6736.0 1.83
184 176 416.0 3 5544.0 5430.0 0.63
185 179 419.0 3 3580.0 3230.0 1.46
186 180 420.0 3 7561.0 8121.0 0.4
187 183 423.0 3 4396.0 5584.0 1.2
188 184 424.0 3 5795.0 2015.0 1.84
189 185 425.0 3 1587.0 1975.0 0.36
190 187 427.0 3 1095.0 1317.0 0.92
191 188 428.0 3 7750.0 6267.0 1.6
192 192 432.0 3 7276.0 7412.0 1.16
193 194 434.0 3 9821.0 1174.0 0.91
194 197 437.0 3 8669.0 9665.0 0.4
195 197 437.0 3 6474.0 4690.0 1.31
196 198 438.0 3 8140.0 1917.0 0.78
197 198 438.0 3 1167.0 2686.0 1.27
198 198 438.0 3 8422.0 2328.0 0.71
199 200 440.0 3 3889.0 7575.0 0.31
200 201 441.0 3 8154.0 3845.0 1.8
201 202 442.0 3 3930.0 1126.0 0.72
202 202 442.0 3 3941.0 9390.0 1.36
203 205 445.0 3 7937.0 1758.0 1.41
204 206 446.0 3 8707.0 1837.0 0.59
205 207 447.0 3 9273.0 1022.0 0.68
206 211 451.0 3 8116.0 8174.0 0.57
207 211 451.0 3 8398.0 273.0 0.45
208 212 452.0 3 9211.0 4476.0 1.0
209 212 452.0 3 1843.0 6682.0 1.15
210 212 452.0 3 2171.0 2908.0 0.96
211 214 454.0 3 9346.0 4376.0 0.8
212 215 455.0 3 3295.0 5257.0 1.06
213 215 455.0 3 940.0 6770.0 1.9
214 216 456.0 3 1431.0 1724.0 0.55
215 216 456.0 3 6611.0 5849.0 1.38
216 216 456.0 3 6435.0 2690.0 1.31
217 217 457.0 3 8511.0 7699.0 0.91
218 221 461.0 3 3267.0 6114.0 1.76
219 222 462.0 3 6843.0 4329.0 0.87
220 225 465.0 3 1620.0 5132.0 1.69
221 226 466.0 3 96.0 2501.0 0.34
222 226 466.0 3 5415.0 88.0 0.62
223 226 466.0 3 1673.0 6378.0 0.35
224 227 467.0 3 5143.0 4974.0 0.77
225 234 474.0 3 5012.0 3729.0 0.5
226 236 476.0 3 2358.0 9363.0 1.47
227 237 477.0 3 2516.0 4442.0 1.0
228 238 478.0 3 8041.0 7692.0 1.04
229 242 482.0 3 5810.0 6877.0 1.41
230 244 484.0 3 2759.0 8198.0 1.96
231 244 484.0 3 1306.0 8860.0 1.48
232 245 485.0 3 6918.0 4681.0 0.74
233 248 488.0 3 7865.0 1409.0 0.32
234 250 490.0 3 3857.0 9108.0 0.96
235 251 491.0 3 2668.0 2026.0 1.45
236 252 492.0 3 8335.0 5047.0 0.99
237 252 492.0 3 2382.0 3905.0 0.72
238 253 493.0 3 9064.0 6290.0 1.59
239 253 493.0 3 1944.0 4534.0 1.16
240 255 495.0 3 8904.0 3375.0 1.43
241 255 495.0 3 5870.0 2852.0 0.45
242 257 497.0 3 9189.0 2728.0 1.97
243 257 497.0 3 9619.0 4516.0 0.39
244 258 498.0 3 8079.0 5585.0 0.78
245 259 499.0 3 2979.0 2473.0 1.66
246 259 499.0 3 190.0 6937.0 1.58
247 261 501.0 3 3495.0 4094.0 0.6
248 261 501.0 3 2431.0 9991.0 0.9
249 261 501.0 3 2913.0 7232.0 1.33
250 263 503.0 3 6938.0 4653.0 1.83
251 263 503.0 3 1287.0 2564.0 1.09
