Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 6544.0 7009.0 1.55
2 0 240.0 3 4291.0 4439.0 1.51
3 1 241.0 3 3173.0 3878.0 0.52
4 3 243.0 3 6186.0 5029.0 1.05
5 3 243.0 3 2021.0 3293.0 0.78
6 3 243.0 3 6746.0 7817.0 1.56
7 4 244.0 3 2740.0 5086.0 1.45
8 5 245.0 3 3391.0 4167.0 0.94
9 6 246.0 3 5596.0 8456.0 1.88
10 8 248.0 3 6943.0 1618.0 1.19
11 9 249.0 3 3798.0 7781.0 0.8
12 9 249.0 3 6049.0 4378.0 0.44
13 11 251.0 3 3403.0 4781.0 0.3
14 11 251.0 3 4999.0 4632.0 1.54
15 12 252.0 3 5269.0 7102.0 1.88
16 13 253.0 3 6634.0 3617.0 1.43
17 16 256.0 3 5139.0 265.0 1.47
18 16 256.0 3 7020.0 3446.0 0.95
19 18 258.0 3 6135.0 4481.0 1.86
20 19 259.0 3 208.0 6300.0 1.64
21 21 261.0 3 4800.0 3476.0 0.47
22 23 263.0 3 8608.0 5483.0 0.92
23 24 264.0 3 5292.0 2752.0 0.58
24 25 265.0 3 5042.0 2114.0 1.26
25 25 265.0 3 1110.0 6000.0 1.21
26 25 265.0 3 3933.0 4355.0 1.1
27 30 270.0 3 2873.0 1928.0 1.11
28 31 271.0 3 7081.0 3773.0 1.46
29 33 273.0 3 2035.0 5261.0 1.95
30 33 273.0 3 4096.0 5327.0 1.49
31 33 273.0 3 3726.0 1505.0 1.87
32 33 273.0 3 6385.0 5984.0 0.56
33 34 274.0 3 123.0 3787.0 0.85
34 34 274.0 3 10577.0 2158.0 0.82
