Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 2 242.0 3 6090.0 8549.0 1.01
2 3 243.0 3 9356.0 1893.0 0.47
3 3 243.0 3 6226.0 5120.0 0.67
4 4 244.0 3 7173.0 3858.0 1.62
5 4 244.0 3 2002.0 5846.0 0.95
6 4 244.0 3 3751.0 1056.0 1.55
7 5 245.0 3 2187.0 7071.0 1.53
8 8 248.0 3 6943.0 1507.0 1.0
9 8 248.0 3 3260.0 7917.0 1.54
10 11 251.0 3 6806.0 5792.0 1.71
11 13 253.0 3 1349.0 2202.0 1.22
12 13 253.0 3 204.0 7598.0 1.29
13 13 253.0 3 9121.0 3262.0 0.68
14 15 255.0 3 4577.0 6991.0 0.37
15 15 255.0 3 5960.0 7897.0 1.73
16 15 255.0 3 9292.0 6127.0 1.18
17 15 255.0 3 3543.0 6145.0 0.99
18 17 257.0 3 719.0 1601.0 0.93
19 18 258.0 3 2640.0 9735.0 1.02
20 19 259.0 3 4213.0 264.0 0.87
21 19 259.0 3 1272.0 5136.0 1.71
22 19 259.0 3 2798.0 51.0 1.32
23 20 260.0 3 9338.0 2956.0 1.6
24 21 261.0 3 6869.0 3190.0 1.4
25 22 262.0 3 1781.0 46.0 0.53
26 22 262.0 3 2999.0 8033.0 1.29
27 22 262.0 3 3270.0 1732.0 1.21
28 24 264.0 3 5244.0 4433.0 0.64
29 25 265.0 3 1029.0 7741.0 0.83
30 27 267.0 3 8159.0 9542.0 0.97
31 27 267.0 3 2347.0 1011.0 1.92
32 28 268.0 3 1952.0 3373.0 1.19
33 29 269.0 3 2476.0 8613.0 0.49
34 30 270.0 3 6119.0 8946.0 1.52
35 31 271.0 3 5353.0 936.0 1.68
36 33 273.0 3 697.0 880.0 0.53
37 34 274.0 3 4294.0 9807.0 1.57
38 36 276.0 3 6694.0 3506.0 1.61
39 38 278.0 3 879.0 6313.0 1.58
40 38 278.0 3 7894.0 4033.0 1.78
41 39 279.0 3 2408.0 6937.0 1.3
42 40 280.0 3 9870.0 2432.0 0.74
43 41 281.0 3 4352.0 1760.0 0.83
44 41 281.0 3 9552.0 3893.0 0.72
45 42 282.0 3 8074.0 6095.0 1.38
46 43 283.0 3 2047.0 2681.0 0.69
47 45 285.0 3 8531.0 6988.0 1.3
48 47 287.0 3 2836.0 7940.0 0.78
49 47 287.0 3 6951.0 4416.0 0.73
50 48 288.0 3 4899.0 975.0 1.5
51 51 291.0 3 8560.0 1411.0 0.93
52 55 295.0 3 3724.0 8275.0 1.77
53 55 295.0 3 6392.0 7050.0 0.71
54 55 295.0 3 7037.0 960.0 1.94
55 57 297.0 3 5409.0 7618.0 0.59
56 57 297.0 3 6618.0 5864.0 0.65
57 59 299.0 3 7264.0 5259.0 1.0
58 59 299.0 3 9776.0 5219.0 1.04
59 60 300.0 3 4048.0 3417.0 0.63
60 60 300.0 3 4529.0 6093.0 1.18
61 61 301.0 3 9051.0 239.0 0.33
62 61 301.0 3 3807.0 3313.0 0.47
63 66 306.0 3 8643.0 5752.0 0.39
64 67 307.0 3 1206.0 3807.0 0.51
65 67 307.0 3 5979.0 4780.0 0.41
66 68 308.0 3 9284.0 5822.0 1.4
67 68 308.0 3 5369.0 2410.0 1.39
68 69 309.0 3 2510.0 4536.0 0.5
69 69 309.0 3 7709.0 5812.0 1.01
70 71 311.0 3 3689.0 7110.0 1.26
71 72 312.0 3 4401.0 6370.0 1.76
72 73 313.0 3 8482.0 2069.0 0.44
73 73 313.0 3 5961.0 2110.0 1.26
74 75 315.0 3 2149.0 8291.0 0.58
75 75 315.0 3 5101.0 2013.0 1.36
76 78 318.0 3 9844.0 6194.0 0.47
77 78 318.0 3 9890.0 6756.0 1.76
78 80 320.0 3 2929.0 1059.0 0.69
79 82 322.0 3 8584.0 8369.0 0.41
80 82 322.0 3 3945.0 3897.0 0.65
81 82 322.0 3 4987.0 1950.0 1.36
82 83 323.0 3 3119.0 9431.0 0.64
83 83 323.0 3 6998.0 5969.0 1.42
84 85 325.0 3 7593.0 3510.0 1.04
85 86 326.0 3 2088.0 2504.0 1.32
86 88 328.0 3 8306.0 2889.0 1.72
87 89 329.0 3 7900.0 5391.0 1.48
88 89 329.0 3 8690.0 2268.0 1.34
89 89 329.0 3 4864.0 6283.0 1.62
90 90 330.0 3 4228.0 3998.0 0.88
91 90 330.0 3 3169.0 2810.0 0.66
92 90 330.0 3 1093.0 935.0 0.75
93 90 330.0 3 4197.0 2007.0 1.97
94 92 332.0 3 7498.0 1199.0 1.18
95 93 333.0 3 9110.0 2721.0 1.32
