Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 3094.0 418.0 1.51
2 3 243.0 3 10176.0 8169.0 0.51
3 3 243.0 3 8650.0 5919.0 0.49
4 3 243.0 3 6144.0 2840.0 0.39
5 5 245.0 3 5524.0 5295.0 1.67
6 5 245.0 3 6190.0 2002.0 0.55
7 9 249.0 3 3474.0 7958.0 1.15
8 10 250.0 3 7945.0 3334.0 1.47
9 14 254.0 3 4000.0 8043.0 1.44
10 15 255.0 3 9175.0 3638.0 1.7
11 15 255.0 3 5679.0 4165.0 1.41
12 15 255.0 3 6162.0 3968.0 1.75
13 16 256.0 3 3889.0 4896.0 1.8
14 18 258.0 3 3862.0 3460.0 1.22
15 19 259.0 3 2835.0 5901.0 1.95
16 19 259.0 3 754.0 2436.0 1.33
17 19 259.0 3 3212.0 2721.0 0.77
18 19 259.0 3 9910.0 4471.0 1.64
19 20 260.0 3 1710.0 4663.0 1.99
20 21 261.0 3 6819.0 6339.0 1.25
21 24 264.0 3 5630.0 2479.0 1.25
22 25 265.0 3 4836.0 3550.0 0.44
23 27 267.0 3 1344.0 2048.0 1.23
24 27 267.0 3 4366.0 5487.0 0.49
25 27 267.0 3 6075.0 5780.0 0.62
26 28 268.0 3 4027.0 1737.0 0.99
27 28 268.0 3 4008.0 5372.0 1.48
28 28 268.0 3 5935.0 3095.0 1.21
29 29 269.0 3 4047.0 9068.0 0.85
30 30 270.0 3 6587.0 4222.0 1.18
31 32 272.0 3 6111.0 2666.0 0.58
32 33 273.0 3 875.0 915.0 0.83
33 35 275.0 3 5325.0 3923.0 0.49
34 37 277.0 3 4264.0 4752.0 1.63
35 38 278.0 3 9052.0 4771.0 0.58
36 39 279.0 3 6947.0 5683.0 1.56
37 43 283.0 3 4616.0 9642.0 1.07
38 44 284.0 3 6717.0 4775.0 1.27
39 45 285.0 3 4465.0 1822.0 0.92
40 45 285.0 3 7887.0 1577.0 1.87
41 45 285.0 3 2296.0 7657.0 0.73
42 46 286.0 3 3022.0 6653.0 1.75
43 47 287.0 3 7889.0 10147.0 1.06
44 50 290.0 3 7899.0 6142.0 1.55
45 50 290.0 3 5221.0 4402.0 1.05
46 50 290.0 3 3059.0 3594.0 1.66
47 52 292.0 3 7489.0 6278.0 0.95
48 53 293.0 3 2104.0 3151.0 0.47
49 53 293.0 3 2877.0 2780.0 1.48
50 54 294.0 3 4370.0 3308.0 1.18
51 55 295.0 3 4983.0 6632.0 0.89
52 60 300.0 3 2685.0 698.0 1.37
53 62 302.0 3 10444.0 4122.0 0.58
54 62 302.0 3 7814.0 2288.0 0.55
55 63 303.0 3 621.0 9082.0 0.78
56 65 305.0 3 6520.0 4784.0 1.67
57 71 311.0 3 7100.0 2936.0 0.61
58 71 311.0 3 7954.0 7445.0 2.0
59 73 313.0 3 7308.0 10258.0 0.61
60 73 313.0 3 7047.0 5571.0 0.34
61 74 314.0 3 8862.0 5210.0 1.04
62 75 315.0 3 7030.0 6645.0 0.76
63 78 318.0 3 5159.0 6556.0 1.88
64 78 318.0 3 8042.0 1571.0 1.05
65 78 318.0 3 6314.0 3366.0 1.82
66 78 318.0 3 5827.0 4224.0 1.71
67 79 319.0 3 5558.0 6415.0 1.11
68 79 319.0 3 5526.0 7188.0 0.46
