Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 5552.0 5191.0 0.39
2 1 241.0 3 8814.0 1735.0 1.57
3 2 242.0 3 4009.0 3035.0 0.54
4 2 242.0 3 6351.0 8841.0 0.55
5 4 244.0 3 5663.0 6397.0 0.99
6 6 246.0 3 3215.0 5820.0 1.95
7 8 248.0 3 8568.0 2597.0 0.51
8 9 249.0 3 3793.0 4217.0 1.56
9 12 252.0 3 5297.0 7464.0 0.76
10 16 256.0 3 1142.0 4317.0 0.66
11 16 256.0 3 1747.0 5062.0 0.83
12 19 259.0 3 2567.0 5707.0 1.81
13 20 260.0 3 3197.0 713.0 1.7
14 20 260.0 3 6553.0 5486.0 0.94
15 21 261.0 3 3017.0 1247.0 0.82
16 22 262.0 3 4405.0 7536.0 1.09
17 23 263.0 3 8149.0 4610.0 0.75
18 24 264.0 3 10512.0 6131.0 0.88
19 24 264.0 3 898.0 1168.0 0.75
20 25 265.0 3 2547.0 5849.0 0.59
21 25 265.0 3 7567.0 6534.0 1.0
22 25 265.0 3 4687.0 7566.0 1.48
23 27 267.0 3 3234.0 3889.0 0.49
24 28 268.0 3 4683.0 6277.0 1.03
25 29 269.0 3 4753.0 9485.0 1.11
26 30 270.0 3 6577.0 1466.0 1.03
27 30 270.0 3 4978.0 2957.0 1.63
28 31 271.0 3 3873.0 5192.0 1.58
29 32 272.0 3 6128.0 3391.0 1.2
30 33 273.0 3 7863.0 1128.0 0.96
31 34 274.0 3 5270.0 5934.0 0.86
32 35 275.0 3 2952.0 7920.0 0.33
33 35 275.0 3 5124.0 4033.0 0.82
34 35 275.0 3 3792.0 7591.0 1.04
35 37 277.0 3 2473.0 3421.0 1.28
36 38 278.0 3 4502.0 5673.0 1.97
37 39 279.0 3 4549.0 5275.0 1.5
38 40 280.0 3 3095.0 4567.0 0.84
39 40 280.0 3 7834.0 1926.0 1.99
40 41 281.0 3 3969.0 2679.0 1.9
41 41 281.0 3 6086.0 10109.0 0.79
42 42 282.0 3 6408.0 6761.0 1.42
43 42 282.0 3 6291.0 8235.0 0.67
44 43 283.0 3 2928.0 979.0 0.67
45 43 283.0 3 4755.0 3690.0 0.77
46 47 287.0 3 4593.0 5086.0 1.61
47 47 287.0 3 4857.0 3726.0 1.46
48 49 289.0 3 5891.0 5409.0 1.95
49 50 290.0 3 6659.0 7119.0 1.15
50 50 290.0 3 5714.0 4536.0 0.77
51 52 292.0 3 5818.0 7010.0 1.78
