Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 4788.0 6091.0 1.91
2 2 242.0 3 5429.0 116.0 1.73
3 2 242.0 3 2817.0 9762.0 1.28
4 3 243.0 3 3114.0 6285.0 0.45
5 3 243.0 3 8878.0 3273.0 1.69
6 6 246.0 3 4434.0 7250.0 0.42
7 6 246.0 3 4202.0 5713.0 1.96
8 6 246.0 3 8916.0 8030.0 0.46
9 8 248.0 3 7052.0 5228.0 0.55
10 8 248.0 3 9556.0 113.0 0.51
11 9 249.0 3 2659.0 5733.0 1.84
12 10 250.0 3 1954.0 5755.0 1.37
13 10 250.0 3 4666.0 2787.0 0.86
14 11 251.0 3 512.0 1652.0 0.34
15 12 252.0 3 6098.0 731.0 0.56
16 15 255.0 3 6372.0 5678.0 1.02
17 15 255.0 3 4213.0 5749.0 1.54
18 16 256.0 3 4435.0 4221.0 0.47
19 17 257.0 3 2160.0 4297.0 0.86
20 17 257.0 3 1624.0 9390.0 1.37
21 17 257.0 3 6723.0 6665.0 1.5
22 18 258.0 3 8214.0 1070.0 0.53
23 19 259.0 3 9398.0 7388.0 0.7
24 21 261.0 3 5770.0 1830.0 1.94
25 21 261.0 3 976.0 7471.0 1.79
26 22 262.0 3 9018.0 9166.0 0.37
27 22 262.0 3 3786.0 7293.0 0.87
28 23 263.0 3 2541.0 4080.0 0.45
29 23 263.0 3 7205.0 6660.0 1.49
30 23 263.0 3 3256.0 7574.0 1.23
31 24 264.0 3 50.0 5980.0 0.83
32 25 265.0 3 9007.0 778.0 0.74
33 25 265.0 3 9820.0 6806.0 1.07
34 26 266.0 3 2844.0 3421.0 0.74
35 27 267.0 3 3310.0 8129.0 1.03
36 28 268.0 3 4392.0 2880.0 1.63
37 29 269.0 3 823.0 3778.0 0.88
38 29 269.0 3 2416.0 619.0 1.66
39 31 271.0 3 405.0 1240.0 0.61
40 31 271.0 3 2586.0 5296.0 1.5
41 36 276.0 3 3583.0 4991.0 1.51
42 38 278.0 3 2824.0 554.0 0.33
43 39 279.0 3 3050.0 7786.0 1.28
44 40 280.0 3 1420.0 9486.0 0.93
45 40 280.0 3 344.0 4817.0 0.39
46 42 282.0 3 4224.0 7678.0 1.4
47 43 283.0 3 9092.0 2992.0 1.39
48 43 283.0 3 9009.0 7099.0 0.66
49 44 284.0 3 8888.0 5826.0 1.35
50 45 285.0 3 9225.0 3306.0 1.36
51 46 286.0 3 8380.0 1147.0 1.15
52 47 287.0 3 2319.0 2421.0 1.27
53 48 288.0 3 7571.0 7328.0 1.04
54 49 289.0 3 2581.0 6190.0 1.6
55 49 289.0 3 8419.0 6118.0 1.37
56 51 291.0 3 7786.0 6504.0 0.31
57 51 291.0 3 1672.0 4859.0 0.4
58 52 292.0 3 6186.0 8457.0 0.83
59 52 292.0 3 6451.0 6090.0 1.21
60 53 293.0 3 3171.0 4814.0 1.07
61 55 295.0 3 5152.0 9226.0 0.44
62 59 299.0 3 313.0 3998.0 1.9
63 60 300.0 3 3426.0 5524.0 1.72
64 60 300.0 3 1054.0 7519.0 0.34
65 61 301.0 3 3142.0 9173.0 1.77
66 61 301.0 3 9123.0 1228.0 0.98
67 63 303.0 3 8052.0 5393.0 0.66
