Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 2416.0 648.0 0.52
2 0 240.0 3 3900.0 4825.0 1.92
3 0 240.0 3 3495.0 5239.0 1.85
4 0 240.0 3 8151.0 8733.0 1.5
5 1 241.0 3 784.0 1021.0 0.63
6 3 243.0 3 912.0 958.0 0.64
7 3 243.0 3 6121.0 9901.0 0.38
8 4 244.0 3 1400.0 3703.0 0.31
9 4 244.0 3 6265.0 3375.0 0.86
10 5 245.0 3 5748.0 6953.0 0.98
11 5 245.0 3 5871.0 2392.0 1.14
12 5 245.0 3 1316.0 3624.0 1.07
13 6 246.0 3 9277.0 2207.0 1.41
14 6 246.0 3 4370.0 7231.0 1.27
15 7 247.0 3 8417.0 3269.0 0.96
16 9 249.0 3 5616.0 3764.0 1.35
17 13 253.0 3 1026.0 7745.0 1.93
18 14 254.0 3 6503.0 6227.0 1.11
19 14 254.0 3 7068.0 5815.0 1.41
20 15 255.0 3 3095.0 9884.0 0.82
21 17 257.0 3 8502.0 7407.0 1.92
22 20 260.0 3 4637.0 5086.0 0.68
23 21 261.0 3 9325.0 3363.0 1.61
24 23 263.0 3 3779.0 2883.0 1.14
25 24 264.0 3 1830.0 3986.0 1.51
26 25 265.0 3 3660.0 9470.0 0.96
27 25 265.0 3 4414.0 3460.0 1.99
28 26 266.0 3 2885.0 6284.0 0.38
29 29 269.0 3 1088.0 1346.0 1.01
30 30 270.0 3 944.0 1311.0 0.93
31 30 270.0 3 6679.0 4232.0 1.51
