Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 3309.0 6698.0 0.68
2 7 247.0 3 3349.0 4959.0 0.87
3 8 248.0 3 2801.0 3162.0 0.59
4 8 248.0 3 869.0 9891.0 0.47
5 9 249.0 3 7554.0 7101.0 0.39
6 10 250.0 3 2117.0 2711.0 1.31
7 11 251.0 3 1716.0 6753.0 0.51
8 11 251.0 3 6697.0 1831.0 0.4
9 13 253.0 3 6663.0 5380.0 1.51
10 14 254.0 3 9121.0 8260.0 0.84
11 14 254.0 3 3814.0 89.0 1.52
12 15 255.0 3 2120.0 7841.0 0.79
13 15 255.0 3 3186.0 5185.0 1.85
14 19 259.0 3 6983.0 3875.0 1.09
15 22 262.0 3 783.0 9669.0 0.68
16 22 262.0 3 3364.0 5889.0 0.61
17 22 262.0 3 1038.0 2372.0 0.56
18 23 263.0 3 8511.0 3165.0 1.58
19 24 264.0 3 8666.0 6766.0 1.89
20 24 264.0 3 5680.0 8248.0 0.84
21 25 265.0 3 6553.0 3253.0 1.87
22 26 266.0 3 1137.0 6418.0 0.38
23 26 266.0 3 7142.0 2981.0 1.3
24 26 266.0 3 1752.0 9206.0 0.86
25 28 268.0 3 4543.0 5223.0 0.91
26 28 268.0 3 9394.0 3160.0 1.21
27 29 269.0 3 8074.0 6557.0 1.22
28 31 271.0 3 3092.0 462.0 1.87
29 31 271.0 3 6322.0 6060.0 0.73
30 32 272.0 3 5983.0 7738.0 1.95
31 33 273.0 3 8338.0 1512.0 1.42
32 34 274.0 3 6672.0 41.0 1.62
33 38 278.0 3 3930.0 3073.0 1.16
34 39 279.0 3 7487.0 4223.0 0.42
35 39 279.0 3 4820.0 5658.0 1.1
36 40 280.0 3 6154.0 3504.0 1.28
37 40 280.0 3 9522.0 6764.0 0.5
38 42 282.0 3 6526.0 8249.0 1.62
39 42 282.0 3 2748.0 7088.0 1.76
40 42 282.0 3 1344.0 2633.0 0.49
41 42 282.0 3 8606.0 5751.0 1.13
42 43 283.0 3 3139.0 3846.0 0.57
43 43 283.0 3 4272.0 9555.0 1.79
44 43 283.0 3 5542.0 5003.0 1.29
45 44 284.0 3 6115.0 4214.0 0.98
46 44 284.0 3 9035.0 1487.0 1.28
47 45 285.0 3 422.0 5973.0 1.56
48 45 285.0 3 7891.0 6178.0 1.8
49 46 286.0 3 7976.0 7672.0 1.42
50 46 286.0 3 6644.0 5654.0 1.62
51 46 286.0 3 2217.0 1985.0 1.72
52 49 289.0 3 8524.0 8088.0 1.75
53 51 291.0 3 7593.0 3830.0 1.23
