Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 8484.0 7576.0 1.65
2 1 241.0 3 279.0 7350.0 0.6
3 2 242.0 3 5844.0 8537.0 1.54
4 3 243.0 3 1309.0 7516.0 1.71
5 3 243.0 3 4964.0 2661.0 0.66
6 4 244.0 3 4715.0 9581.0 1.31
7 5 245.0 3 1254.0 1676.0 0.82
8 5 245.0 3 2540.0 5821.0 1.18
9 7 247.0 3 4924.0 7149.0 0.88
10 7 247.0 3 3582.0 8290.0 0.72
11 8 248.0 3 637.0 2320.0 1.21
12 8 248.0 3 3258.0 4610.0 1.43
13 9 249.0 3 4879.0 7421.0 1.88
14 11 251.0 3 3130.0 3891.0 1.86
15 11 251.0 3 1445.0 5845.0 1.45
16 12 252.0 3 3080.0 2627.0 0.75
17 15 255.0 3 7980.0 2122.0 0.31
18 16 256.0 3 4848.0 5599.0 1.11
19 17 257.0 3 9453.0 5566.0 1.54
20 17 257.0 3 2658.0 4193.0 1.9
21 18 258.0 3 557.0 3304.0 1.32
22 19 259.0 3 2207.0 3979.0 0.67
23 20 260.0 3 4549.0 148.0 0.72
24 20 260.0 3 3433.0 9137.0 0.78
25 21 261.0 3 8706.0 4524.0 0.68
26 25 265.0 3 4369.0 5281.0 0.94
27 25 265.0 3 9242.0 2921.0 1.68
28 25 265.0 3 8605.0 7167.0 0.45
29 26 266.0 3 1009.0 5841.0 1.86
30 26 266.0 3 4397.0 4884.0 1.96
31 27 267.0 3 2759.0 5753.0 1.36
32 28 268.0 3 4588.0 9365.0 0.36
33 28 268.0 3 3791.0 7065.0 0.78
34 30 270.0 3 2322.0 1375.0 1.49
35 31 271.0 3 1595.0 4747.0 1.82
36 31 271.0 3 5590.0 7948.0 1.24
37 32 272.0 3 3315.0 5406.0 0.87
38 33 273.0 3 945.0 1413.0 0.66
39 33 273.0 3 4692.0 3581.0 1.27
40 33 273.0 3 4909.0 2004.0 1.46
41 34 274.0 3 8437.0 2248.0 1.06
42 35 275.0 3 8045.0 7429.0 0.92
43 38 278.0 3 9828.0 4380.0 0.79
44 39 279.0 3 1718.0 3513.0 1.6
45 39 279.0 3 1147.0 630.0 1.3
46 41 281.0 3 7583.0 7579.0 1.29
47 44 284.0 3 9119.0 4156.0 1.65
48 45 285.0 3 4018.0 5913.0 1.45
49 45 285.0 3 2522.0 9464.0 1.46
50 46 286.0 3 6214.0 7154.0 0.44
51 51 291.0 3 7298.0 2243.0 0.92
52 51 291.0 3 4444.0 9884.0 1.0
53 51 291.0 3 1469.0 7404.0 1.8
54 53 293.0 3 5983.0 7295.0 1.39
55 55 295.0 3 410.0 7239.0 0.66
56 55 295.0 3 5475.0 6531.0 1.19
57 56 296.0 3 8274.0 2521.0 1.7
58 57 297.0 3 4990.0 839.0 1.33
59 58 298.0 3 2153.0 2559.0 1.49
60 58 298.0 3 452.0 4495.0 0.35
61 60 300.0 3 8179.0 2012.0 0.91
62 61 301.0 3 3200.0 6424.0 1.22
63 62 302.0 3 3267.0 7901.0 1.25
64 63 303.0 3 5310.0 2328.0 1.22
65 67 307.0 3 6991.0 170.0 0.5
66 67 307.0 3 3511.0 695.0 1.43
67 69 309.0 3 2543.0 8475.0 1.63
68 70 310.0 3 8323.0 8004.0 0.46
69 71 311.0 3 3061.0 6132.0 0.32
70 71 311.0 3 1522.0 534.0 0.85
71 72 312.0 3 2214.0 1615.0 1.9
72 73 313.0 3 2838.0 9536.0 1.26
73 73 313.0 3 8918.0 1029.0 1.31
74 74 314.0 3 3464.0 4095.0 1.43
75 74 314.0 3 3474.0 6296.0 1.11
76 74 314.0 3 491.0 5955.0 1.02
77 74 314.0 3 2439.0 2384.0 0.37
78 74 314.0 3 1854.0 7784.0 0.53
79 75 315.0 3 7834.0 9488.0 1.06
80 76 316.0 3 652.0 8292.0 0.33
81 77 317.0 3 3115.0 4462.0 0.4
82 77 317.0 3 1710.0 9866.0 0.58
83 77 317.0 3 9340.0 2465.0 1.17
84 78 318.0 3 1646.0 6057.0 1.23
85 79 319.0 3 9867.0 8700.0 0.43
86 81 321.0 3 7404.0 5278.0 0.97
87 81 321.0 3 5622.0 4386.0 1.58
88 84 324.0 3 9663.0 3778.0 0.33
89 84 324.0 3 5446.0 5078.0 1.7
90 85 325.0 3 895.0 8763.0 0.41
91 85 325.0 3 6066.0 9489.0 1.21
92 88 328.0 3 7929.0 2297.0 1.74
93 88 328.0 3 3658.0 9811.0 1.6
94 89 329.0 3 7287.0 923.0 0.81
95 89 329.0 3 2456.0 956.0 0.41
96 89 329.0 3 3762.0 371.0 1.51
97 90 330.0 3 1401.0 9800.0 0.6
98 92 332.0 3 8493.0 7232.0 1.66
99 93 333.0 3 6029.0 982.0 1.21
100 97 337.0 3 6962.0 1398.0 1.57
101 99 339.0 3 487.0 2419.0 0.79
102 99 339.0 3 9204.0 8583.0 1.34
103 99 339.0 3 6707.0 8744.0 1.59
104 102 342.0 3 7347.0 7040.0 0.97
105 103 343.0 3 9927.0 8221.0 1.1
106 103 343.0 3 3326.0 7170.0 1.31
107 105 345.0 3 3698.0 5126.0 0.9
108 106 346.0 3 834.0 3874.0 1.34
109 107 347.0 3 9570.0 5013.0 1.97
110 107 347.0 3 6656.0 3468.0 0.76
111 107 347.0 3 1168.0 459.0 0.54
112 109 349.0 3 508.0 5767.0 0.31
113 110 350.0 3 1244.0 6850.0 0.51
114 110 350.0 3 4245.0 7317.0 1.54
115 110 350.0 3 5612.0 8289.0 1.29
116 110 350.0 3 4467.0 792.0 0.74
117 111 351.0 3 1386.0 761.0 0.54
118 112 352.0 3 8145.0 3265.0 1.89
119 113 353.0 3 3618.0 6220.0 0.88
120 115 355.0 3 3973.0 3726.0 1.73
121 116 356.0 3 7955.0 1965.0 1.72
122 118 358.0 3 2267.0 6668.0 1.22
123 118 358.0 3 1803.0 1175.0 1.97
124 119 359.0 3 8146.0 9488.0 1.07
125 119 359.0 3 8190.0 6082.0 1.73
126 120 360.0 3 2844.0 6516.0 0.66
127 120 360.0 3 7032.0 9756.0 1.5
128 121 361.0 3 974.0 3919.0 1.83
129 121 361.0 3 4622.0 3779.0 1.47
130 121 361.0 3 6643.0 7276.0 1.77
131 121 361.0 3 4078.0 8755.0 1.85
132 123 363.0 3 6918.0 6435.0 1.6
133 126 366.0 3 420.0 6255.0 0.58
134 127 367.0 3 2745.0 6063.0 1.36
135 127 367.0 3 2600.0 5982.0 0.36
136 127 367.0 3 6460.0 4977.0 0.72
137 127 367.0 3 7337.0 1222.0 0.54
138 128 368.0 3 726.0 3850.0 0.5
139 129 369.0 3 3399.0 3637.0 0.37
140 131 371.0 3 9025.0 4817.0 0.45
141 132 372.0 3 9504.0 4807.0 1.81
142 133 373.0 3 5427.0 5535.0 0.53
143 134 374.0 3 9346.0 5218.0 0.88
144 134 374.0 3 1574.0 3457.0 1.32
145 136 376.0 3 5467.0 7515.0 1.78
146 138 378.0 3 7238.0 4356.0 0.52
147 138 378.0 3 6380.0 2696.0 0.4
148 139 379.0 3 6511.0 2922.0 1.72
149 139 379.0 3 6851.0 2721.0 1.22
150 140 380.0 3 8682.0 9702.0 0.46
151 142 382.0 3 3831.0 2986.0 1.65
152 143 383.0 3 4576.0 8801.0 0.75
153 145 385.0 3 7368.0 9506.0 1.38
154 145 385.0 3 5037.0 8436.0 1.3
155 145 385.0 3 2548.0 4856.0 1.6
156 146 386.0 3 8485.0 9426.0 1.14
157 147 387.0 3 7072.0 8699.0 1.14
158 150 390.0 3 5136.0 3814.0 0.69
159 150 390.0 3 6238.0 8433.0 1.86
160 151 391.0 3 784.0 1098.0 0.78
161 152 392.0 3 7838.0 2422.0 1.32
162 152 392.0 3 5258.0 1058.0 1.78
163 153 393.0 3 9506.0 5362.0 1.51
164 153 393.0 3 4310.0 7730.0 1.96
165 156 396.0 3 2880.0 6973.0 0.71
166 156 396.0 3 8240.0 7251.0 1.75
167 157 397.0 3 2177.0 6017.0 1.13
168 159 399.0 3 5745.0 6532.0 1.04
169 159 399.0 3 7546.0 9416.0 0.66
170 159 399.0 3 991.0 6006.0 1.13
171 159 399.0 3 3734.0 9358.0 1.53
172 160 400.0 3 719.0 5017.0 1.21
173 162 402.0 3 2194.0 9581.0 1.19
174 163 403.0 3 1303.0 2084.0 0.91
175 164 404.0 3 9593.0 2426.0 0.96
176 165 405.0 3 4903.0 1751.0 0.69
177 166 406.0 3 8932.0 3468.0 0.72
178 166 406.0 3 7823.0 8545.0 0.97
179 167 407.0 3 2952.0 7431.0 0.36
180 167 407.0 3 6746.0 2413.0 0.34
181 169 409.0 3 2818.0 6504.0 1.0
182 172 412.0 3 6931.0 5218.0 1.02
183 172 412.0 3 3030.0 4807.0 1.92
184 173 413.0 3 2539.0 8338.0 1.07
185 175 415.0 3 4636.0 1294.0 0.95
186 177 417.0 3 1086.0 8609.0 0.6
187 177 417.0 3 4570.0 4509.0 0.39
188 179 419.0 3 5442.0 4366.0 1.39
189 180 420.0 3 6253.0 5028.0 0.92
190 182 422.0 3 7179.0 2344.0 1.35
191 182 422.0 3 4410.0 9559.0 1.84
192 182 422.0 3 9469.0 4293.0 1.0
193 183 423.0 3 1841.0 4967.0 1.53
194 187 427.0 3 1341.0 3104.0 0.33
195 189 429.0 3 4925.0 2427.0 0.43
196 189 429.0 3 2631.0 6114.0 0.34
197 191 431.0 3 5205.0 8223.0 0.42
198 192 432.0 3 2206.0 6355.0 1.84
199 192 432.0 3 9646.0 1379.0 0.66
200 192 432.0 3 1869.0 1320.0 1.89
201 193 433.0 3 3751.0 7221.0 0.74
202 194 434.0 3 1248.0 1603.0 1.81
203 194 434.0 3 287.0 4094.0 1.68
204 194 434.0 3 7867.0 5947.0 0.96
205 196 436.0 3 7888.0 5349.0 1.46
206 197 437.0 3 4753.0 8841.0 1.2
207 197 437.0 3 4233.0 3687.0 1.37
208 198 438.0 3 2134.0 8941.0 1.93
209 199 439.0 3 8928.0 3912.0 0.74
210 199 439.0 3 2581.0 2832.0 0.41
211 199 439.0 3 9302.0 3397.0 1.15
212 200 440.0 3 9557.0 8067.0 1.28
213 202 442.0 3 4030.0 725.0 0.35
214 202 442.0 3 6791.0 7996.0 0.53
215 203 443.0 3 4901.0 3191.0 1.35
216 203 443.0 3 2822.0 4663.0 1.91
217 207 447.0 3 7635.0 8824.0 1.66
218 207 447.0 3 1670.0 7881.0 0.46
219 208 448.0 3 5380.0 4184.0 0.73
220 208 448.0 3 8669.0 7218.0 0.44
221 209 449.0 3 75.0 7361.0 0.73
222 212 452.0 3 8562.0 4278.0 1.68
223 214 454.0 3 5442.0 1636.0 0.93
224 216 456.0 3 7459.0 9864.0 1.61
225 218 458.0 3 2639.0 3474.0 1.51
226 221 461.0 3 8934.0 3540.0 0.83
227 223 463.0 3 4887.0 3546.0 1.38
228 224 464.0 3 4458.0 807.0 1.96
229 224 464.0 3 7217.0 5570.0 0.5
230 225 465.0 3 8120.0 8791.0 0.33
231 228 468.0 3 7970.0 2166.0 0.95
232 229 469.0 3 2699.0 3226.0 0.39
233 233 473.0 3 466.0 946.0 0.47
234 233 473.0 3 8636.0 1424.0 1.51
235 234 474.0 3 7220.0 5666.0 0.94
236 235 475.0 3 7668.0 2918.0 0.67
237 235 475.0 3 3523.0 5420.0 1.66
238 235 475.0 3 541.0 3359.0 0.74
239 236 476.0 3 328.0 2380.0 1.46
240 237 477.0 3 9725.0 6622.0 1.21
241 238 478.0 3 8355.0 5865.0 0.93
242 238 478.0 3 8313.0 7841.0 0.35
243 238 478.0 3 7438.0 7998.0 1.88
244 239 479.0 3 4770.0 9445.0 1.61
245 239 479.0 3 4756.0 7972.0 1.37
246 240 480.0 3 2432.0 6163.0 0.36
247 240 480.0 3 6268.0 9488.0 0.67
248 240 480.0 3 8876.0 2714.0 1.39
249 241 481.0 3 8625.0 7229.0 0.8
250 241 481.0 3 8951.0 2903.0 1.41
251 243 483.0 3 7035.0 789.0 1.09
252 250 490.0 3 167.0 9032.0 0.67
253 250 490.0 3 4235.0 4817.0 0.46
254 250 490.0 3 2142.0 5838.0 1.97
255 251 491.0 3 6908.0 2545.0 1.12
256 252 492.0 3 8435.0 2120.0 1.11
257 255 495.0 3 8478.0 6703.0 0.36
258 256 496.0 3 7468.0 8944.0 1.39
259 257 497.0 3 2085.0 5800.0 1.86
260 257 497.0 3 6253.0 1895.0 1.44
261 257 497.0 3 6016.0 5006.0 0.74
262 257 497.0 3 2870.0 2286.0 1.67
263 258 498.0 3 4933.0 2932.0 1.46
264 261 501.0 3 5991.0 5825.0 1.73
265 267 507.0 3 1807.0 6256.0 0.44
266 267 507.0 3 8819.0 3714.0 1.97
267 269 509.0 3 3403.0 9772.0 0.3
268 270 510.0 3 2284.0 5461.0 1.6
269 270 510.0 3 6415.0 843.0 0.57
270 271 511.0 3 7083.0 8156.0 0.86
271 271 511.0 3 6726.0 2841.0 1.84
272 272 512.0 3 5228.0 1901.0 1.04
273 273 513.0 3 9538.0 3599.0 0.81
274 274 514.0 3 7942.0 8967.0 1.02
275 277 517.0 3 8751.0 7659.0 1.29
276 278 518.0 3 6544.0 6050.0 1.52
277 278 518.0 3 9444.0 3405.0 1.75
278 279 519.0 3 5633.0 1757.0 1.8
279 279 519.0 3 8468.0 2618.0 1.98
280 281 521.0 3 1952.0 9186.0 1.64
281 282 522.0 3 298.0 4020.0 1.36
282 286 526.0 3 8637.0 5699.0 1.81
283 287 527.0 3 3587.0 9950.0 1.96
284 288 528.0 3 9343.0 3003.0 1.2
285 288 528.0 3 5698.0 1006.0 2.0
286 289 529.0 3 5977.0 4307.0 1.53
287 290 530.0 3 8592.0 9072.0 0.97
288 291 531.0 3 8184.0 7394.0 1.38
289 291 531.0 3 2241.0 837.0 1.77
290 292 532.0 3 9253.0 8292.0 1.37
291 294 534.0 3 2348.0 6487.0 1.42
292 294 534.0 3 7999.0 7902.0 0.82
293 294 534.0 3 4077.0 3116.0 0.93
294 295 535.0 3 4407.0 4207.0 0.78
295 295 535.0 3 9039.0 5091.0 1.2
296 295 535.0 3 9303.0 7375.0 1.43
297 296 536.0 3 3248.0 2510.0 0.7
298 296 536.0 3 7598.0 9613.0 0.94
299 297 537.0 3 8052.0 3727.0 1.0
300 299 539.0 3 4777.0 2520.0 1.09
301 300 540.0 3 4613.0 3822.0 1.53
302 302 542.0 3 2589.0 2838.0 1.76
303 302 542.0 3 5095.0 3305.0 0.74
304 303 543.0 3 5824.0 3076.0 0.67
305 305 545.0 3 4890.0 5945.0 1.08
306 308 548.0 3 5031.0 5963.0 1.7
307 311 551.0 3 5353.0 813.0 1.44
308 312 552.0 3 5178.0 7915.0 0.56
309 315 555.0 3 4591.0 9653.0 1.05
310 315 555.0 3 2868.0 1063.0 0.76
