Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 6594.0 5023.0 1.71
2 1 241.0 3 5664.0 3132.0 1.82
3 1 241.0 3 8517.0 3676.0 1.04
4 2 242.0 3 8081.0 5469.0 1.23
5 3 243.0 3 164.0 7413.0 0.34
6 6 246.0 3 4100.0 5554.0 0.65
7 6 246.0 3 9701.0 6021.0 0.56
8 7 247.0 3 9833.0 7850.0 0.9
9 10 250.0 3 2425.0 1681.0 1.75
10 10 250.0 3 7715.0 5477.0 1.17
11 10 250.0 3 6468.0 1209.0 1.84
12 11 251.0 3 6315.0 2032.0 0.87
13 12 252.0 3 8942.0 6438.0 1.45
14 13 253.0 3 7579.0 9492.0 1.43
15 14 254.0 3 240.0 7118.0 1.35
16 15 255.0 3 5691.0 94.0 1.48
17 16 256.0 3 8015.0 3619.0 1.26
18 16 256.0 3 5944.0 5515.0 1.68
19 17 257.0 3 6781.0 2869.0 0.55
20 17 257.0 3 5905.0 6861.0 1.96
21 18 258.0 3 1831.0 6408.0 0.34
22 18 258.0 3 3645.0 8587.0 0.84
23 19 259.0 3 2363.0 336.0 1.37
24 20 260.0 3 9884.0 3300.0 0.44
25 22 262.0 3 5643.0 5112.0 1.11
26 24 264.0 3 1096.0 5587.0 1.72
27 25 265.0 3 4503.0 6435.0 0.84
28 25 265.0 3 6983.0 9599.0 1.18
29 26 266.0 3 250.0 4314.0 0.71
30 28 268.0 3 4064.0 1098.0 0.95
31 29 269.0 3 4195.0 1475.0 1.77
32 30 270.0 3 3288.0 3753.0 1.21
33 33 273.0 3 1288.0 5250.0 0.48
34 33 273.0 3 1517.0 8106.0 1.68
35 34 274.0 3 9213.0 5137.0 0.42
36 34 274.0 3 7369.0 2780.0 1.99
37 35 275.0 3 7963.0 9846.0 0.71
38 35 275.0 3 5088.0 9168.0 0.7
39 38 278.0 3 2777.0 9618.0 1.2
40 40 280.0 3 8815.0 2605.0 0.55
41 40 280.0 3 1771.0 9971.0 0.39
42 40 280.0 3 2048.0 2929.0 0.83
43 40 280.0 3 7222.0 912.0 0.4
44 40 280.0 3 8005.0 4147.0 1.49
45 41 281.0 3 5741.0 6720.0 1.44
46 43 283.0 3 4110.0 4112.0 0.4
47 43 283.0 3 9569.0 4710.0 1.98
48 44 284.0 3 676.0 4631.0 1.6
49 45 285.0 3 9819.0 2230.0 0.67
50 46 286.0 3 5887.0 4363.0 1.34
51 47 287.0 3 6277.0 8421.0 1.43
52 48 288.0 3 2019.0 2999.0 1.6
53 49 289.0 3 9941.0 6107.0 0.66
54 49 289.0 3 6087.0 2912.0 0.67
55 50 290.0 3 3757.0 2885.0 1.51
56 51 291.0 3 4246.0 7853.0 0.97
57 53 293.0 3 6794.0 1531.0 0.75
58 53 293.0 3 1468.0 869.0 0.9
59 54 294.0 3 5155.0 5655.0 1.55
60 54 294.0 3 4850.0 1608.0 1.72
61 56 296.0 3 6271.0 8769.0 1.97
62 56 296.0 3 3712.0 4764.0 0.87
63 57 297.0 3 8621.0 8654.0 1.2
64 58 298.0 3 1104.0 5639.0 0.93
65 58 298.0 3 5744.0 6320.0 1.09
66 60 300.0 3 9577.0 5577.0 1.7
67 61 301.0 3 6236.0 8470.0 0.47
68 62 302.0 3 8760.0 3313.0 1.35
69 62 302.0 3 3521.0 1733.0 0.84
70 62 302.0 3 5546.0 6898.0 1.86
71 65 305.0 3 6823.0 612.0 0.64
72 67 307.0 3 9626.0 6120.0 1.96
73 67 307.0 3 4929.0 8870.0 1.65
74 67 307.0 3 5579.0 8649.0 1.59
75 69 309.0 3 7065.0 2719.0 0.94
76 72 312.0 3 2254.0 6614.0 1.22
77 73 313.0 3 9028.0 5624.0 1.92
78 76 316.0 3 3725.0 7117.0 1.05
79 76 316.0 3 8579.0 2096.0 0.96
