Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 1407.0 7057.0 0.91
2 0 240.0 3 2430.0 6799.0 1.53
3 2 242.0 3 4714.0 5950.0 1.12
4 3 243.0 3 1936.0 6471.0 1.69
5 4 244.0 3 4221.0 2911.0 1.19
6 5 245.0 3 5335.0 9501.0 0.34
7 5 245.0 3 8268.0 1026.0 1.1
8 6 246.0 3 6051.0 377.0 1.4
9 7 247.0 3 9000.0 7080.0 0.93
10 8 248.0 3 2869.0 6110.0 1.55
11 8 248.0 3 8602.0 4691.0 1.87
12 11 251.0 3 950.0 3381.0 1.79
13 12 252.0 3 8601.0 5827.0 0.5
14 15 255.0 3 124.0 6083.0 1.38
15 16 256.0 3 8521.0 7812.0 0.6
16 16 256.0 3 4026.0 3655.0 1.95
17 18 258.0 3 1251.0 1767.0 0.96
18 21 261.0 3 1019.0 5143.0 0.73
19 23 263.0 3 1992.0 8831.0 1.66
20 25 265.0 3 8955.0 3904.0 1.97
21 27 267.0 3 8841.0 2039.0 1.71
22 28 268.0 3 7298.0 1879.0 1.68
23 32 272.0 3 216.0 5566.0 1.05
24 33 273.0 3 690.0 6545.0 1.16
25 33 273.0 3 1075.0 2262.0 1.47
26 33 273.0 3 9715.0 6291.0 1.46
27 33 273.0 3 5070.0 5079.0 1.78
28 34 274.0 3 1850.0 9507.0 0.4
29 35 275.0 3 8600.0 7111.0 1.91
30 36 276.0 3 2108.0 5480.0 0.51
31 41 281.0 3 5038.0 4160.0 0.74
32 41 281.0 3 3221.0 7930.0 0.45
33 41 281.0 3 7455.0 3992.0 1.73
34 42 282.0 3 3300.0 3753.0 0.49
35 42 282.0 3 8623.0 2043.0 1.95
36 43 283.0 3 5177.0 1557.0 1.58
37 44 284.0 3 6108.0 897.0 1.46
38 44 284.0 3 6655.0 7924.0 1.75
39 45 285.0 3 4282.0 4060.0 1.78
40 47 287.0 3 2794.0 4998.0 1.67
41 49 289.0 3 6978.0 3998.0 1.24
42 50 290.0 3 9154.0 3510.0 1.78
43 51 291.0 3 4346.0 60.0 1.36
44 52 292.0 3 6529.0 3439.0 1.77
45 53 293.0 3 3174.0 4710.0 1.3
46 53 293.0 3 5973.0 2775.0 0.51
47 53 293.0 3 2158.0 9710.0 0.95
48 53 293.0 3 367.0 721.0 0.54
49 55 295.0 3 1824.0 4237.0 1.42
50 55 295.0 3 1694.0 1372.0 0.72
51 55 295.0 3 7733.0 4691.0 0.76
52 57 297.0 3 3107.0 977.0 0.4
53 58 298.0 3 562.0 5226.0 1.57
54 60 300.0 3 2727.0 879.0 1.72
55 60 300.0 3 138.0 7693.0 0.42
56 61 301.0 3 2069.0 6580.0 0.62
57 61 301.0 3 8407.0 8456.0 1.9
58 62 302.0 3 4816.0 6658.0 1.14
59 62 302.0 3 9626.0 6277.0 1.5
60 62 302.0 3 3715.0 6990.0 0.86
61 63 303.0 3 5547.0 6831.0 1.04
62 67 307.0 3 6856.0 3282.0 1.62
63 68 308.0 3 744.0 4766.0 1.25
64 69 309.0 3 7737.0 3911.0 1.84
65 70 310.0 3 2690.0 108.0 1.2
66 70 310.0 3 3902.0 7507.0 0.32
67 71 311.0 3 1580.0 5844.0 1.24
68 71 311.0 3 7336.0 2265.0 1.84
69 71 311.0 3 4471.0 7297.0 1.11
70 72 312.0 3 4616.0 891.0 1.52
71 72 312.0 3 6482.0 7695.0 0.99
72 77 317.0 3 3457.0 5504.0 0.72
73 78 318.0 3 6579.0 2486.0 1.74
74 80 320.0 3 3356.0 7025.0 1.86
75 80 320.0 3 6580.0 6689.0 1.19
76 81 321.0 3 904.0 6734.0 0.52
77 82 322.0 3 9352.0 8413.0 0.33
78 83 323.0 3 6460.0 9614.0 1.48
79 84 324.0 3 3401.0 397.0 1.42
80 86 326.0 3 6859.0 3587.0 1.58
81 90 330.0 3 3283.0 860.0 0.33
82 91 331.0 3 3230.0 2375.0 0.64
83 93 333.0 3 4706.0 9364.0 0.93
84 95 335.0 3 2989.0 6978.0 1.61
85 95 335.0 3 2837.0 8727.0 0.54
86 97 337.0 3 8206.0 3447.0 1.74
87 98 338.0 3 991.0 607.0 0.4
88 101 341.0 3 6081.0 7551.0 0.99
89 101 341.0 3 6348.0 5909.0 1.47
90 101 341.0 3 8731.0 1455.0 1.34
91 102 342.0 3 6560.0 4756.0 1.76
92 104 344.0 3 1718.0 5758.0 0.39
93 105 345.0 3 3824.0 6970.0 0.58
94 107 347.0 3 5758.0 4382.0 0.75
95 110 350.0 3 4132.0 4904.0 0.68
96 111 351.0 3 8443.0 5603.0 1.69
97 111 351.0 3 6554.0 5994.0 1.68
98 114 354.0 3 1020.0 9200.0 0.37
99 116 356.0 3 7841.0 8018.0 1.2
100 117 357.0 3 7255.0 5559.0 1.27
101 120 360.0 3 4551.0 6879.0 1.73
102 122 362.0 3 2127.0 238.0 1.28
103 122 362.0 3 2695.0 2934.0 0.4
104 122 362.0 3 5079.0 6990.0 1.35
105 123 363.0 3 2967.0 6985.0 0.44
106 124 364.0 3 2082.0 708.0 1.95
107 126 366.0 3 4999.0 8348.0 1.84
108 126 366.0 3 57.0 5146.0 1.15
109 127 367.0 3 9975.0 4267.0 1.87
110 128 368.0 3 7042.0 6558.0 0.69
111 128 368.0 3 7072.0 2506.0 1.45
112 129 369.0 3 4621.0 5573.0 1.77
113 129 369.0 3 6688.0 2410.0 1.36
114 129 369.0 3 848.0 5436.0 1.25
115 131 371.0 3 4128.0 8870.0 0.94
116 133 373.0 3 8261.0 17.0 0.44
117 135 375.0 3 9843.0 7941.0 0.8
118 136 376.0 3 7950.0 3145.0 1.79
119 136 376.0 3 3812.0 1384.0 0.88
120 138 378.0 3 4842.0 3297.0 0.3
121 138 378.0 3 4234.0 7374.0 0.47
122 138 378.0 3 810.0 272.0 0.89
123 139 379.0 3 1847.0 2712.0 1.98
124 139 379.0 3 4599.0 8836.0 1.62
125 141 381.0 3 877.0 7202.0 1.88
126 141 381.0 3 509.0 2761.0 0.53
127 143 383.0 3 1574.0 8718.0 1.53
128 143 383.0 3 9244.0 1573.0 0.33
129 144 384.0 3 5312.0 6110.0 0.77
130 146 386.0 3 9164.0 4211.0 1.53
131 146 386.0 3 8161.0 2041.0 0.75
132 147 387.0 3 6083.0 9287.0 1.74
133 148 388.0 3 6285.0 9402.0 0.94
134 149 389.0 3 9816.0 5015.0 0.69
135 150 390.0 3 4616.0 865.0 1.68
136 151 391.0 3 4965.0 5926.0 0.52
