Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 2930.0 7866.0 1.39
2 2 242.0 3 3520.0 2935.0 1.32
3 5 245.0 3 6927.0 4654.0 0.55
4 6 246.0 3 6126.0 9126.0 1.53
5 6 246.0 3 7604.0 7841.0 1.24
6 6 246.0 3 8399.0 1858.0 0.76
7 7 247.0 3 750.0 1907.0 1.17
8 7 247.0 3 3846.0 8401.0 1.21
9 8 248.0 3 3889.0 3988.0 1.93
10 10 250.0 3 7285.0 8323.0 0.5
11 10 250.0 3 1652.0 5220.0 1.26
12 12 252.0 3 3989.0 4966.0 1.41
13 13 253.0 3 7258.0 5087.0 1.89
14 16 256.0 3 7371.0 1333.0 1.88
15 16 256.0 3 6405.0 8919.0 0.43
16 17 257.0 3 2609.0 2782.0 1.64
17 18 258.0 3 1505.0 779.0 0.87
18 18 258.0 3 1837.0 902.0 0.78
19 19 259.0 3 932.0 6236.0 1.05
20 19 259.0 3 1742.0 8593.0 1.47
21 21 261.0 3 3335.0 823.0 0.64
22 24 264.0 3 2143.0 2073.0 0.52
23 26 266.0 3 1170.0 2439.0 0.89
24 26 266.0 3 9937.0 9741.0 0.32
25 26 266.0 3 8669.0 4176.0 1.58
26 27 267.0 3 6703.0 9170.0 0.77
27 27 267.0 3 9237.0 7011.0 1.68
28 28 268.0 3 1999.0 6444.0 1.18
29 28 268.0 3 4057.0 3966.0 0.41
30 31 271.0 3 2855.0 8929.0 1.8
31 32 272.0 3 6107.0 496.0 1.43
32 32 272.0 3 5223.0 4427.0 1.91
33 35 275.0 3 2814.0 5269.0 1.3
34 35 275.0 3 8129.0 8503.0 1.33
35 36 276.0 3 7050.0 8643.0 1.57
36 37 277.0 3 249.0 5281.0 1.16
37 41 281.0 3 8974.0 1156.0 0.9
38 41 281.0 3 19.0 3387.0 0.38
39 42 282.0 3 5653.0 7804.0 0.81
40 42 282.0 3 5502.0 3296.0 1.4
41 43 283.0 3 2504.0 9102.0 0.4
42 43 283.0 3 8339.0 2168.0 0.94
43 45 285.0 3 347.0 1939.0 1.28
44 46 286.0 3 4282.0 5138.0 0.73
45 46 286.0 3 7091.0 7075.0 0.78
46 46 286.0 3 5138.0 7448.0 0.71
47 46 286.0 3 9284.0 3505.0 1.78
48 47 287.0 3 8592.0 6284.0 0.91
49 47 287.0 3 1211.0 4704.0 0.78
50 48 288.0 3 5242.0 7682.0 1.14
51 49 289.0 3 8932.0 3077.0 1.16
52 50 290.0 3 4735.0 1580.0 0.42
53 52 292.0 3 3517.0 9013.0 1.15
54 52 292.0 3 2201.0 6842.0 0.51
55 58 298.0 3 794.0 5642.0 1.0
56 58 298.0 3 9283.0 5660.0 0.71
57 58 298.0 3 6004.0 5041.0 1.44
58 59 299.0 3 8404.0 8009.0 0.8
59 59 299.0 3 3758.0 7313.0 0.68
60 60 300.0 3 7690.0 1752.0 1.51
61 61 301.0 3 2822.0 1691.0 1.72
62 63 303.0 3 9155.0 3229.0 0.71
63 63 303.0 3 7530.0 2620.0 0.51
64 64 304.0 3 3873.0 9249.0 0.57
65 65 305.0 3 2261.0 1072.0 1.3
66 65 305.0 3 4791.0 2723.0 1.83
67 65 305.0 3 4663.0 2648.0 1.88
68 66 306.0 3 7309.0 8662.0 1.0
69 67 307.0 3 2975.0 6776.0 1.37
70 69 309.0 3 7641.0 3350.0 1.49
71 69 309.0 3 7367.0 464.0 1.02
72 69 309.0 3 5245.0 3687.0 1.76
73 70 310.0 3 8663.0 5573.0 1.97
74 71 311.0 3 5821.0 753.0 0.96
75 73 313.0 3 9883.0 7768.0 0.96
76 74 314.0 3 3362.0 3852.0 0.95
77 74 314.0 3 2484.0 257.0 0.82
78 74 314.0 3 1871.0 3481.0 0.55
79 75 315.0 3 666.0 6390.0 0.73
80 76 316.0 3 2311.0 4889.0 1.46
81 77 317.0 3 7415.0 9788.0 0.51
82 78 318.0 3 3923.0 1789.0 1.32
