Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 2 242.0 3 1182.0 4054.0 0.49
2 5 245.0 3 2992.0 4698.0 0.91
3 5 245.0 3 8280.0 612.0 0.71
4 6 246.0 3 1080.0 2269.0 0.64
5 8 248.0 3 8008.0 4358.0 1.47
6 9 249.0 3 4077.0 8157.0 0.73
7 10 250.0 3 2838.0 8111.0 1.34
8 14 254.0 3 9065.0 6955.0 0.46
9 15 255.0 3 6459.0 8460.0 1.26
10 16 256.0 3 7957.0 2530.0 0.59
11 16 256.0 3 1613.0 2344.0 1.14
12 18 258.0 3 499.0 6924.0 0.55
13 19 259.0 3 7663.0 1215.0 1.64
14 19 259.0 3 2520.0 5536.0 1.43
15 20 260.0 3 1891.0 7670.0 1.56
16 22 262.0 3 1444.0 871.0 1.29
17 23 263.0 3 6234.0 784.0 1.72
18 24 264.0 3 6843.0 6193.0 1.3
19 25 265.0 3 5171.0 8023.0 0.98
20 26 266.0 3 1375.0 330.0 0.48
21 27 267.0 3 1155.0 7043.0 1.45
22 31 271.0 3 8114.0 3024.0 1.75
23 32 272.0 3 5321.0 391.0 1.77
24 33 273.0 3 3740.0 4306.0 1.02
25 33 273.0 3 5760.0 9720.0 1.02
26 38 278.0 3 7237.0 563.0 0.46
27 39 279.0 3 8623.0 2414.0 0.78
28 40 280.0 3 6787.0 4148.0 1.85
29 40 280.0 3 9086.0 734.0 1.24
30 41 281.0 3 3506.0 5619.0 0.56
31 43 283.0 3 1547.0 5724.0 1.32
32 44 284.0 3 309.0 5971.0 0.37
33 46 286.0 3 155.0 4344.0 1.1
34 48 288.0 3 9773.0 9128.0 0.66
35 48 288.0 3 8699.0 5626.0 0.98
36 49 289.0 3 7111.0 4344.0 0.59
37 53 293.0 3 3705.0 1601.0 1.48
38 55 295.0 3 5863.0 7274.0 1.56
39 57 297.0 3 1757.0 1408.0 1.94
40 60 300.0 3 1324.0 2227.0 1.1
41 61 301.0 3 9737.0 3293.0 1.52
42 62 302.0 3 7214.0 8347.0 1.63
43 63 303.0 3 4584.0 4291.0 1.96
44 64 304.0 3 4741.0 3557.0 0.6
45 65 305.0 3 4380.0 1580.0 1.47
46 66 306.0 3 5202.0 6899.0 0.87
47 70 310.0 3 3834.0 588.0 1.93
48 70 310.0 3 2696.0 1401.0 0.71
49 71 311.0 3 2340.0 7371.0 0.6
50 71 311.0 3 5107.0 5572.0 1.52
51 73 313.0 3 7755.0 4034.0 0.61
52 74 314.0 3 3573.0 8727.0 1.77
53 75 315.0 3 3407.0 3856.0 1.04
54 75 315.0 3 6981.0 4633.0 1.25
55 75 315.0 3 4488.0 1257.0 1.15
56 76 316.0 3 1197.0 7190.0 1.06
57 76 316.0 3 8405.0 1867.0 0.66
58 77 317.0 3 4551.0 715.0 1.74
59 78 318.0 3 5632.0 2919.0 1.5
60 81 321.0 3 742.0 3844.0 0.96
61 81 321.0 3 2115.0 6032.0 0.92
62 82 322.0 3 2458.0 760.0 1.71
63 83 323.0 3 1668.0 7454.0 0.98
64 83 323.0 3 2519.0 6464.0 1.47
65 84 324.0 3 4924.0 1646.0 1.08
66 85 325.0 3 2808.0 227.0 0.99
67 86 326.0 3 7489.0 914.0 0.78
68 86 326.0 3 9586.0 6303.0 0.8
