Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 2905.0 1510.0 1.85
2 2 242.0 3 227.0 4106.0 0.61
3 2 242.0 3 1569.0 8523.0 1.75
4 3 243.0 3 8486.0 2194.0 1.15
5 6 246.0 3 402.0 2113.0 0.68
6 7 247.0 3 5660.0 7670.0 0.9
7 9 249.0 3 5612.0 2871.0 1.78
8 9 249.0 3 3798.0 6362.0 1.54
9 10 250.0 3 5904.0 1297.0 2.0
10 11 251.0 3 4418.0 5632.0 1.98
11 13 253.0 3 7118.0 3095.0 1.03
12 14 254.0 3 782.0 4499.0 0.85
13 14 254.0 3 1028.0 4061.0 0.81
14 15 255.0 3 6961.0 2890.0 0.87
15 17 257.0 3 2647.0 4435.0 1.77
16 17 257.0 3 5863.0 2002.0 1.75
17 19 259.0 3 7598.0 9130.0 1.41
18 19 259.0 3 1406.0 5221.0 0.99
19 19 259.0 3 1092.0 9493.0 1.27
20 21 261.0 3 9020.0 7076.0 0.99
21 21 261.0 3 7985.0 4493.0 1.77
22 23 263.0 3 4310.0 1419.0 1.1
23 23 263.0 3 9711.0 4284.0 0.5
24 24 264.0 3 526.0 4629.0 1.96
25 24 264.0 3 4663.0 3626.0 1.04
26 27 267.0 3 4454.0 9625.0 0.42
27 27 267.0 3 2551.0 976.0 0.75
28 29 269.0 3 7380.0 7961.0 1.05
29 29 269.0 3 7943.0 9734.0 0.75
30 32 272.0 3 31.0 8696.0 0.44
31 34 274.0 3 4652.0 7446.0 0.32
32 34 274.0 3 3460.0 7658.0 0.48
33 34 274.0 3 2458.0 6733.0 1.7
34 36 276.0 3 8605.0 3694.0 1.86
35 37 277.0 3 8678.0 8236.0 1.62
36 37 277.0 3 1056.0 2918.0 0.48
37 37 277.0 3 4726.0 1374.0 0.94
38 39 279.0 3 2292.0 547.0 1.4
39 39 279.0 3 770.0 9388.0 0.45
40 39 279.0 3 2244.0 3144.0 0.57
41 39 279.0 3 9220.0 7451.0 1.86
42 39 279.0 3 8827.0 5085.0 1.13
43 41 281.0 3 4492.0 37.0 0.94
44 41 281.0 3 9522.0 6112.0 1.39
45 43 283.0 3 9667.0 5557.0 1.68
46 44 284.0 3 8212.0 3253.0 1.87
47 45 285.0 3 8842.0 4652.0 0.92
48 46 286.0 3 9403.0 8702.0 1.23
49 49 289.0 3 2809.0 22.0 0.8
50 50 290.0 3 7732.0 8600.0 0.34
51 51 291.0 3 9386.0 2867.0 1.59
52 55 295.0 3 6535.0 742.0 1.99
53 55 295.0 3 4448.0 6433.0 0.57
54 56 296.0 3 5780.0 1109.0 1.57
55 57 297.0 3 3779.0 4983.0 1.08
56 57 297.0 3 939.0 4003.0 0.88
57 57 297.0 3 4532.0 2961.0 0.45
58 59 299.0 3 3889.0 4677.0 0.91
59 59 299.0 3 1596.0 2796.0 1.8
60 60 300.0 3 2398.0 7314.0 0.35
61 61 301.0 3 3866.0 6090.0 1.78
62 62 302.0 3 9976.0 3335.0 1.56
63 62 302.0 3 3743.0 342.0 1.56
64 64 304.0 3 2202.0 171.0 0.44
65 64 304.0 3 2042.0 1804.0 1.03
66 64 304.0 3 9297.0 7488.0 1.29
67 66 306.0 3 5863.0 944.0 1.02
68 66 306.0 3 5802.0 2158.0 0.98
69 66 306.0 3 5965.0 348.0 0.43
70 69 309.0 3 5798.0 68.0 1.5
71 69 309.0 3 2734.0 462.0 1.22
72 71 311.0 3 4533.0 3097.0 0.44
73 71 311.0 3 7626.0 7092.0 1.36
74 73 313.0 3 475.0 9830.0 0.4
75 73 313.0 3 5491.0 382.0 0.59
76 75 315.0 3 1571.0 4713.0 1.34
77 75 315.0 3 37.0 4131.0 1.57
78 75 315.0 3 2972.0 7714.0 1.37
79 77 317.0 3 3434.0 7671.0 0.74
80 79 319.0 3 3540.0 1023.0 0.78
81 79 319.0 3 3027.0 7286.0 1.75
82 80 320.0 3 1885.0 4671.0 1.15
83 80 320.0 3 1061.0 1015.0 0.58
84 84 324.0 3 2917.0 2737.0 1.3
85 84 324.0 3 1121.0 7660.0 1.86
86 84 324.0 3 4667.0 7160.0 1.31
