Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 4339.0 5311.0 1.85
2 2 242.0 3 4144.0 7302.0 1.34
3 3 243.0 3 6541.0 7736.0 0.75
4 5 245.0 3 7578.0 7284.0 0.69
5 6 246.0 3 4102.0 1744.0 1.13
6 7 247.0 3 6916.0 4687.0 1.44
7 7 247.0 3 7781.0 4987.0 1.47
8 8 248.0 3 6177.0 7423.0 1.38
9 8 248.0 3 7717.0 6502.0 1.88
10 10 250.0 3 4312.0 5228.0 0.64
11 10 250.0 3 6495.0 2810.0 0.43
12 14 254.0 3 8941.0 2416.0 1.32
13 17 257.0 3 9556.0 7895.0 1.11
14 19 259.0 3 3428.0 2790.0 1.62
15 19 259.0 3 3252.0 5579.0 0.53
16 19 259.0 3 3654.0 6923.0 1.82
17 19 259.0 3 6817.0 6016.0 1.99
18 21 261.0 3 8312.0 4179.0 0.72
19 25 265.0 3 2414.0 9622.0 1.14
20 25 265.0 3 2531.0 5240.0 0.77
21 25 265.0 3 4059.0 4809.0 0.65
22 27 267.0 3 3093.0 3805.0 1.29
23 29 269.0 3 9339.0 6117.0 0.59
24 30 270.0 3 5983.0 2176.0 1.8
25 30 270.0 3 7932.0 5709.0 1.7
26 30 270.0 3 6694.0 4099.0 1.7
27 32 272.0 3 4471.0 8555.0 1.62
28 33 273.0 3 2137.0 7650.0 1.42
29 34 274.0 3 3383.0 2029.0 1.27
30 36 276.0 3 345.0 4112.0 0.3
31 36 276.0 3 7184.0 2480.0 1.82
32 38 278.0 3 8525.0 3729.0 1.74
33 41 281.0 3 3500.0 5748.0 0.32
34 41 281.0 3 4362.0 9660.0 1.84
35 44 284.0 3 2053.0 4732.0 1.48
36 44 284.0 3 1412.0 4440.0 1.74
37 45 285.0 3 776.0 5866.0 1.31
38 45 285.0 3 3908.0 1591.0 1.19
39 45 285.0 3 4671.0 3725.0 1.99
40 46 286.0 3 8907.0 5334.0 1.49
41 48 288.0 3 4647.0 -571.0 1.47
42 49 289.0 3 6018.0 7922.0 1.21
43 50 290.0 3 2360.0 7423.0 1.74
44 53 293.0 3 7165.0 4449.0 0.35
45 53 293.0 3 5796.0 1610.0 1.37
46 54 294.0 3 3048.0 3263.0 0.64
47 55 295.0 3 1336.0 4864.0 0.58
48 59 299.0 3 5073.0 6221.0 0.75
49 60 300.0 3 347.0 5634.0 1.0
50 60 300.0 3 3906.0 2996.0 1.34
51 60 300.0 3 1006.0 6428.0 0.78
52 61 301.0 3 7034.0 5732.0 1.44
53 61 301.0 3 6736.0 4130.0 0.73
54 61 301.0 3 3269.0 1518.0 1.9
55 62 302.0 3 3627.0 3757.0 0.73
56 62 302.0 3 2004.0 3778.0 1.43
57 62 302.0 3 8139.0 1826.0 1.43
58 62 302.0 3 3703.0 4274.0 0.74
59 63 303.0 3 5506.0 4181.0 1.55
60 64 304.0 3 6358.0 2742.0 1.21
61 65 305.0 3 3595.0 6137.0 1.8
62 65 305.0 3 4327.0 1674.0 0.65
63 65 305.0 3 6338.0 1596.0 1.52
64 67 307.0 3 3540.0 5280.0 1.91
65 67 307.0 3 6954.0 3451.0 0.53
66 68 308.0 3 4619.0 7398.0 1.49
67 68 308.0 3 3695.0 3340.0 1.11
68 69 309.0 3 3445.0 3947.0 0.33
69 70 310.0 3 2343.0 7710.0 1.32
70 72 312.0 3 3044.0 9120.0 1.54
71 73 313.0 3 7267.0 2974.0 0.94
72 75 315.0 3 4919.0 6376.0 1.7
73 76 316.0 3 8169.0 1550.0 0.51
74 76 316.0 3 3889.0 2895.0 1.58
75 79 319.0 3 8474.0 5144.0 1.39
76 80 320.0 3 4388.0 -389.0 1.4
77 81 321.0 3 3928.0 3166.0 1.44
78 82 322.0 3 1729.0 5495.0 1.39
79 84 324.0 3 4246.0 1537.0 0.76
80 85 325.0 3 4836.0 3493.0 0.9
81 87 327.0 3 2225.0 4585.0 1.66
82 89 329.0 3 3141.0 3288.0 1.67
83 89 329.0 3 6139.0 3159.0 1.17
84 89 329.0 3 8091.0 4668.0 1.61
85 90 330.0 3 9435.0 6325.0 0.56
86 90 330.0 3 3694.0 3936.0 1.23
87 92 332.0 3 7176.0 3836.0 1.36
88 92 332.0 3 3519.0 1127.0 0.5
89 93 333.0 3 6577.0 6426.0 1.83
90 94 334.0 3 4653.0 4333.0 1.31
91 94 334.0 3 6635.0 3000.0 1.69
92 95 335.0 3 8103.0 5363.0 0.72
93 95 335.0 3 6181.0 2260.0 1.88
94 96 336.0 3 32.0 2472.0 0.67
95 96 336.0 3 7196.0 7533.0 1.66
96 97 337.0 3 3786.0 3641.0 0.52
97 100 340.0 3 3878.0 4690.0 0.42
98 101 341.0 3 3076.0 7730.0 1.92
99 101 341.0 3 5016.0 3128.0 1.65
100 102 342.0 3 7367.0 6587.0 1.02
101 103 343.0 3 6739.0 8269.0 0.42
102 104 344.0 3 4517.0 -874.0 0.36
103 105 345.0 3 5612.0 6721.0 0.48
104 106 346.0 3 8774.0 6432.0 1.15
105 108 348.0 3 4996.0 6623.0 1.38
106 108 348.0 3 4443.0 4216.0 1.4
107 108 348.0 3 4433.0 3463.0 0.66
108 108 348.0 3 5085.0 8427.0 0.55
109 110 350.0 3 3382.0 3551.0 1.12
110 111 351.0 3 1089.0 2413.0 1.75
111 115 355.0 3 4442.0 6048.0 0.44
112 115 355.0 3 4631.0 5300.0 1.61
113 118 358.0 3 1073.0 5262.0 0.78
114 119 359.0 3 5072.0 1178.0 1.58
115 122 362.0 3 6280.0 5794.0 0.9
116 123 363.0 3 928.0 4380.0 1.69
117 123 363.0 3 8529.0 5281.0 0.83
118 123 363.0 3 2875.0 5798.0 1.09
119 124 364.0 3 4314.0 3412.0 0.9
120 126 366.0 3 3677.0 1634.0 0.52
121 126 366.0 3 5158.0 4464.0 0.64
122 127 367.0 3 2839.0 5686.0 1.48
123 130 370.0 3 10016.0 5675.0 0.55
124 130 370.0 3 9877.0 3505.0 0.81
125 132 372.0 3 7893.0 2271.0 1.28
126 132 372.0 3 3944.0 7711.0 1.38
127 136 376.0 3 6899.0 4970.0 0.98
128 136 376.0 3 5111.0 3594.0 0.38
129 137 377.0 3 5584.0 4625.0 0.72
130 137 377.0 3 3742.0 2972.0 0.44
