Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 7118.0 3220.0 0.98
2 4 244.0 3 4546.0 3365.0 0.49
3 6 246.0 3 7111.0 6195.0 0.96
4 6 246.0 3 4420.0 6569.0 0.49
5 8 248.0 3 3668.0 9015.0 1.84
6 9 249.0 3 2931.0 -61.0 0.92
7 12 252.0 3 4755.0 2781.0 0.75
8 15 255.0 3 6351.0 -368.0 0.7
9 26 266.0 3 3454.0 5220.0 0.42
10 29 269.0 3 4023.0 8422.0 1.82
11 31 271.0 3 4199.0 6052.0 1.73
12 32 272.0 3 5045.0 2243.0 1.76
13 32 272.0 3 4403.0 6200.0 1.76
14 34 274.0 3 8178.0 5569.0 1.49
15 38 278.0 3 6575.0 5913.0 1.29
16 38 278.0 3 4277.0 5781.0 0.36
17 40 280.0 3 8792.0 3970.0 1.85
18 41 281.0 3 2600.0 6978.0 0.64
19 41 281.0 3 8834.0 6464.0 0.6
20 43 283.0 3 2711.0 9859.0 1.11
21 47 287.0 3 4028.0 220.0 1.86
22 48 288.0 3 1784.0 3727.0 1.79
23 49 289.0 3 5646.0 3629.0 1.53
24 51 291.0 3 7309.0 7598.0 1.53
25 52 292.0 3 8542.0 5668.0 0.79
26 52 292.0 3 1102.0 4213.0 1.39
27 63 303.0 3 38.0 6077.0 1.59
28 65 305.0 3 5574.0 4954.0 0.52
29 65 305.0 3 3192.0 3412.0 0.43
30 65 305.0 3 10004.0 2841.0 1.58
31 66 306.0 3 4438.0 6633.0 0.35
32 67 307.0 3 2933.0 2963.0 0.73
33 67 307.0 3 5301.0 8462.0 0.4
34 69 309.0 3 3905.0 2002.0 0.4
35 70 310.0 3 6995.0 3148.0 1.98
36 70 310.0 3 7683.0 5902.0 1.65
37 70 310.0 3 9353.0 3734.0 0.48
38 71 311.0 3 7175.0 5346.0 1.78
39 71 311.0 3 4039.0 7435.0 1.83
40 73 313.0 3 9115.0 4593.0 1.21
41 73 313.0 3 4464.0 10212.0 0.86
42 74 314.0 3 6136.0 6403.0 1.85
43 75 315.0 3 4624.0 7356.0 0.5
44 77 317.0 3 2680.0 4616.0 1.06
45 80 320.0 3 7666.0 2969.0 1.23
46 80 320.0 3 3568.0 3291.0 1.14
47 84 324.0 3 5757.0 3660.0 0.96
48 86 326.0 3 9177.0 3357.0 1.35
49 87 327.0 3 1316.0 2491.0 1.57
50 88 328.0 3 6114.0 1728.0 1.72
51 88 328.0 3 5836.0 6135.0 1.61
52 89 329.0 3 6666.0 3513.0 1.48
53 93 333.0 3 3410.0 6049.0 0.35
54 94 334.0 3 2408.0 2032.0 1.25
55 96 336.0 3 3330.0 -40.0 1.03
56 98 338.0 3 8549.0 6005.0 1.05
57 99 339.0 3 5244.0 9838.0 1.43
58 102 342.0 3 6105.0 4470.0 1.82
59 103 343.0 3 4830.0 6365.0 0.59
60 110 350.0 3 8066.0 4087.0 0.48
61 116 356.0 3 4796.0 8212.0 0.48
