Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 6008.0 4871.0 0.89
2 1 241.0 3 2015.0 6049.0 1.73
3 3 243.0 3 3693.0 3313.0 0.98
4 14 254.0 3 476.0 3318.0 1.78
5 14 254.0 3 4847.0 7258.0 0.36
6 15 255.0 3 2598.0 5995.0 1.52
7 16 256.0 3 6028.0 3190.0 1.74
8 24 264.0 3 4989.0 3910.0 1.52
9 29 269.0 3 4318.0 5813.0 1.67
10 33 273.0 3 5610.0 7202.0 1.43
11 36 276.0 3 5717.0 5399.0 1.38
12 39 279.0 3 7817.0 2548.0 0.37
13 39 279.0 3 6076.0 3872.0 1.6
14 40 280.0 3 4111.0 6495.0 1.43
15 45 285.0 3 1331.0 5535.0 1.98
16 47 287.0 3 1483.0 8811.0 1.01
17 47 287.0 3 3953.0 4769.0 0.55
18 48 288.0 3 6790.0 5506.0 1.67
19 53 293.0 3 5704.0 4392.0 0.62
20 54 294.0 3 5361.0 4474.0 0.85
21 54 294.0 3 6475.0 6296.0 1.1
22 58 298.0 3 4050.0 8743.0 0.6
23 58 298.0 3 3928.0 6470.0 1.12
24 58 298.0 3 2404.0 7284.0 0.94
25 61 301.0 3 4972.0 988.0 1.56
26 67 307.0 3 5152.0 6153.0 0.91
27 72 312.0 3 2886.0 203.0 0.44
28 72 312.0 3 3384.0 4107.0 0.79
29 73 313.0 3 5307.0 3194.0 1.36
30 77 317.0 3 6369.0 4923.0 0.43
31 80 320.0 3 8290.0 4406.0 0.76
32 83 323.0 3 9378.0 3183.0 1.31
33 84 324.0 3 4635.0 5534.0 0.77
34 85 325.0 3 1740.0 5362.0 1.56
35 89 329.0 3 1409.0 3875.0 1.4
36 89 329.0 3 4683.0 7065.0 1.49
37 90 330.0 3 5621.0 4397.0 1.45
38 91 331.0 3 9112.0 2434.0 1.6
39 93 333.0 3 7004.0 4724.0 0.53
40 95 335.0 3 3826.0 4240.0 0.97
41 97 337.0 3 3969.0 8162.0 0.52
42 97 337.0 3 1970.0 5452.0 1.18
43 102 342.0 3 6272.0 6832.0 1.77
44 103 343.0 3 8822.0 4446.0 0.74
45 106 346.0 3 8549.0 6444.0 0.41
46 107 347.0 3 7205.0 5901.0 1.26
47 109 349.0 3 4396.0 3375.0 0.55
48 113 353.0 3 4122.0 8205.0 1.72
49 118 358.0 3 441.0 6179.0 1.03
50 118 358.0 3 3894.0 3673.0 1.57
51 119 359.0 3 1524.0 1840.0 1.94
52 119 359.0 3 2986.0 4514.0 1.11
53 126 366.0 3 3165.0 5951.0 1.93
54 130 370.0 3 7877.0 3002.0 1.71
55 131 371.0 3 3336.0 8333.0 1.78
56 131 371.0 3 3009.0 9429.0 0.96
57 133 373.0 3 916.0 554.0 0.95
58 134 374.0 3 3777.0 5054.0 1.49
59 134 374.0 3 1962.0 8526.0 0.77
60 136 376.0 3 2569.0 4750.0 0.73
61 139 379.0 3 3468.0 2334.0 0.84
62 143 383.0 3 4826.0 6975.0 0.61
63 144 384.0 3 2280.0 8584.0 1.99
64 148 388.0 3 2735.0 6323.0 1.9
65 153 393.0 3 6825.0 8656.0 1.76
66 154 394.0 3 6378.0 3990.0 0.36
67 154 394.0 3 6575.0 5441.0 1.28
68 155 395.0 3 4184.0 5406.0 0.49
69 160 400.0 3 5549.0 9191.0 0.82
70 160 400.0 3 3915.0 7567.0 1.86
71 161 401.0 3 5715.0 3889.0 1.8
72 164 404.0 3 3124.0 1729.0 1.81
73 165 405.0 3 5348.0 3467.0 1.03
74 167 407.0 3 3090.0 9620.0 1.28
75 169 409.0 3 1961.0 3631.0 1.8
76 175 415.0 3 6831.0 3998.0 2.0
77 176 416.0 3 4773.0 4762.0 0.52
78 177 417.0 3 5795.0 4849.0 1.31
79 177 417.0 3 1823.0 6042.0 1.22
80 180 420.0 3 5480.0 5860.0 1.1
81 180 420.0 3 2658.0 872.0 1.7
82 181 421.0 3 4435.0 6360.0 1.56
83 182 422.0 3 5351.0 6070.0 1.29
84 185 425.0 3 4827.0 1537.0 1.78
85 189 429.0 3 5679.0 7885.0 1.23
86 198 438.0 3 1387.0 2584.0 0.89
87 199 439.0 3 3442.0 8638.0 1.92
88 203 443.0 3 5484.0 7538.0 0.65
89 204 444.0 3 8799.0 6413.0 1.67
90 206 446.0 3 7127.0 5689.0 0.74
91 206 446.0 3 3204.0 1601.0 0.9
92 208 448.0 3 8445.0 5830.0 1.61
93 210 450.0 3 8081.0 5130.0 1.91
94 210 450.0 3 4138.0 6569.0 1.89
95 210 450.0 3 4251.0 6710.0 0.33
96 210 450.0 3 7482.0 3706.0 1.81
97 210 450.0 3 2476.0 3376.0 0.91
98 211 451.0 3 2685.0 5873.0 1.99
99 214 454.0 3 3967.0 3541.0 1.42
100 215 455.0 3 3012.0 6402.0 0.46
101 217 457.0 3 2527.0 4386.0 0.82
102 218 458.0 3 3297.0 5678.0 0.86
103 223 463.0 3 8068.0 5872.0 1.14
104 225 465.0 3 2000.0 7869.0 1.63
105 226 466.0 3 3228.0 5839.0 1.79
106 228 468.0 3 2966.0 9454.0 1.97
107 229 469.0 3 1026.0 3362.0 1.85
108 230 470.0 3 8381.0 10392.0 0.99
109 230 470.0 3 6169.0 6808.0 1.73
110 236 476.0 3 5364.0 6027.0 0.86
111 237 477.0 3 4738.0 5897.0 1.01
112 238 478.0 3 494.0 2689.0 1.87
113 239 479.0 3 8455.0 4590.0 1.88
114 241 481.0 3 4779.0 4454.0 0.55
115 247 487.0 3 4650.0 1435.0 1.4
116 251 491.0 3 6734.0 2902.0 1.63
117 252 492.0 3 4675.0 8918.0 1.51
118 254 494.0 3 8195.0 6547.0 0.54
119 254 494.0 3 5985.0 5236.0 0.71
120 255 495.0 3 3205.0 3011.0 1.42
121 255 495.0 3 2851.0 8983.0 0.65
122 260 500.0 3 5552.0 5724.0 1.39
123 262 502.0 3 6207.0 2840.0 1.39
124 263 503.0 3 7869.0 7379.0 1.78
125 266 506.0 3 960.0 7683.0 1.48
126 270 510.0 3 8847.0 6137.0 1.77
127 279 519.0 3 7782.0 5690.0 0.89
128 279 519.0 3 2138.0 4519.0 0.34
129 280 520.0 3 7784.0 6130.0 1.7
130 280 520.0 3 9809.0 6666.0 0.5
131 280 520.0 3 9680.0 2484.0 1.12
132 284 524.0 3 8340.0 2781.0 1.9
133 286 526.0 3 6823.0 6430.0 1.32
134 287 527.0 3 8098.0 4494.0 1.38
135 287 527.0 3 7778.0 6660.0 1.74
136 287 527.0 3 7536.0 5342.0 0.93
137 292 532.0 3 4411.0 6686.0 1.39
138 293 533.0 3 5686.0 -155.0 1.53
139 297 537.0 3 5541.0 6807.0 1.03
140 298 538.0 3 4878.0 9386.0 0.99
141 299 539.0 3 5821.0 4563.0 0.48
142 301 541.0 3 2609.0 134.0 1.48
143 302 542.0 3 7064.0 6986.0 0.93
144 303 543.0 3 7306.0 5744.0 1.65
145 307 547.0 3 6200.0 2540.0 0.94
146 310 550.0 3 7838.0 6490.0 1.2
147 314 554.0 3 4416.0 4023.0 1.31
148 315 555.0 3 3995.0 4665.0 1.87
149 315 555.0 3 2090.0 4966.0 1.29
150 316 556.0 3 8475.0 3627.0 1.61
151 316 556.0 3 4695.0 5860.0 0.94
152 317 557.0 3 6888.0 1242.0 0.31
153 318 558.0 3 6787.0 7301.0 1.73
154 319 559.0 3 5906.0 838.0 1.72
155 319 559.0 3 731.0 5802.0 1.74
156 321 561.0 3 1856.0 1465.0 1.85
157 326 566.0 3 9348.0 7907.0 0.42
158 329 569.0 3 9105.0 9027.0 1.16
159 330 570.0 3 2565.0 9469.0 0.58
160 330 570.0 3 5097.0 3903.0 1.95
161 341 581.0 3 5123.0 4618.0 0.89
162 341 581.0 3 7022.0 5824.0 1.21
163 341 581.0 3 2203.0 7820.0 1.98
164 345 585.0 3 9793.0 3191.0 0.67
165 347 587.0 3 5654.0 367.0 0.97
166 349 589.0 3 8010.0 2369.0 1.51
167 349 589.0 3 2591.0 4551.0 1.29
168 355 595.0 3 5376.0 6912.0 1.97
169 355 595.0 3 5925.0 7740.0 1.92
170 356 596.0 3 7013.0 2947.0 1.72
171 362 602.0 3 4781.0 4505.0 1.85
172 362 602.0 3 3704.0 8795.0 1.91
173 363 603.0 3 9677.0 3333.0 0.46
174 364 604.0 3 5831.0 2821.0 1.94
175 365 605.0 3 5440.0 7192.0 0.57
176 367 607.0 3 7821.0 2720.0 1.17
177 367 607.0 3 341.0 4369.0 0.53
178 368 608.0 3 8421.0 3863.0 0.58
179 368 608.0 3 5870.0 1859.0 0.52
180 369 609.0 3 8827.0 4307.0 1.84
181 370 610.0 3 1872.0 8608.0 1.01
182 371 611.0 3 8372.0 -1327.0 0.44
183 372 612.0 3 2893.0 5641.0 1.57
184 372 612.0 3 7848.0 2631.0 1.68
185 373 613.0 3 8717.0 6741.0 1.56
186 373 613.0 3 5226.0 2902.0 0.85
187 386 626.0 3 3683.0 7353.0 1.35
188 393 633.0 3 4430.0 11277.0 0.88
189 395 635.0 3 7236.0 3495.0 1.95
190 395 635.0 3 6823.0 5190.0 1.02
191 396 636.0 3 7813.0 6645.0 0.89
192 398 638.0 3 741.0 6707.0 0.99
193 401 641.0 3 7064.0 7195.0 1.77
194 405 645.0 3 5526.0 8200.0 0.81
195 413 653.0 3 7045.0 3140.0 0.77
196 414 654.0 3 5403.0 1893.0 0.74
197 415 655.0 3 5831.0 9502.0 0.54
198 417 657.0 3 7077.0 7140.0 0.33
199 418 658.0 3 2620.0 8333.0 1.68
200 419 659.0 3 6177.0 5635.0 1.41
0 0 540 30 5000 5000 0
Num_drones 12
