Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 6752.0 4172.0 0.47
2 2 242.0 3 5446.0 3069.0 1.8
3 3 243.0 3 6694.0 2187.0 1.66
4 3 243.0 3 5256.0 4261.0 0.95
5 3 243.0 3 5131.0 1959.0 1.57
6 6 246.0 3 773.0 5585.0 1.29
7 8 248.0 3 4249.0 3728.0 0.47
8 8 248.0 3 6108.0 3804.0 0.5
9 13 253.0 3 3900.0 5355.0 1.06
10 13 253.0 3 4663.0 7088.0 1.26
11 15 255.0 3 7710.0 6697.0 0.36
12 17 257.0 3 5885.0 9142.0 1.55
13 17 257.0 3 6929.0 2118.0 0.4
14 22 262.0 3 1971.0 2158.0 0.62
15 22 262.0 3 7977.0 1726.0 0.36
16 26 266.0 3 2274.0 3929.0 1.42
17 27 267.0 3 1783.0 3350.0 0.88
18 30 270.0 3 5080.0 5590.0 1.48
19 32 272.0 3 8166.0 1654.0 1.78
20 40 280.0 3 6994.0 7887.0 1.45
21 46 286.0 3 4063.0 6147.0 1.81
22 50 290.0 3 8281.0 5003.0 1.38
23 51 291.0 3 1687.0 6221.0 1.56
24 52 292.0 3 4998.0 4867.0 1.0
25 53 293.0 3 3496.0 2632.0 1.94
26 55 295.0 3 4437.0 685.0 0.6
27 56 296.0 3 5731.0 4789.0 0.56
28 57 297.0 3 9679.0 9516.0 0.56
29 58 298.0 3 3442.0 7450.0 0.37
30 60 300.0 3 7361.0 3981.0 1.47
31 61 301.0 3 5614.0 7587.0 0.68
32 62 302.0 3 6140.0 5058.0 0.54
33 64 304.0 3 3726.0 4965.0 0.5
34 65 305.0 3 4925.0 8295.0 0.72
35 66 306.0 3 6673.0 6807.0 0.82
36 68 308.0 3 6882.0 5423.0 1.99
37 76 316.0 3 5921.0 631.0 1.22
38 78 318.0 3 8586.0 5289.0 1.24
39 79 319.0 3 3499.0 6413.0 1.58
40 82 322.0 3 7245.0 4436.0 1.33
41 83 323.0 3 2957.0 5768.0 0.64
42 85 325.0 3 7786.0 3294.0 0.87
43 89 329.0 3 7763.0 3507.0 1.38
44 91 331.0 3 7340.0 6029.0 1.62
45 95 335.0 3 3937.0 5210.0 0.69
46 95 335.0 3 6971.0 3305.0 0.95
47 96 336.0 3 4661.0 8237.0 0.77
48 97 337.0 3 1610.0 5567.0 0.6
49 100 340.0 3 7009.0 4787.0 0.65
50 101 341.0 3 3548.0 4601.0 1.98
51 103 343.0 3 3718.0 4107.0 1.17
52 108 348.0 3 4569.0 438.0 0.47
53 110 350.0 3 7821.0 8692.0 1.94
54 111 351.0 3 3380.0 4699.0 1.6
55 113 353.0 3 5544.0 3603.0 0.64
56 114 354.0 3 6496.0 3165.0 1.09
57 116 356.0 3 5583.0 6698.0 1.07
58 116 356.0 3 3833.0 4281.0 1.31
59 123 363.0 3 8095.0 6632.0 1.42
60 123 363.0 3 4438.0 9115.0 1.54
61 126 366.0 3 8337.0 6666.0 0.73
62 127 367.0 3 -771.0 3292.0 0.44
63 128 368.0 3 -173.0 4878.0 1.72
64 130 370.0 3 4417.0 543.0 1.66
65 132 372.0 3 5595.0 5300.0 1.11
66 135 375.0 3 8036.0 8774.0 0.8
67 137 377.0 3 5848.0 16.0 1.53
68 137 377.0 3 7508.0 859.0 1.58
69 140 380.0 3 5487.0 4217.0 1.36
70 142 382.0 3 6478.0 5657.0 1.49
71 143 383.0 3 4842.0 1188.0 0.93
72 144 384.0 3 2865.0 5444.0 1.8
73 145 385.0 3 1566.0 4307.0 1.57
74 145 385.0 3 3791.0 6294.0 1.01
75 146 386.0 3 8177.0 7073.0 1.2
76 146 386.0 3 5538.0 7805.0 0.79
77 149 389.0 3 5331.0 9351.0 1.86
78 151 391.0 3 4115.0 9484.0 0.67
79 151 391.0 3 9439.0 4572.0 1.99
80 155 395.0 3 2677.0 5579.0 0.42
81 158 398.0 3 3556.0 -692.0 0.66
82 159 399.0 3 8144.0 5604.0 0.82
83 161 401.0 3 5531.0 3401.0 1.54
84 163 403.0 3 7641.0 5945.0 0.55
85 168 408.0 3 9176.0 3192.0 1.0
86 168 408.0 3 2423.0 3215.0 0.46
87 170 410.0 3 6396.0 2781.0 0.49
88 170 410.0 3 4411.0 5505.0 1.45
89 171 411.0 3 -1489.0 4423.0 0.5
90 171 411.0 3 695.0 1581.0 1.05
91 172 412.0 3 7825.0 4211.0 0.42
92 177 417.0 3 3319.0 847.0 0.37
93 178 418.0 3 4924.0 4759.0 0.34
94 178 418.0 3 3310.0 7089.0 0.55
95 179 419.0 3 6611.0 8042.0 1.66
96 179 419.0 3 3588.0 7058.0 1.02
97 181 421.0 3 5054.0 7451.0 1.78
98 185 425.0 3 6084.0 958.0 1.64
99 186 426.0 3 3386.0 4927.0 1.44
100 186 426.0 3 6373.0 2423.0 1.14
101 192 432.0 3 8644.0 6966.0 0.88
102 196 436.0 3 9991.0 3853.0 1.41
103 198 438.0 3 3502.0 5208.0 0.46
104 200 440.0 3 8594.0 5837.0 0.53
105 203 443.0 3 6532.0 3719.0 1.82
106 205 445.0 3 2113.0 4137.0 1.83
107 208 448.0 3 2418.0 2144.0 1.63
108 210 450.0 3 7376.0 8371.0 0.88
109 211 451.0 3 6530.0 5053.0 1.27
110 215 455.0 3 5250.0 4702.0 1.77
111 215 455.0 3 733.0 1690.0 1.3
112 217 457.0 3 7962.0 5169.0 0.87
113 221 461.0 3 1814.0 5213.0 1.39
114 221 461.0 3 3892.0 3175.0 0.88
115 222 462.0 3 5395.0 1565.0 1.63
116 223 463.0 3 2123.0 1115.0 0.54
117 225 465.0 3 3996.0 3500.0 1.07
118 225 465.0 3 7540.0 6064.0 0.83
119 229 469.0 3 3628.0 4506.0 0.81
120 234 474.0 3 5320.0 4616.0 1.46
121 235 475.0 3 7408.0 7380.0 0.85
122 238 478.0 3 5923.0 6568.0 0.45
123 239 479.0 3 3561.0 3103.0 0.73
124 240 480.0 3 8779.0 7330.0 1.52
125 242 482.0 3 6306.0 6733.0 0.87
126 244 484.0 3 3705.0 1766.0 1.82
127 250 490.0 3 5210.0 8076.0 1.96
128 253 493.0 3 8498.0 1923.0 0.39
129 256 496.0 3 4150.0 5325.0 1.47
130 257 497.0 3 4922.0 7366.0 0.87
131 259 499.0 3 4475.0 7873.0 0.93
132 262 502.0 3 3099.0 3224.0 1.31
133 262 502.0 3 5165.0 4724.0 1.29
134 263 503.0 3 8974.0 5368.0 1.22
135 268 508.0 3 5825.0 5066.0 1.31
136 269 509.0 3 4245.0 5237.0 0.93
137 274 514.0 3 7841.0 3450.0 1.76
138 275 515.0 3 31.0 4157.0 0.7
139 280 520.0 3 5122.0 7735.0 1.37
140 280 520.0 3 2176.0 5943.0 1.39
141 280 520.0 3 6013.0 3220.0 1.94
142 281 521.0 3 6785.0 2225.0 0.63
143 284 524.0 3 2131.0 7813.0 1.25
144 287 527.0 3 5579.0 4427.0 0.37
145 289 529.0 3 10051.0 5234.0 0.95
146 289 529.0 3 2234.0 3458.0 0.75
147 294 534.0 3 1537.0 3410.0 1.15
148 298 538.0 3 8393.0 1615.0 1.52
149 303 543.0 3 7877.0 1670.0 1.97
150 313 553.0 3 2868.0 193.0 0.71
151 315 555.0 3 -355.0 5141.0 0.69
152 317 557.0 3 6648.0 8823.0 1.42
153 318 558.0 3 6890.0 6025.0 1.41
154 318 558.0 3 5375.0 3293.0 0.7
155 323 563.0 3 4471.0 8201.0 1.72
156 325 565.0 3 5493.0 2057.0 0.71
157 328 568.0 3 6205.0 1422.0 1.95
158 335 575.0 3 3819.0 4220.0 0.39
159 335 575.0 3 6125.0 8933.0 1.34
160 336 576.0 3 4716.0 5525.0 1.93
161 336 576.0 3 2696.0 4561.0 0.48
162 343 583.0 3 6839.0 9121.0 1.38
163 344 584.0 3 4717.0 3396.0 1.14
164 346 586.0 3 10138.0 6339.0 0.94
165 347 587.0 3 7852.0 1578.0 0.35
166 348 588.0 3 7074.0 5662.0 1.15
167 350 590.0 3 2738.0 4261.0 1.07
168 352 592.0 3 8494.0 4574.0 0.71
169 353 593.0 3 3710.0 1893.0 1.9
170 356 596.0 3 4915.0 5236.0 0.89
171 360 600.0 3 1102.0 3394.0 0.56
172 360 600.0 3 2324.0 7550.0 1.7
173 366 606.0 3 8047.0 6581.0 0.76
174 366 606.0 3 4290.0 9617.0 1.41
175 366 606.0 3 8500.0 9241.0 0.87
176 367 607.0 3 6601.0 6780.0 1.0
177 373 613.0 3 5561.0 8355.0 0.72
178 374 614.0 3 3981.0 3992.0 1.89
179 378 618.0 3 7316.0 2021.0 1.1
180 378 618.0 3 6595.0 6326.0 1.89
181 379 619.0 3 5826.0 3317.0 0.64
182 379 619.0 3 4197.0 5647.0 0.76
183 383 623.0 3 -855.0 7101.0 0.5
184 390 630.0 3 3360.0 5917.0 0.82
185 391 631.0 3 3649.0 5400.0 0.58
186 391 631.0 3 5281.0 2956.0 1.22
187 392 632.0 3 5333.0 2181.0 0.51
188 392 632.0 3 3495.0 6799.0 1.12
189 394 634.0 3 9979.0 3636.0 1.22
190 397 637.0 3 3047.0 4474.0 0.54
191 398 638.0 3 4208.0 3211.0 1.17
192 400 640.0 3 4472.0 5014.0 1.76
193 405 645.0 3 3412.0 5813.0 1.55
194 408 648.0 3 3692.0 2446.0 1.11
195 412 652.0 3 7583.0 5297.0 1.77
196 413 653.0 3 8803.0 5779.0 0.46
197 416 656.0 3 7907.0 9326.0 1.15
198 417 657.0 3 1372.0 3504.0 0.78
199 419 659.0 3 6594.0 2748.0 1.8
200 419 659.0 3 6834.0 6910.0 0.97
0 0 540 30 5000 5000 0
Num_drones 12
