Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 4 244.0 3 1693.0 358.0 0.62
2 5 245.0 3 1403.0 4495.0 1.08
3 8 248.0 3 5862.0 5025.0 0.8
4 8 248.0 3 5527.0 9691.0 1.23
5 9 249.0 3 8616.0 4002.0 0.68
6 10 250.0 3 1949.0 4540.0 1.7
7 11 251.0 3 3997.0 9501.0 1.39
8 16 256.0 3 6031.0 7632.0 0.81
9 16 256.0 3 4064.0 5272.0 1.7
10 17 257.0 3 9706.0 4811.0 1.82
11 17 257.0 3 6320.0 5038.0 1.97
12 27 267.0 3 1716.0 4624.0 1.62
13 29 269.0 3 2794.0 4784.0 0.4
14 29 269.0 3 5416.0 2760.0 1.2
15 31 271.0 3 7482.0 3480.0 0.55
16 33 273.0 3 3392.0 4175.0 0.67
17 43 283.0 3 6625.0 9637.0 0.44
18 46 286.0 3 5000.0 4495.0 0.67
19 46 286.0 3 6044.0 3646.0 1.81
20 46 286.0 3 5354.0 2231.0 1.35
21 48 288.0 3 5221.0 6125.0 1.14
22 49 289.0 3 4046.0 4850.0 1.28
23 52 292.0 3 2261.0 7208.0 1.45
24 53 293.0 3 7468.0 7533.0 1.9
25 55 295.0 3 1767.0 5625.0 1.39
26 56 296.0 3 3136.0 4434.0 1.26
27 59 299.0 3 2910.0 7452.0 1.71
28 59 299.0 3 1758.0 2861.0 0.71
29 61 301.0 3 4001.0 6153.0 0.88
30 62 302.0 3 7264.0 8990.0 1.15
31 65 305.0 3 4012.0 8019.0 0.66
32 65 305.0 3 5126.0 7724.0 0.57
33 68 308.0 3 7537.0 -423.0 0.69
34 72 312.0 3 872.0 6066.0 0.63
35 75 315.0 3 3666.0 4878.0 1.44
36 79 319.0 3 4203.0 5206.0 1.7
