Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 7 247.0 3 1546.0 3632.0 1.66
2 7 247.0 3 8718.0 6126.0 1.19
3 7 247.0 3 7419.0 558.0 1.79
4 8 248.0 3 5826.0 8155.0 1.92
5 11 251.0 3 6394.0 5176.0 0.7
6 11 251.0 3 3730.0 3823.0 0.96
7 11 251.0 3 2612.0 817.0 0.6
8 14 254.0 3 2490.0 6926.0 1.87
9 16 256.0 3 7572.0 -236.0 1.16
10 22 262.0 3 5986.0 8671.0 1.27
11 22 262.0 3 3991.0 5319.0 0.65
12 23 263.0 3 2049.0 5865.0 0.63
13 26 266.0 3 6014.0 2421.0 1.78
14 27 267.0 3 6502.0 4520.0 1.01
15 31 271.0 3 8557.0 3821.0 1.48
16 31 271.0 3 7830.0 3184.0 1.05
17 33 273.0 3 1714.0 5062.0 1.86
18 33 273.0 3 3810.0 3987.0 1.19
19 34 274.0 3 5403.0 7041.0 1.14
20 42 282.0 3 4304.0 6052.0 1.32
21 44 284.0 3 7520.0 2172.0 1.89
22 45 285.0 3 5952.0 5409.0 0.5
23 48 288.0 3 2298.0 6349.0 0.4
24 49 289.0 3 7775.0 8652.0 1.73
25 49 289.0 3 4303.0 6805.0 1.81
26 50 290.0 3 2221.0 4426.0 1.0
27 51 291.0 3 6856.0 284.0 0.73
28 57 297.0 3 8592.0 3600.0 1.07
29 58 298.0 3 5620.0 7554.0 1.86
30 58 298.0 3 2668.0 4436.0 1.62
31 62 302.0 3 1266.0 6126.0 1.55
32 66 306.0 3 6183.0 3266.0 0.83
33 66 306.0 3 5050.0 4377.0 1.05
34 66 306.0 3 7419.0 2867.0 0.58
35 68 308.0 3 2530.0 6904.0 0.82
36 69 309.0 3 5932.0 3969.0 0.45
37 70 310.0 3 9377.0 4507.0 1.1
38 73 313.0 3 5958.0 5569.0 1.41
39 74 314.0 3 4523.0 7923.0 1.13
40 76 316.0 3 6406.0 6223.0 0.46
41 79 319.0 3 9495.0 2245.0 0.95
42 79 319.0 3 8639.0 2723.0 1.79
43 80 320.0 3 3467.0 2368.0 1.18
44 81 321.0 3 1666.0 9188.0 0.32
45 83 323.0 3 3826.0 2799.0 1.21
46 84 324.0 3 7963.0 1792.0 1.98
47 88 328.0 3 6313.0 3778.0 0.86
48 89 329.0 3 8441.0 3117.0 1.25
49 94 334.0 3 -487.0 5062.0 1.05
50 103 343.0 3 6204.0 4373.0 1.95
51 105 345.0 3 6188.0 4366.0 1.32
52 106 346.0 3 4796.0 3487.0 1.2
53 107 347.0 3 3335.0 3090.0 1.93
54 108 348.0 3 5529.0 7081.0 0.33
55 110 350.0 3 4833.0 9876.0 0.45
56 111 351.0 3 3880.0 159.0 1.46
57 113 353.0 3 4408.0 3341.0 1.57
58 115 355.0 3 2747.0 362.0 1.18
59 115 355.0 3 896.0 5874.0 1.99
60 115 355.0 3 5322.0 4466.0 1.55
61 116 356.0 3 8833.0 6414.0 1.93
62 117 357.0 3 6413.0 3140.0 1.75
63 126 366.0 3 7634.0 3475.0 0.91
64 126 366.0 3 1919.0 7492.0 1.92
65 127 367.0 3 1905.0 8586.0 1.15
66 128 368.0 3 2188.0 3942.0 1.6
67 136 376.0 3 5677.0 5302.0 0.78
68 140 380.0 3 2460.0 8930.0 0.46
69 141 381.0 3 2335.0 4472.0 1.3
70 142 382.0 3 1407.0 8414.0 1.97
71 143 383.0 3 4739.0 4285.0 1.71
72 143 383.0 3 5973.0 1841.0 1.81
73 146 386.0 3 736.0 2478.0 0.96
74 149 389.0 3 6027.0 3570.0 0.68
75 151 391.0 3 7749.0 2460.0 1.48
76 152 392.0 3 6415.0 3860.0 0.39
77 154 394.0 3 5172.0 6524.0 1.19
78 158 398.0 3 1810.0 5891.0 0.87
79 162 402.0 3 8868.0 2127.0 0.34
80 165 405.0 3 4505.0 6298.0 0.47
81 166 406.0 3 -1595.0 5474.0 0.43
82 168 408.0 3 6953.0 6512.0 0.78
83 171 411.0 3 5040.0 6607.0 1.14
84 176 416.0 3 5124.0 7005.0 1.92
85 177 417.0 3 3108.0 6015.0 1.01
86 184 424.0 3 7274.0 6823.0 0.81
87 184 424.0 3 1965.0 6994.0 1.04
88 185 425.0 3 6.0 4598.0 0.55
89 187 427.0 3 4379.0 4052.0 0.82
90 191 431.0 3 3374.0 3971.0 0.31
91 193 433.0 3 6897.0 6333.0 1.91
92 194 434.0 3 3348.0 4328.0 1.62
93 196 436.0 3 6861.0 4051.0 1.01
94 198 438.0 3 5281.0 7002.0 1.59
95 199 439.0 3 6289.0 7655.0 1.78
96 201 441.0 3 3411.0 3831.0 1.12
97 207 447.0 3 5825.0 4973.0 1.44
98 207 447.0 3 5480.0 5722.0 1.2
99 209 449.0 3 4587.0 2000.0 1.05
100 210 450.0 3 2793.0 3830.0 1.77
101 210 450.0 3 6639.0 562.0 1.26
102 210 450.0 3 3459.0 2499.0 1.21
103 213 453.0 3 4798.0 6186.0 1.7
104 214 454.0 3 1983.0 1869.0 0.8
105 216 456.0 3 1320.0 3809.0 0.78
106 220 460.0 3 3971.0 3225.0 1.88
107 220 460.0 3 1621.0 5574.0 0.57
108 222 462.0 3 2697.0 6671.0 1.61
109 222 462.0 3 6397.0 7932.0 1.49
110 226 466.0 3 3367.0 3910.0 1.36
111 227 467.0 3 4745.0 6597.0 1.07
112 229 469.0 3 8632.0 3337.0 1.92
113 229 469.0 3 -967.0 8372.0 0.47
114 232 472.0 3 8603.0 1474.0 0.69
115 234 474.0 3 3574.0 6194.0 1.8
116 241 481.0 3 1763.0 4321.0 1.36
117 242 482.0 3 3473.0 4135.0 1.0
118 243 483.0 3 5460.0 6740.0 1.83
119 245 485.0 3 4197.0 3678.0 1.47
120 251 491.0 3 4443.0 4726.0 0.52
121 251 491.0 3 4863.0 7609.0 0.93
122 254 494.0 3 5715.0 -425.0 0.74
123 255 495.0 3 7780.0 4529.0 1.09
124 257 497.0 3 5250.0 1780.0 1.42
125 259 499.0 3 7629.0 1443.0 1.42
126 263 503.0 3 7819.0 6097.0 0.9
127 268 508.0 3 2487.0 4712.0 0.83
