Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 3756.0 1561.0 0.96
2 6 246.0 3 8996.0 6243.0 1.67
3 6 246.0 3 249.0 2062.0 0.74
4 7 247.0 3 6416.0 9643.0 1.59
5 8 248.0 3 9811.0 5135.0 1.61
6 9 249.0 3 660.0 5220.0 1.11
7 13 253.0 3 9294.0 4287.0 0.52
8 22 262.0 3 8908.0 1593.0 1.85
9 23 263.0 3 9891.0 4982.0 1.91
10 23 263.0 3 7419.0 9757.0 0.84
11 37 277.0 3 1356.0 5060.0 2.0
12 40 280.0 3 7495.0 4864.0 0.94
13 47 287.0 3 5069.0 5145.0 0.8
14 51 291.0 3 3581.0 465.0 1.52
15 54 294.0 3 4997.0 3363.0 0.35
16 58 298.0 3 3062.0 7807.0 1.39
17 60 300.0 3 7558.0 6130.0 0.88
18 61 301.0 3 7748.0 3540.0 1.92
19 63 303.0 3 3413.0 8464.0 0.38
20 64 304.0 3 9473.0 1227.0 0.98
21 64 304.0 3 6204.0 3039.0 1.78
22 66 306.0 3 4830.0 1912.0 1.76
23 70 310.0 3 497.0 4009.0 0.6
24 72 312.0 3 7262.0 1857.0 1.91
25 72 312.0 3 7709.0 71.0 1.21
26 77 317.0 3 7548.0 3644.0 0.97
27 80 320.0 3 8186.0 6292.0 1.89
28 81 321.0 3 7548.0 3674.0 0.74
29 81 321.0 3 7802.0 9975.0 0.87
30 81 321.0 3 4447.0 3739.0 1.43
31 87 327.0 3 1791.0 6267.0 0.75
32 87 327.0 3 5277.0 8744.0 0.78
33 91 331.0 3 7525.0 6800.0 0.38
34 93 333.0 3 6693.0 8737.0 1.26
35 93 333.0 3 3908.0 3792.0 1.06
36 94 334.0 3 3411.0 781.0 1.06
