Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 2 242.0 3 7343.0 5850.0 0.53
2 2 242.0 3 5064.0 4851.0 1.49
3 2 242.0 3 4596.0 5866.0 1.31
4 3 243.0 3 5671.0 3500.0 1.15
5 5 245.0 3 4568.0 7462.0 1.1
6 7 247.0 3 5621.0 6980.0 1.83
7 9 249.0 3 2714.0 1316.0 0.98
8 14 254.0 3 5224.0 5926.0 1.87
9 17 257.0 3 6084.0 4864.0 1.39
10 17 257.0 3 8925.0 5395.0 1.84
11 19 259.0 3 7540.0 6444.0 1.29
12 23 263.0 3 -437.0 5506.0 0.47
13 25 265.0 3 1176.0 2668.0 1.28
14 25 265.0 3 4747.0 7773.0 1.35
15 34 274.0 3 7155.0 3651.0 0.87
16 41 281.0 3 3842.0 4103.0 0.74
17 41 281.0 3 3153.0 5599.0 1.13
18 41 281.0 3 6901.0 9296.0 1.54
19 45 285.0 3 8304.0 7357.0 0.36
20 45 285.0 3 2129.0 4856.0 1.91
21 46 286.0 3 4026.0 3925.0 0.91
22 50 290.0 3 4443.0 5314.0 1.93
23 50 290.0 3 6056.0 3861.0 1.38
24 51 291.0 3 5728.0 4296.0 0.49
25 51 291.0 3 2838.0 7953.0 1.44
26 55 295.0 3 1752.0 2755.0 0.82
27 57 297.0 3 4002.0 6298.0 1.48
28 59 299.0 3 7795.0 5916.0 1.93
29 60 300.0 3 3280.0 5755.0 1.43
30 61 301.0 3 6802.0 4299.0 0.79
