Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 6 246.0 3 4295.0 8634.0 1.12
2 8 248.0 3 5617.0 4735.0 0.77
3 11 251.0 3 2792.0 6323.0 1.61
4 12 252.0 3 4269.0 1483.0 1.88
5 12 252.0 3 5982.0 5133.0 1.88
6 16 256.0 3 5127.0 5223.0 1.8
7 16 256.0 3 5175.0 8381.0 1.6
8 16 256.0 3 3564.0 5853.0 0.93
9 18 258.0 3 4039.0 -716.0 0.62
10 19 259.0 3 3819.0 4543.0 0.32
11 19 259.0 3 3367.0 6472.0 0.76
12 26 266.0 3 4214.0 9514.0 1.5
13 28 268.0 3 5214.0 4205.0 1.73
14 29 269.0 3 7854.0 9154.0 1.07
15 29 269.0 3 4548.0 10591.0 0.95
16 33 273.0 3 6688.0 5575.0 1.3
17 34 274.0 3 5366.0 3908.0 1.96
18 37 277.0 3 6570.0 6911.0 1.62
19 38 278.0 3 1800.0 4350.0 1.24
20 40 280.0 3 4691.0 -654.0 1.28
21 43 283.0 3 8545.0 1188.0 0.55
22 44 284.0 3 3072.0 2327.0 1.94
23 48 288.0 3 5202.0 7047.0 1.18
24 51 291.0 3 2504.0 8578.0 1.3
25 52 292.0 3 6287.0 4914.0 1.92
26 54 294.0 3 5212.0 1404.0 1.08
27 54 294.0 3 8531.0 4976.0 0.78
28 59 299.0 3 5645.0 6627.0 1.64
29 61 301.0 3 4053.0 5409.0 0.74
30 62 302.0 3 6787.0 7308.0 1.02
31 64 304.0 3 6677.0 6969.0 0.46
32 64 304.0 3 7239.0 6087.0 0.93
33 65 305.0 3 6483.0 3271.0 0.49
34 65 305.0 3 6186.0 6842.0 1.23
35 67 307.0 3 8073.0 2004.0 1.92
36 72 312.0 3 8198.0 5172.0 1.86
37 74 314.0 3 6662.0 6707.0 0.72
38 75 315.0 3 6237.0 2630.0 0.35
39 78 318.0 3 2182.0 4798.0 1.85
40 78 318.0 3 6411.0 5939.0 0.57
41 80 320.0 3 4946.0 5371.0 0.35
42 82 322.0 3 1975.0 6574.0 1.34
43 82 322.0 3 -3.0 5628.0 1.45
44 85 325.0 3 3825.0 7022.0 1.37
45 89 329.0 3 9009.0 7661.0 1.55
46 94 334.0 3 8808.0 4501.0 1.31
47 95 335.0 3 4207.0 4038.0 0.76
48 95 335.0 3 4906.0 8325.0 1.33
49 96 336.0 3 2096.0 6341.0 1.74
50 98 338.0 3 6735.0 2464.0 1.81
51 100 340.0 3 1941.0 3133.0 0.93
52 104 344.0 3 4361.0 5973.0 1.22
53 104 344.0 3 3495.0 6881.0 1.35
54 106 346.0 3 5790.0 1843.0 1.09
55 108 348.0 3 3004.0 3414.0 1.72
56 109 349.0 3 5989.0 3923.0 1.49
57 111 351.0 3 6450.0 3503.0 1.72
58 112 352.0 3 4993.0 6465.0 0.33
59 113 353.0 3 3898.0 9099.0 1.39
60 113 353.0 3 4386.0 5357.0 0.52
61 114 354.0 3 3962.0 8638.0 2.0
62 116 356.0 3 10738.0 3509.0 0.46
63 117 357.0 3 3011.0 5195.0 0.8
64 118 358.0 3 1194.0 1555.0 0.41
65 123 363.0 3 5294.0 5707.0 1.53
66 123 363.0 3 2812.0 1429.0 1.79
67 129 369.0 3 6857.0 6938.0 0.85
68 130 370.0 3 1837.0 6548.0 1.32
69 131 371.0 3 4718.0 7215.0 0.76
70 135 375.0 3 5320.0 5740.0 1.15
71 138 378.0 3 5219.0 1724.0 1.66
72 140 380.0 3 2841.0 4112.0 1.8
73 142 382.0 3 5191.0 8829.0 1.85
74 144 384.0 3 8098.0 3658.0 1.62
75 145 385.0 3 11160.0 3054.0 0.75
76 148 388.0 3 7256.0 3857.0 1.05
77 149 389.0 3 5269.0 4936.0 0.8
78 150 390.0 3 5641.0 6472.0 0.7
79 151 391.0 3 4028.0 5231.0 1.1
80 152 392.0 3 3419.0 2778.0 1.46
81 154 394.0 3 1376.0 3004.0 0.61
82 165 405.0 3 7567.0 8446.0 0.41
83 166 406.0 3 5702.0 198.0 0.9
84 166 406.0 3 2522.0 5930.0 1.15
85 167 407.0 3 7114.0 4968.0 0.94
86 171 411.0 3 5381.0 8840.0 1.34
87 172 412.0 3 4661.0 3084.0 1.84
88 173 413.0 3 2949.0 7354.0 1.09
89 174 414.0 3 4520.0 2534.0 1.49
90 175 415.0 3 6815.0 7189.0 0.81
91 176 416.0 3 3844.0 5228.0 1.41
92 182 422.0 3 2017.0 6066.0 1.18
93 182 422.0 3 8083.0 3471.0 1.52
94 183 423.0 3 9264.0 5398.0 1.28
95 188 428.0 3 6024.0 5180.0 1.75
96 190 430.0 3 2819.0 735.0 1.5
97 191 431.0 3 5358.0 1324.0 1.84
98 191 431.0 3 1511.0 4632.0 1.58
99 204 444.0 3 3917.0 4223.0 0.6
100 204 444.0 3 2437.0 10403.0 0.68
101 206 446.0 3 8383.0 4744.0 1.2
102 208 448.0 3 1596.0 6662.0 1.19
103 209 449.0 3 4624.0 4473.0 0.33
104 212 452.0 3 8634.0 7499.0 0.53
105 213 453.0 3 3258.0 4475.0 0.6
106 213 453.0 3 4428.0 6342.0 0.87
107 214 454.0 3 1555.0 3943.0 1.25
108 217 457.0 3 6230.0 6761.0 1.62
109 217 457.0 3 5853.0 7930.0 1.68
110 221 461.0 3 5203.0 5902.0 1.44
111 223 463.0 3 5552.0 6312.0 0.72
112 223 463.0 3 7466.0 2220.0 0.51
113 225 465.0 3 10598.0 4979.0 0.55
114 229 469.0 3 5379.0 3966.0 1.59
115 238 478.0 3 7549.0 5249.0 0.94
116 240 480.0 3 7704.0 3566.0 0.86
117 241 481.0 3 7747.0 3156.0 1.9
118 241 481.0 3 7277.0 3050.0 0.56
119 243 483.0 3 1504.0 8292.0 0.85
120 246 486.0 3 5042.0 3406.0 0.66
121 248 488.0 3 7264.0 6514.0 1.55
122 249 489.0 3 4129.0 799.0 0.51
123 250 490.0 3 5218.0 5187.0 0.54
124 250 490.0 3 2901.0 5812.0 1.6
125 251 491.0 3 3652.0 3358.0 0.47
126 251 491.0 3 4635.0 2263.0 0.48
127 254 494.0 3 408.0 3863.0 1.52
128 263 503.0 3 4690.0 6022.0 0.95
129 266 506.0 3 4242.0 2773.0 1.15
130 269 509.0 3 6164.0 6290.0 0.68
131 276 516.0 3 7051.0 4616.0 1.97
132 277 517.0 3 5641.0 8264.0 1.84
133 279 519.0 3 5784.0 9462.0 1.32
134 287 527.0 3 9211.0 5870.0 1.82
135 290 530.0 3 1818.0 6295.0 1.12
136 295 535.0 3 2725.0 -391.0 0.74
137 295 535.0 3 7573.0 1943.0 1.07
138 297 537.0 3 5491.0 10847.0 0.6
139 300 540.0 3 6072.0 7579.0 1.64
140 302 542.0 3 4241.0 2119.0 0.56
141 302 542.0 3 7240.0 1944.0 0.71
142 305 545.0 3 8873.0 4478.0 0.6
143 306 546.0 3 4569.0 2967.0 1.72
144 306 546.0 3 4751.0 6071.0 0.6
145 310 550.0 3 673.0 5996.0 1.48
146 311 551.0 3 3995.0 6909.0 1.48
147 312 552.0 3 2671.0 6424.0 1.95
148 313 553.0 3 8746.0 7738.0 0.98
149 313 553.0 3 5609.0 3478.0 1.84
150 321 561.0 3 3171.0 862.0 1.14
151 323 563.0 3 5171.0 1362.0 1.99
152 324 564.0 3 7137.0 6026.0 1.79
153 324 564.0 3 6831.0 8284.0 0.86
154 327 567.0 3 7694.0 8405.0 1.53
155 331 571.0 3 2376.0 1481.0 1.06
156 331 571.0 3 4238.0 5972.0 0.84
157 334 574.0 3 6265.0 4586.0 0.67
158 334 574.0 3 3829.0 10827.0 0.97
159 334 574.0 3 4710.0 7847.0 0.49
160 335 575.0 3 7459.0 5827.0 1.32
161 335 575.0 3 2858.0 1612.0 1.67
162 336 576.0 3 333.0 7425.0 1.17
163 343 583.0 3 2561.0 5800.0 1.26
164 347 587.0 3 2449.0 5181.0 0.54
165 347 587.0 3 8647.0 5746.0 0.54
166 350 590.0 3 4420.0 4699.0 1.82
167 353 593.0 3 2282.0 5846.0 1.68
168 353 593.0 3 6738.0 5784.0 1.5
169 354 594.0 3 9565.0 4379.0 1.73
170 359 599.0 3 5079.0 8316.0 1.11
171 361 601.0 3 6775.0 4944.0 1.96
172 363 603.0 3 5208.0 2690.0 1.57
173 364 604.0 3 2492.0 7261.0 1.43
174 366 606.0 3 2823.0 6636.0 1.68
175 366 606.0 3 4845.0 -57.0 0.97
176 369 609.0 3 7807.0 5486.0 1.69
177 372 612.0 3 5638.0 6937.0 1.74
178 374 614.0 3 4703.0 8250.0 1.41
179 376 616.0 3 5225.0 2685.0 1.69
180 377 617.0 3 8372.0 6467.0 1.67
181 379 619.0 3 4153.0 2146.0 1.48
182 380 620.0 3 1625.0 8032.0 1.54
183 384 624.0 3 4824.0 1278.0 1.7
184 384 624.0 3 2150.0 3327.0 1.03
185 386 626.0 3 2911.0 9240.0 1.92
186 387 627.0 3 5260.0 3002.0 1.11
