Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 1 241.0 3 4914.0 1832.0 1.29
2 5 245.0 3 6894.0 1438.0 0.49
3 9 249.0 3 2026.0 7029.0 1.72
4 14 254.0 3 5546.0 8292.0 0.65
5 15 255.0 3 3524.0 9805.0 1.1
6 21 261.0 3 9687.0 9554.0 0.65
7 27 267.0 3 8890.0 7556.0 1.95
8 29 269.0 3 6244.0 1586.0 1.06
9 29 269.0 3 3153.0 2806.0 1.74
10 29 269.0 3 248.0 4206.0 1.33
11 30 270.0 3 9034.0 4730.0 0.32
12 32 272.0 3 124.0 767.0 0.33
13 36 276.0 3 3378.0 9879.0 1.92
14 48 288.0 3 1916.0 9166.0 1.32
15 49 289.0 3 4524.0 5033.0 0.44
16 49 289.0 3 9235.0 3403.0 1.4
17 50 290.0 3 8551.0 2267.0 0.44
18 50 290.0 3 5318.0 6855.0 1.31
19 51 291.0 3 9232.0 3641.0 1.75
20 51 291.0 3 8649.0 3735.0 1.84
21 52 292.0 3 3778.0 2495.0 1.38
22 53 293.0 3 4954.0 1336.0 0.76
23 54 294.0 3 9872.0 6605.0 1.61
24 57 297.0 3 6358.0 3166.0 0.36
25 60 300.0 3 1207.0 3134.0 0.68
26 64 304.0 3 6392.0 1898.0 0.91
27 65 305.0 3 1768.0 7076.0 1.43
28 66 306.0 3 8105.0 4569.0 0.4
29 67 307.0 3 1945.0 1794.0 1.98
30 67 307.0 3 3276.0 4366.0 1.41
31 69 309.0 3 1895.0 5796.0 1.61
32 70 310.0 3 2418.0 2727.0 1.86
33 74 314.0 3 5804.0 2295.0 1.55
34 74 314.0 3 6627.0 8698.0 0.45
35 75 315.0 3 1156.0 7029.0 1.28
36 77 317.0 3 223.0 5519.0 1.14
37 78 318.0 3 9102.0 2238.0 1.67
38 78 318.0 3 6458.0 3004.0 1.68
39 81 321.0 3 3505.0 7022.0 1.09
40 82 322.0 3 8369.0 2480.0 1.19
41 83 323.0 3 7085.0 4087.0 0.48
42 86 326.0 3 9026.0 1800.0 0.79
43 86 326.0 3 2578.0 3037.0 1.53
44 86 326.0 3 3014.0 3667.0 1.98
45 87 327.0 3 9315.0 7258.0 0.75
46 88 328.0 3 9667.0 6322.0 0.97
47 88 328.0 3 1135.0 1515.0 1.59
48 94 334.0 3 2690.0 6187.0 1.07
49 98 338.0 3 8599.0 7820.0 1.72
50 99 339.0 3 5877.0 4325.0 1.47
51 101 341.0 3 5196.0 9299.0 0.97
52 106 346.0 3 1113.0 4015.0 0.61
53 107 347.0 3 1864.0 78.0 0.61
54 108 348.0 3 3613.0 8290.0 0.89
55 110 350.0 3 5376.0 7186.0 0.71
56 110 350.0 3 7268.0 7085.0 1.03
57 112 352.0 3 7285.0 5552.0 1.74
58 113 353.0 3 5127.0 871.0 0.99
59 116 356.0 3 821.0 7919.0 0.4
60 120 360.0 3 705.0 8295.0 1.37
61 123 363.0 3 6757.0 6985.0 0.69
62 125 365.0 3 4373.0 636.0 0.33
63 128 368.0 3 2830.0 9887.0 0.6
64 130 370.0 3 6154.0 873.0 0.65
65 130 370.0 3 5943.0 8025.0 0.74
66 131 371.0 3 2882.0 7400.0 1.19
67 132 372.0 3 4767.0 3093.0 0.76
68 133 373.0 3 63.0 4329.0 1.44
69 136 376.0 3 4919.0 8467.0 1.81
70 138 378.0 3 2702.0 3716.0 0.58
71 138 378.0 3 5357.0 1603.0 0.41
72 141 381.0 3 8777.0 2276.0 0.7
73 142 382.0 3 4240.0 553.0 0.77
74 144 384.0 3 3993.0 6931.0 1.23
75 145 385.0 3 7762.0 3543.0 1.06
76 149 389.0 3 9069.0 7708.0 0.36
77 150 390.0 3 6855.0 2802.0 1.95
78 152 392.0 3 7216.0 8311.0 1.77
79 156 396.0 3 5174.0 247.0 0.33
80 156 396.0 3 4471.0 4773.0 0.47
81 157 397.0 3 5685.0 3199.0 0.41
82 157 397.0 3 163.0 4784.0 1.42
83 158 398.0 3 6371.0 7790.0 0.65
84 159 399.0 3 9656.0 6541.0 1.63
85 161 401.0 3 6303.0 8062.0 1.27
86 164 404.0 3 5194.0 9552.0 1.58
87 165 405.0 3 2113.0 3251.0 1.34
88 173 413.0 3 9151.0 7224.0 0.79
89 173 413.0 3 5713.0 2740.0 0.36
90 181 421.0 3 740.0 5358.0 1.09
91 184 424.0 3 5360.0 9132.0 1.56
92 186 426.0 3 1193.0 5905.0 1.29
93 186 426.0 3 5257.0 8464.0 1.19
94 187 427.0 3 9361.0 3416.0 0.8
95 188 428.0 3 8669.0 6700.0 1.58
96 191 431.0 3 9272.0 9269.0 0.72
97 192 432.0 3 9216.0 5588.0 0.5
98 193 433.0 3 4289.0 5582.0 0.61
99 199 439.0 3 6925.0 5431.0 0.41
100 203 443.0 3 3970.0 1049.0 1.18
101 204 444.0 3 1745.0 7899.0 1.06
102 204 444.0 3 9739.0 3086.0 1.86
103 207 447.0 3 5422.0 8335.0 1.23
104 207 447.0 3 9105.0 3470.0 1.06
105 208 448.0 3 4466.0 4931.0 1.79
106 208 448.0 3 1125.0 1416.0 0.73
107 212 452.0 3 3358.0 2481.0 0.71
108 217 457.0 3 9890.0 5568.0 0.96
109 218 458.0 3 2020.0 2866.0 0.7
110 220 460.0 3 8150.0 1226.0 0.34
111 223 463.0 3 6492.0 905.0 0.31
112 233 473.0 3 8303.0 2270.0 0.48
113 234 474.0 3 5642.0 7681.0 1.83
114 238 478.0 3 841.0 6766.0 1.12
115 242 482.0 3 5449.0 1702.0 0.92
116 243 483.0 3 5738.0 6623.0 0.59
117 245 485.0 3 4912.0 9.0 0.71
118 249 489.0 3 6809.0 8497.0 0.79
119 250 490.0 3 2762.0 4174.0 1.26
120 250 490.0 3 4893.0 4366.0 1.14
121 251 491.0 3 3505.0 7943.0 1.36
122 264 504.0 3 4268.0 5897.0 0.63
123 268 508.0 3 1350.0 6817.0 1.46
124 269 509.0 3 9477.0 538.0 0.98
125 270 510.0 3 8735.0 8080.0 0.76
126 271 511.0 3 8853.0 372.0 0.76
127 271 511.0 3 7064.0 3014.0 1.53
128 271 511.0 3 8967.0 3741.0 1.58
129 273 513.0 3 672.0 275.0 0.33
130 276 516.0 3 7313.0 8383.0 0.32
131 277 517.0 3 6828.0 4286.0 1.06
132 279 519.0 3 8801.0 2803.0 1.34
133 284 524.0 3 5683.0 5881.0 0.57
134 285 525.0 3 6259.0 8955.0 0.99
135 287 527.0 3 584.0 9112.0 0.91
136 288 528.0 3 8952.0 8421.0 1.28
137 289 529.0 3 7113.0 9221.0 0.69
138 290 530.0 3 2953.0 9527.0 0.37
