Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 2292.0 4163.0 1.55
2 0 240.0 3 8696.0 4692.0 0.57
3 1 241.0 3 2162.0 6161.0 1.69
4 5 245.0 3 4906.0 8097.0 1.89
5 6 246.0 3 7081.0 8248.0 1.98
6 8 248.0 3 6837.0 1639.0 0.83
7 9 249.0 3 7183.0 2089.0 1.5
8 11 251.0 3 1865.0 6817.0 1.56
9 13 253.0 3 3481.0 7450.0 1.82
10 15 255.0 3 5339.0 4963.0 1.66
11 17 257.0 3 4434.0 8920.0 1.58
12 19 259.0 3 2138.0 3734.0 0.43
13 19 259.0 3 5102.0 5164.0 1.54
14 26 266.0 3 2139.0 6595.0 0.53
15 26 266.0 3 5190.0 3089.0 0.56
16 28 268.0 3 4902.0 5880.0 1.8
17 32 272.0 3 6672.0 6081.0 1.17
18 39 279.0 3 5552.0 7271.0 1.43
19 41 281.0 3 8951.0 2136.0 1.19
20 41 281.0 3 5025.0 8555.0 0.33
21 42 282.0 3 4211.0 5938.0 0.49
22 43 283.0 3 3374.0 7344.0 0.93
23 47 287.0 3 7918.0 4692.0 0.67
24 52 292.0 3 2566.0 3395.0 0.9
25 54 294.0 3 5769.0 3474.0 0.48
26 54 294.0 3 4457.0 1228.0 1.15
27 56 296.0 3 6873.0 2934.0 1.3
28 56 296.0 3 8304.0 635.0 0.39
29 57 297.0 3 6783.0 5074.0 1.32
30 57 297.0 3 4407.0 1812.0 0.73
31 57 297.0 3 7007.0 3776.0 1.3
32 59 299.0 3 3986.0 8133.0 0.55
33 60 300.0 3 3189.0 4000.0 1.3
34 66 306.0 3 2493.0 5605.0 1.96
35 67 307.0 3 3176.0 6787.0 0.95
36 67 307.0 3 1565.0 3021.0 1.06
37 70 310.0 3 6293.0 62.0 0.75
38 71 311.0 3 5090.0 4911.0 0.78
39 73 313.0 3 7487.0 5587.0 1.55
40 73 313.0 3 3101.0 3475.0 1.43
41 75 315.0 3 9549.0 3562.0 1.66
42 77 317.0 3 4634.0 8595.0 0.46
43 79 319.0 3 9973.0 6702.0 1.4
44 82 322.0 3 7225.0 5132.0 0.76
45 86 326.0 3 8299.0 97.0 1.28
46 87 327.0 3 3210.0 4322.0 0.4
47 89 329.0 3 1985.0 8398.0 1.24
48 90 330.0 3 7264.0 2091.0 1.89
49 90 330.0 3 2971.0 5038.0 0.75
50 91 331.0 3 2836.0 8078.0 0.92
51 94 334.0 3 5652.0 4466.0 0.76
52 95 335.0 3 3569.0 6373.0 1.86
53 97 337.0 3 5919.0 7646.0 0.7
54 100 340.0 3 5545.0 4412.0 0.96
55 102 342.0 3 2495.0 4916.0 0.31
56 104 344.0 3 4510.0 6196.0 0.39
57 104 344.0 3 4661.0 6775.0 1.27
58 110 350.0 3 2611.0 3153.0 1.24
59 113 353.0 3 7204.0 7147.0 0.68
60 114 354.0 3 2972.0 4051.0 0.88
61 117 357.0 3 4601.0 3752.0 0.46
62 119 359.0 3 1184.0 7383.0 0.64
63 123 363.0 3 2184.0 2665.0 0.52
64 125 365.0 3 9628.0 7602.0 0.81
65 125 365.0 3 6199.0 4112.0 1.52
66 126 366.0 3 7136.0 5740.0 1.03
67 127 367.0 3 3232.0 5335.0 1.56
68 133 373.0 3 1734.0 3079.0 1.84
69 133 373.0 3 2426.0 5502.0 1.19
70 135 375.0 3 5907.0 8640.0 0.7
71 140 380.0 3 2307.0 5950.0 1.13
72 143 383.0 3 2167.0 449.0 0.8
73 143 383.0 3 4538.0 6566.0 0.93
74 146 386.0 3 5311.0 1835.0 0.64
75 146 386.0 3 5057.0 6458.0 1.04
76 147 387.0 3 2778.0 3486.0 0.68
77 148 388.0 3 8145.0 3703.0 1.18
78 154 394.0 3 1902.0 6314.0 1.39
79 155 395.0 3 3465.0 4486.0 1.26
80 155 395.0 3 2877.0 4921.0 0.73
81 160 400.0 3 6563.0 8180.0 1.65
82 163 403.0 3 3957.0 6370.0 1.17
83 164 404.0 3 7637.0 9186.0 1.47
84 166 406.0 3 5777.0 7306.0 1.21
85 167 407.0 3 3444.0 2859.0 1.94
86 171 411.0 3 3359.0 11458.0 0.65
87 175 415.0 3 5372.0 2634.0 0.41
88 178 418.0 3 4421.0 6501.0 0.35
89 178 418.0 3 7388.0 2608.0 1.76
90 178 418.0 3 10311.0 7388.0 1.0
91 180 420.0 3 5223.0 4754.0 0.3
92 182 422.0 3 2273.0 2367.0 0.3
93 185 425.0 3 7993.0 8242.0 1.39
94 188 428.0 3 193.0 7477.0 0.35
95 190 430.0 3 3686.0 -1268.0 0.3
96 191 431.0 3 3755.0 2853.0 1.44
97 192 432.0 3 2671.0 2888.0 1.58
98 193 433.0 3 5064.0 4152.0 0.63
99 193 433.0 3 3589.0 2274.0 1.37
100 205 445.0 3 3710.0 5503.0 1.81
101 210 450.0 3 5301.0 7268.0 1.06
102 216 456.0 3 6112.0 5373.0 0.57
103 216 456.0 3 3530.0 6932.0 1.48
104 218 458.0 3 2535.0 3074.0 0.52
105 231 471.0 3 4637.0 2240.0 1.95
106 232 472.0 3 5027.0 4990.0 1.83
107 233 473.0 3 4905.0 1135.0 1.17
108 235 475.0 3 1981.0 5681.0 1.08
109 237 477.0 3 5607.0 7610.0 1.11
110 238 478.0 3 3862.0 3932.0 0.9
111 238 478.0 3 7566.0 5307.0 1.17
112 241 481.0 3 3456.0 5532.0 0.72
113 242 482.0 3 5208.0 7934.0 1.42
114 242 482.0 3 6849.0 6385.0 0.82
115 242 482.0 3 2519.0 10180.0 1.09
116 243 483.0 3 3568.0 89.0 0.32
117 243 483.0 3 4555.0 1883.0 0.83
118 245 485.0 3 5755.0 9482.0 0.58
119 247 487.0 3 8159.0 6503.0 0.9
120 248 488.0 3 4484.0 4549.0 1.3
121 258 498.0 3 7660.0 5125.0 0.74
122 261 501.0 3 2939.0 6118.0 0.48
123 261 501.0 3 2910.0 3528.0 1.7
124 262 502.0 3 1881.0 9646.0 1.16
125 262 502.0 3 9070.0 2806.0 1.39
126 262 502.0 3 -817.0 3722.0 0.78
127 267 507.0 3 7013.0 5035.0 1.26
128 271 511.0 3 6434.0 4468.0 1.77
129 271 511.0 3 6029.0 9275.0 0.8
130 274 514.0 3 3527.0 6790.0 1.3
131 285 525.0 3 2672.0 4976.0 1.73
132 286 526.0 3 7291.0 1544.0 0.94
133 287 527.0 3 2637.0 6207.0 0.42
134 287 527.0 3 6034.0 5233.0 0.64
135 290 530.0 3 2497.0 7508.0 1.18
136 293 533.0 3 1094.0 6371.0 0.69
137 298 538.0 3 3420.0 3330.0 0.37
138 302 542.0 3 6232.0 6205.0 1.34
139 307 547.0 3 2863.0 7829.0 1.07
140 308 548.0 3 4956.0 4546.0 1.7
141 316 556.0 3 8348.0 3419.0 1.64
142 317 557.0 3 6190.0 5979.0 0.43
143 320 560.0 3 6509.0 1363.0 1.43
144 320 560.0 3 4957.0 5870.0 1.96
145 326 566.0 3 5943.0 3120.0 1.94
146 326 566.0 3 4658.0 6469.0 0.75
147 327 567.0 3 6846.0 4194.0 0.56
148 329 569.0 3 2457.0 1378.0 0.96
149 330 570.0 3 2324.0 5178.0 0.98
150 333 573.0 3 3499.0 3089.0 0.83
151 335 575.0 3 8839.0 4627.0 0.79
152 335 575.0 3 7266.0 4517.0 0.58
153 337 577.0 3 6056.0 7552.0 0.61
154 339 579.0 3 1897.0 4750.0 1.65
155 339 579.0 3 5101.0 8152.0 1.71
156 342 582.0 3 6136.0 8163.0 0.52
157 344 584.0 3 4375.0 -564.0 0.98
158 344 584.0 3 3402.0 2864.0 0.66
159 348 588.0 3 2553.0 651.0 1.81
160 348 588.0 3 4600.0 4789.0 1.7
161 349 589.0 3 5161.0 4562.0 0.73
162 350 590.0 3 8206.0 936.0 1.63
163 351 591.0 3 1993.0 8085.0 1.86
164 354 594.0 3 2617.0 4835.0 0.94
165 357 597.0 3 2532.0 8432.0 0.65
166 359 599.0 3 3035.0 4567.0 1.48
167 360 600.0 3 8161.0 5094.0 1.15
168 362 602.0 3 4788.0 6757.0 0.68
169 364 604.0 3 5018.0 6257.0 1.96
170 364 604.0 3 3009.0 3629.0 1.72
171 364 604.0 3 6095.0 7446.0 1.82
172 368 608.0 3 5246.0 4038.0 0.49
173 369 609.0 3 4095.0 7294.0 1.08
174 369 609.0 3 6939.0 4929.0 0.45
175 370 610.0 3 2773.0 4611.0 0.5
176 371 611.0 3 2181.0 4435.0 1.31
177 373 613.0 3 2856.0 7312.0 1.24
178 377 617.0 3 3740.0 1964.0 1.38
179 378 618.0 3 4232.0 7330.0 1.3
180 379 619.0 3 7019.0 9983.0 1.49
181 380 620.0 3 3981.0 8554.0 0.81
182 383 623.0 3 3978.0 9749.0 0.31
183 383 623.0 3 1308.0 6056.0 0.69
184 386 626.0 3 5444.0 2386.0 0.8
185 388 628.0 3 3790.0 482.0 1.71
186 388 628.0 3 1474.0 3429.0 1.29
187 391 631.0 3 4978.0 4613.0 0.35
188 392 632.0 3 7851.0 4159.0 1.91
189 393 633.0 3 5065.0 4940.0 0.62
190 393 633.0 3 5796.0 4456.0 1.2
