Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 2 242.0 3 7522.0 4359.0 1.04
2 6 246.0 3 2583.0 1998.0 0.75
3 8 248.0 3 9797.0 6870.0 1.59
4 8 248.0 3 3428.0 7045.0 1.63
5 9 249.0 3 4526.0 1872.0 0.56
6 11 251.0 3 4591.0 8945.0 0.89
7 12 252.0 3 389.0 989.0 0.45
8 15 255.0 3 4125.0 2922.0 1.8
9 19 259.0 3 6270.0 6160.0 0.66
10 20 260.0 3 514.0 7548.0 1.31
11 25 265.0 3 2780.0 28.0 0.88
12 25 265.0 3 8626.0 4703.0 0.45
13 29 269.0 3 8317.0 7131.0 1.43
14 31 271.0 3 9231.0 5374.0 1.52
15 33 273.0 3 6619.0 7648.0 1.74
16 34 274.0 3 3354.0 9563.0 0.68
17 34 274.0 3 4671.0 6846.0 1.61
18 38 278.0 3 3736.0 1988.0 0.75
19 40 280.0 3 1030.0 3787.0 0.63
20 42 282.0 3 7676.0 950.0 1.04
21 44 284.0 3 9531.0 4269.0 1.76
22 46 286.0 3 7034.0 8453.0 1.9
23 50 290.0 3 3292.0 872.0 0.82
24 51 291.0 3 8566.0 4533.0 1.96
25 52 292.0 3 5196.0 3491.0 0.62
26 53 293.0 3 8308.0 1199.0 0.7
27 53 293.0 3 6557.0 1946.0 0.5
28 59 299.0 3 2174.0 3349.0 1.34
29 61 301.0 3 7240.0 2211.0 0.78
30 62 302.0 3 2552.0 8748.0 0.8
31 65 305.0 3 3402.0 969.0 1.46
32 65 305.0 3 5560.0 991.0 0.42
33 66 306.0 3 9909.0 7337.0 0.64
34 68 308.0 3 5531.0 4845.0 0.82
35 69 309.0 3 5456.0 9417.0 0.49
36 79 319.0 3 3690.0 2647.0 0.74
