Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 2 242.0 3 4301.0 8660.0 1.32
2 3 243.0 3 5652.0 74.0 0.63
3 6 246.0 3 9975.0 4378.0 1.88
4 8 248.0 3 60.0 6409.0 1.37
5 9 249.0 3 1702.0 4126.0 1.88
6 10 250.0 3 2535.0 6687.0 0.54
7 11 251.0 3 1076.0 4256.0 1.99
8 13 253.0 3 8853.0 4463.0 1.94
9 15 255.0 3 8679.0 3837.0 1.73
10 16 256.0 3 7060.0 714.0 1.28
11 16 256.0 3 1818.0 7146.0 0.52
12 26 266.0 3 8934.0 6348.0 0.76
13 27 267.0 3 4886.0 2676.0 1.44
14 29 269.0 3 1025.0 2132.0 1.96
15 29 269.0 3 7247.0 7383.0 0.62
16 33 273.0 3 7407.0 4241.0 1.71
17 33 273.0 3 9287.0 8527.0 0.61
18 34 274.0 3 3781.0 7778.0 0.94
19 34 274.0 3 4974.0 9536.0 0.46
20 36 276.0 3 2450.0 2801.0 1.34
21 36 276.0 3 4729.0 918.0 1.13
22 37 277.0 3 1389.0 6847.0 1.57
23 42 282.0 3 6726.0 2758.0 0.73
24 42 282.0 3 4602.0 2453.0 0.47
25 44 284.0 3 5738.0 278.0 1.52
26 49 289.0 3 7801.0 483.0 1.47
27 50 290.0 3 3038.0 5301.0 0.82
28 51 291.0 3 7586.0 9406.0 1.76
29 52 292.0 3 9609.0 4200.0 0.33
30 52 292.0 3 7943.0 7052.0 1.02
31 54 294.0 3 638.0 3850.0 1.36
32 56 296.0 3 6406.0 4797.0 0.71
33 57 297.0 3 8566.0 5227.0 1.11
34 58 298.0 3 4711.0 1887.0 1.18
35 61 301.0 3 4682.0 8429.0 1.0
36 63 303.0 3 8376.0 6449.0 1.84
37 64 304.0 3 5413.0 7449.0 0.98
38 66 306.0 3 9361.0 1143.0 0.39
39 67 307.0 3 17.0 3892.0 0.68
40 68 308.0 3 1701.0 7970.0 0.89
41 69 309.0 3 7591.0 5755.0 0.47
42 70 310.0 3 4964.0 6421.0 0.9
43 75 315.0 3 7457.0 1458.0 0.4
44 76 316.0 3 8251.0 4597.0 1.66
45 77 317.0 3 1598.0 8599.0 1.11
46 81 321.0 3 278.0 2498.0 0.63
47 81 321.0 3 4369.0 1035.0 1.75
48 82 322.0 3 3663.0 5619.0 0.69
49 85 325.0 3 6326.0 1450.0 0.36
50 86 326.0 3 4140.0 7079.0 0.92
51 91 331.0 3 826.0 5888.0 0.85
52 102 342.0 3 6396.0 5880.0 1.3
53 109 349.0 3 2397.0 4880.0 1.18
54 109 349.0 3 5961.0 2621.0 0.66
55 110 350.0 3 5024.0 7661.0 0.83
56 113 353.0 3 685.0 1527.0 0.38
57 114 354.0 3 6734.0 5513.0 1.3
58 114 354.0 3 3764.0 9087.0 0.7
59 114 354.0 3 8164.0 1802.0 0.58
60 122 362.0 3 4541.0 7903.0 1.4
61 126 366.0 3 1581.0 3267.0 0.69
62 130 370.0 3 6700.0 9140.0 1.75
63 132 372.0 3 6729.0 6344.0 1.66
64 138 378.0 3 5729.0 9742.0 0.65
65 139 379.0 3 9164.0 5444.0 1.0
66 141 381.0 3 8397.0 5482.0 0.84
67 142 382.0 3 4194.0 4069.0 1.58
68 145 385.0 3 7143.0 2589.0 1.57
69 149 389.0 3 8344.0 4462.0 1.87
70 150 390.0 3 3692.0 3559.0 1.67
71 152 392.0 3 4938.0 9840.0 1.97
72 152 392.0 3 4880.0 9627.0 1.21
73 154 394.0 3 1637.0 3687.0 1.99
74 156 396.0 3 4998.0 7805.0 1.29
75 157 397.0 3 5014.0 8397.0 1.65
76 158 398.0 3 3345.0 6820.0 1.7
77 160 400.0 3 1293.0 7149.0 0.77
78 164 404.0 3 5117.0 1637.0 1.81
79 169 409.0 3 8299.0 960.0 1.19
80 170 410.0 3 2592.0 7574.0 1.72
81 177 417.0 3 2285.0 2215.0 1.66
82 177 417.0 3 4691.0 6938.0 1.13
83 178 418.0 3 3158.0 367.0 1.92
84 179 419.0 3 2362.0 2711.0 1.68
85 184 424.0 3 4903.0 3521.0 0.72
86 187 427.0 3 2511.0 8764.0 1.61
87 190 430.0 3 9920.0 9082.0 0.93
88 192 432.0 3 5146.0 3538.0 1.13
89 193 433.0 3 7483.0 8340.0 0.51
90 195 435.0 3 5751.0 9767.0 0.49
91 195 435.0 3 9670.0 3937.0 0.66
92 195 435.0 3 9569.0 4930.0 1.94
93 195 435.0 3 5093.0 7477.0 1.43
94 197 437.0 3 7456.0 7860.0 1.64
95 202 442.0 3 1672.0 1128.0 1.87
96 208 448.0 3 8589.0 1658.0 0.89
97 210 450.0 3 8521.0 672.0 1.53
98 212 452.0 3 2085.0 4496.0 0.41
99 214 454.0 3 5380.0 7697.0 0.81
100 215 455.0 3 5669.0 5952.0 0.49
101 217 457.0 3 1815.0 5404.0 1.75
102 219 459.0 3 5198.0 5749.0 0.7
103 220 460.0 3 2391.0 9957.0 0.85
104 221 461.0 3 6874.0 1381.0 0.49
105 224 464.0 3 3390.0 5826.0 1.54
106 227 467.0 3 5320.0 6359.0 0.55
107 231 471.0 3 8179.0 6984.0 1.16
108 232 472.0 3 2302.0 2237.0 0.59
109 232 472.0 3 6974.0 5506.0 0.89
110 234 474.0 3 3772.0 4219.0 0.68
111 236 476.0 3 6062.0 2864.0 0.84
112 238 478.0 3 2308.0 7348.0 0.66
113 238 478.0 3 4583.0 9188.0 1.85
114 240 480.0 3 6348.0 5416.0 1.77
115 241 481.0 3 4007.0 3602.0 1.49
116 241 481.0 3 1166.0 3542.0 1.9
117 242 482.0 3 3549.0 853.0 1.4
118 245 485.0 3 2689.0 378.0 0.31
119 250 490.0 3 7340.0 651.0 1.6
120 255 495.0 3 6108.0 676.0 0.52
121 256 496.0 3 3928.0 1761.0 1.09
122 257 497.0 3 2141.0 2506.0 1.8
123 259 499.0 3 5142.0 8998.0 1.16
124 259 499.0 3 401.0 5200.0 0.9
125 260 500.0 3 4626.0 4979.0 0.77
126 265 505.0 3 7275.0 5913.0 1.75
127 267 507.0 3 1696.0 733.0 0.59
128 268 508.0 3 8926.0 6714.0 1.73
129 269 509.0 3 78.0 6223.0 1.34
130 271 511.0 3 2049.0 810.0 1.82
131 279 519.0 3 791.0 42.0 0.48
132 280 520.0 3 9532.0 4993.0 0.39
133 287 527.0 3 2669.0 4823.0 0.93
134 288 528.0 3 7831.0 1128.0 0.96
135 290 530.0 3 8049.0 1792.0 1.14
136 290 530.0 3 3219.0 4156.0 1.5
137 293 533.0 3 5622.0 6151.0 1.21
138 295 535.0 3 4407.0 3376.0 0.59
139 303 543.0 3 5188.0 3891.0 0.64
140 304 544.0 3 7771.0 444.0 0.38
141 304 544.0 3 4012.0 410.0 1.5
142 306 546.0 3 7970.0 1507.0 1.96
143 307 547.0 3 3386.0 486.0 0.39
144 308 548.0 3 4678.0 1395.0 0.51
145 309 549.0 3 7914.0 3321.0 0.91
146 311 551.0 3 7597.0 5447.0 1.07
147 312 552.0 3 2785.0 2651.0 1.6
148 316 556.0 3 5203.0 6540.0 1.22
149 318 558.0 3 7303.0 6507.0 1.93
150 319 559.0 3 3310.0 7689.0 0.47
151 321 561.0 3 6351.0 6718.0 0.9
152 322 562.0 3 7925.0 4097.0 0.48
153 322 562.0 3 3305.0 7629.0 1.71
154 324 564.0 3 3054.0 143.0 1.54
155 328 568.0 3 492.0 8444.0 0.56
156 332 572.0 3 9922.0 7869.0 0.41
157 332 572.0 3 1339.0 1932.0 1.36
158 334 574.0 3 7027.0 8274.0 0.55
159 336 576.0 3 2714.0 4992.0 1.59
160 338 578.0 3 6524.0 294.0 1.8
161 343 583.0 3 5744.0 9595.0 1.18
162 344 584.0 3 93.0 7675.0 1.25
163 345 585.0 3 1190.0 5634.0 1.55
164 349 589.0 3 4869.0 7210.0 1.17
165 351 591.0 3 1951.0 6727.0 1.97
166 354 594.0 3 496.0 3507.0 1.62
167 359 599.0 3 3584.0 4711.0 1.62
168 361 601.0 3 988.0 3812.0 0.45
169 369 609.0 3 2107.0 2171.0 1.93
170 370 610.0 3 1398.0 7833.0 1.47
171 373 613.0 3 8760.0 5291.0 1.38
172 374 614.0 3 7798.0 1037.0 0.49
173 376 616.0 3 833.0 7363.0 0.89
174 378 618.0 3 4993.0 4577.0 1.13
175 378 618.0 3 5072.0 828.0 0.99
176 384 624.0 3 6830.0 4395.0 1.3
177 387 627.0 3 890.0 3241.0 0.54
178 387 627.0 3 1650.0 1092.0 0.92
179 391 631.0 3 2939.0 9465.0 0.71
180 397 637.0 3 6088.0 8791.0 1.68
181 398 638.0 3 9705.0 4142.0 0.91
182 399 639.0 3 5002.0 3422.0 1.68
183 399 639.0 3 1648.0 6922.0 1.64
184 400 640.0 3 5929.0 3487.0 0.72
185 400 640.0 3 9882.0 5109.0 1.04
186 401 641.0 3 3286.0 1153.0 1.31
187 403 643.0 3 6872.0 4449.0 0.74
188 403 643.0 3 5215.0 3704.0 1.11
189 406 646.0 3 9665.0 7535.0 0.95
190 409 649.0 3 149.0 4013.0 0.6
191 410 650.0 3 8808.0 426.0 0.39
192 412 652.0 3 5496.0 173.0 0.35
193 412 652.0 3 7849.0 8037.0 1.24
194 414 654.0 3 4273.0 3255.0 1.44
195 414 654.0 3 2285.0 2568.0 0.65
196 415 655.0 3 4315.0 1613.0 1.02
197 415 655.0 3 9937.0 6349.0 0.92
198 417 657.0 3 1045.0 4184.0 0.6
199 418 658.0 3 2965.0 3747.0 0.37
200 419 659.0 3 873.0 4993.0 1.38
0 0 540 30 5000 5000 0
Num_drones 12
