Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 3841.0 8259.0 1.1
2 4 244.0 3 6237.0 6756.0 0.92
3 5 245.0 3 436.0 1391.0 1.05
4 10 250.0 3 6893.0 -848.0 0.89
5 10 250.0 3 5846.0 4858.0 0.68
6 11 251.0 3 7158.0 9890.0 1.58
7 12 252.0 3 5454.0 4621.0 0.59
8 12 252.0 3 8624.0 4329.0 1.49
9 13 253.0 3 3251.0 9991.0 0.86
10 14 254.0 3 1835.0 700.0 1.5
11 18 258.0 3 5434.0 6714.0 1.64
12 21 261.0 3 6132.0 1493.0 1.38
13 25 265.0 3 7940.0 1745.0 0.37
14 27 267.0 3 5827.0 5779.0 0.66
15 28 268.0 3 4869.0 7385.0 1.76
16 29 269.0 3 6256.0 4683.0 1.58
17 32 272.0 3 6688.0 7377.0 1.35
18 34 274.0 3 7660.0 1807.0 1.03
19 40 280.0 3 9756.0 4684.0 0.53
20 40 280.0 3 3773.0 4879.0 1.45
21 42 282.0 3 6717.0 3839.0 0.41
22 44 284.0 3 4703.0 7878.0 1.42
23 44 284.0 3 7801.0 3852.0 1.53
24 45 285.0 3 9284.0 2149.0 0.37
25 45 285.0 3 1711.0 6028.0 0.36
26 47 287.0 3 2895.0 4361.0 1.84
27 52 292.0 3 5850.0 2183.0 0.47
28 53 293.0 3 2772.0 5504.0 0.86
29 53 293.0 3 7003.0 2501.0 1.43
30 57 297.0 3 1115.0 6907.0 0.88
31 60 300.0 3 7722.0 8545.0 1.38
32 61 301.0 3 5427.0 848.0 1.51
33 63 303.0 3 1542.0 2714.0 1.14
34 64 304.0 3 4182.0 8604.0 0.4
35 68 308.0 3 2455.0 7700.0 1.35
36 68 308.0 3 5387.0 5303.0 1.51
37 68 308.0 3 5443.0 3846.0 1.75
38 71 311.0 3 2999.0 5126.0 1.23
39 73 313.0 3 9121.0 3668.0 1.09
40 75 315.0 3 9643.0 7493.0 1.41
41 77 317.0 3 9106.0 3557.0 0.66
42 82 322.0 3 9859.0 4023.0 0.65
43 83 323.0 3 5171.0 6643.0 1.14
44 85 325.0 3 3430.0 5937.0 1.78
45 89 329.0 3 2631.0 6982.0 0.76
46 89 329.0 3 5247.0 8343.0 1.95
47 94 334.0 3 6935.0 5123.0 1.58
48 95 335.0 3 5166.0 8355.0 1.41
49 99 339.0 3 5824.0 6526.0 1.31
