Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 9004.0 6273.0 0.34
2 2 242.0 3 9649.0 4871.0 0.41
3 3 243.0 3 3650.0 3494.0 1.58
4 5 245.0 3 4305.0 5992.0 1.37
5 6 246.0 3 8829.0 8167.0 1.58
6 6 246.0 3 7601.0 2267.0 1.37
7 8 248.0 3 3187.0 1366.0 1.81
8 10 250.0 3 8131.0 8524.0 1.19
9 15 255.0 3 4618.0 8936.0 0.5
10 16 256.0 3 5755.0 7112.0 1.37
11 17 257.0 3 772.0 6635.0 1.01
12 18 258.0 3 4537.0 4988.0 1.66
13 21 261.0 3 4998.0 2650.0 1.29
14 31 271.0 3 6297.0 2252.0 1.12
15 36 276.0 3 3058.0 5000.0 1.66
16 36 276.0 3 1422.0 4670.0 1.33
17 37 277.0 3 8758.0 9207.0 0.47
18 41 281.0 3 902.0 7281.0 0.64
19 41 281.0 3 2497.0 4262.0 1.05
20 43 283.0 3 6607.0 2108.0 1.79
21 45 285.0 3 2267.0 6858.0 0.54
22 45 285.0 3 5071.0 7427.0 1.49
23 47 287.0 3 1664.0 5025.0 1.79
24 57 297.0 3 5607.0 8017.0 1.36
25 64 304.0 3 5273.0 8131.0 1.71
26 65 305.0 3 5150.0 781.0 0.85
27 69 309.0 3 4199.0 8671.0 1.88
28 69 309.0 3 8811.0 1983.0 1.86
29 70 310.0 3 327.0 7562.0 1.44
30 72 312.0 3 8093.0 6563.0 1.56
31 73 313.0 3 4021.0 3032.0 1.18
32 75 315.0 3 1964.0 9453.0 1.06
33 76 316.0 3 6903.0 864.0 1.51
34 80 320.0 3 9921.0 3925.0 1.94
35 82 322.0 3 6541.0 4959.0 0.79
36 82 322.0 3 1603.0 6383.0 1.69
37 83 323.0 3 7491.0 495.0 0.98
38 86 326.0 3 5627.0 1490.0 1.21
39 86 326.0 3 7124.0 1079.0 0.71
40 86 326.0 3 9085.0 9070.0 0.99
41 86 326.0 3 310.0 8582.0 0.44
42 92 332.0 3 4651.0 9303.0 0.97
43 94 334.0 3 3160.0 5536.0 0.59
44 96 336.0 3 8200.0 8186.0 0.88
45 97 337.0 3 656.0 390.0 1.01
46 101 341.0 3 4863.0 6328.0 1.32
47 103 343.0 3 8256.0 5619.0 0.9
48 104 344.0 3 6612.0 428.0 1.67
49 112 352.0 3 5749.0 8739.0 0.84
50 113 353.0 3 7846.0 7146.0 1.5
51 117 357.0 3 2294.0 2822.0 0.56
52 119 359.0 3 8746.0 10.0 0.76
53 123 363.0 3 3884.0 8274.0 0.4
54 125 365.0 3 2626.0 1704.0 1.14
55 126 366.0 3 6937.0 2732.0 0.73
56 129 369.0 3 652.0 7640.0 0.8
57 130 370.0 3 8579.0 5257.0 1.35
58 134 374.0 3 6740.0 7178.0 0.59
59 136 376.0 3 6525.0 5390.0 0.38
60 137 377.0 3 1742.0 5761.0 1.96
61 137 377.0 3 8238.0 4614.0 0.68
62 139 379.0 3 2484.0 4971.0 1.84
63 141 381.0 3 72.0 3360.0 0.36
64 143 383.0 3 8024.0 5849.0 1.58
65 145 385.0 3 8588.0 3227.0 1.02
66 145 385.0 3 5328.0 3689.0 0.54
67 145 385.0 3 7114.0 6244.0 1.83
68 146 386.0 3 5773.0 7551.0 1.6
69 147 387.0 3 1188.0 5476.0 1.01
70 147 387.0 3 8988.0 2025.0 1.16
71 147 387.0 3 8575.0 8171.0 1.55
72 150 390.0 3 5407.0 6556.0 1.01
73 150 390.0 3 3792.0 3077.0 0.36
74 154 394.0 3 7864.0 4304.0 1.44
75 154 394.0 3 8305.0 1002.0 0.73
76 156 396.0 3 8783.0 9041.0 0.71
77 156 396.0 3 6768.0 4693.0 0.46
78 157 397.0 3 1754.0 5812.0 0.66
79 158 398.0 3 3198.0 4298.0 0.7
80 159 399.0 3 7146.0 3524.0 1.77
81 159 399.0 3 2125.0 8537.0 1.12
82 162 402.0 3 8822.0 3255.0 1.03
83 162 402.0 3 9300.0 7942.0 0.46
84 162 402.0 3 1738.0 2868.0 1.09
85 166 406.0 3 6314.0 728.0 1.71
86 166 406.0 3 9914.0 4470.0 0.8
87 173 413.0 3 8688.0 2971.0 0.7
88 173 413.0 3 7503.0 4447.0 0.46
89 174 414.0 3 8438.0 4803.0 1.38
90 175 415.0 3 3306.0 3514.0 1.25
91 178 418.0 3 3280.0 128.0 0.86
92 178 418.0 3 9783.0 7094.0 1.09
93 179 419.0 3 2054.0 4341.0 1.49
94 180 420.0 3 408.0 7182.0 1.9
95 186 426.0 3 3702.0 1655.0 1.48
96 189 429.0 3 4501.0 4.0 1.63
97 191 431.0 3 3268.0 9786.0 1.55
98 192 432.0 3 5604.0 7916.0 0.76
99 194 434.0 3 8968.0 6848.0 0.46
100 198 438.0 3 9671.0 6024.0 1.85
101 199 439.0 3 7982.0 4252.0 1.62
102 200 440.0 3 1491.0 4981.0 1.0
103 202 442.0 3 4198.0 9954.0 1.31
104 203 443.0 3 6358.0 4507.0 1.76
105 205 445.0 3 4729.0 194.0 1.19
106 206 446.0 3 1459.0 4281.0 1.09
107 208 448.0 3 8769.0 6088.0 1.96
108 212 452.0 3 3627.0 6224.0 0.71
109 216 456.0 3 217.0 4601.0 0.87
110 217 457.0 3 2343.0 9502.0 0.82
111 220 460.0 3 6406.0 6428.0 1.56
112 221 461.0 3 8468.0 260.0 0.57
113 222 462.0 3 4234.0 5622.0 1.23
114 224 464.0 3 3305.0 5636.0 1.61
115 225 465.0 3 6141.0 4685.0 0.94
116 226 466.0 3 3253.0 8783.0 1.0
117 228 468.0 3 2092.0 5807.0 0.61
118 230 470.0 3 1178.0 4264.0 0.99
119 231 471.0 3 6055.0 1880.0 0.88
120 234 474.0 3 2696.0 7521.0 1.34
121 236 476.0 3 529.0 674.0 0.76
122 240 480.0 3 7790.0 2464.0 0.56
123 243 483.0 3 5393.0 2417.0 1.33
124 244 484.0 3 923.0 4477.0 1.27
125 244 484.0 3 8058.0 7502.0 0.53
126 246 486.0 3 583.0 5362.0 0.47
127 248 488.0 3 7682.0 2008.0 1.21
128 250 490.0 3 7752.0 9743.0 1.3
129 252 492.0 3 4597.0 3839.0 0.43
130 253 493.0 3 5994.0 2700.0 1.25
131 254 494.0 3 8156.0 6438.0 1.23
132 257 497.0 3 4309.0 5035.0 0.63
133 261 501.0 3 2150.0 3631.0 1.03
134 265 505.0 3 8666.0 52.0 0.7
135 267 507.0 3 8226.0 9957.0 0.95
