Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 3 243.0 3 8396.0 7703.0 0.98
2 8 248.0 3 2646.0 4905.0 1.27
3 10 250.0 3 7226.0 3967.0 1.46
4 13 253.0 3 3854.0 3956.0 0.68
5 13 253.0 3 2052.0 5384.0 1.91
6 13 253.0 3 7071.0 9609.0 0.78
7 15 255.0 3 443.0 6122.0 1.72
8 22 262.0 3 1153.0 3689.0 0.69
9 22 262.0 3 7227.0 6014.0 1.75
10 25 265.0 3 3939.0 1316.0 0.86
11 36 276.0 3 3945.0 5347.0 0.73
12 38 278.0 3 1529.0 7440.0 1.49
13 41 281.0 3 2930.0 4605.0 1.11
14 43 283.0 3 7302.0 5008.0 1.5
15 46 286.0 3 1176.0 7929.0 1.41
16 51 291.0 3 3769.0 4587.0 0.67
17 53 293.0 3 8131.0 4950.0 1.02
18 57 297.0 3 7481.0 6607.0 0.68
19 59 299.0 3 6003.0 2711.0 1.77
20 59 299.0 3 4390.0 7516.0 0.35
21 60 300.0 3 5814.0 8341.0 1.31
22 63 303.0 3 3053.0 6303.0 1.69
23 68 308.0 3 5188.0 4830.0 0.77
24 68 308.0 3 4249.0 4330.0 0.86
25 68 308.0 3 4349.0 4555.0 0.79
26 72 312.0 3 3946.0 6233.0 1.24
27 77 317.0 3 5901.0 1706.0 0.4
28 78 318.0 3 6385.0 5566.0 2.0
29 79 319.0 3 3956.0 10775.0 0.42
30 81 321.0 3 3472.0 3484.0 0.71
31 81 321.0 3 3289.0 8061.0 1.04
32 84 324.0 3 5529.0 2847.0 1.54
33 90 330.0 3 1176.0 5602.0 1.6
34 95 335.0 3 4019.0 9702.0 0.46
35 96 336.0 3 7952.0 4354.0 1.53
36 97 337.0 3 7948.0 6860.0 1.45
37 100 340.0 3 8140.0 5175.0 1.5
38 102 342.0 3 3809.0 4146.0 1.57
39 104 344.0 3 1198.0 3560.0 1.59
40 107 347.0 3 6829.0 4753.0 1.45
41 108 348.0 3 7238.0 2130.0 1.42
42 108 348.0 3 4967.0 7721.0 1.95
43 109 349.0 3 7195.0 6216.0 1.06
44 115 355.0 3 1480.0 5258.0 1.86
45 116 356.0 3 10595.0 2249.0 0.95
46 117 357.0 3 6794.0 6320.0 1.7
47 117 357.0 3 4130.0 6905.0 1.77
48 121 361.0 3 4662.0 2581.0 0.8
