Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 4 244.0 3 3515.0 8228.0 1.24
2 7 247.0 3 750.0 1907.0 1.17
3 7 247.0 3 4487.0 2157.0 1.2
4 8 248.0 3 942.0 8659.0 0.45
5 9 249.0 3 8534.0 2267.0 0.73
6 10 250.0 3 1652.0 5220.0 1.26
7 12 252.0 3 3989.0 4966.0 1.41
8 19 259.0 3 932.0 6236.0 1.05
9 19 259.0 3 3990.0 8647.0 0.51
10 26 266.0 3 1170.0 2439.0 0.89
11 27 267.0 3 6703.0 9170.0 0.77
12 28 268.0 3 4057.0 3966.0 0.41
13 31 271.0 3 2855.0 8929.0 1.8
14 32 272.0 3 522.0 4733.0 1.85
15 35 275.0 3 2814.0 5269.0 1.3
16 35 275.0 3 8129.0 8503.0 1.33
17 36 276.0 3 1481.0 8152.0 0.47
18 37 277.0 3 249.0 5281.0 1.16
19 41 281.0 3 8974.0 1156.0 0.9
20 41 281.0 3 19.0 3387.0 0.38
21 43 283.0 3 8339.0 2168.0 0.94
22 46 286.0 3 4282.0 5138.0 0.73
23 46 286.0 3 5138.0 7448.0 0.71
24 46 286.0 3 9284.0 3505.0 1.78
25 47 287.0 3 1211.0 4704.0 0.78
26 49 289.0 3 8932.0 3077.0 1.16
27 52 292.0 3 2201.0 6842.0 0.51
28 58 298.0 3 9283.0 5660.0 0.71
29 59 299.0 3 3758.0 7313.0 0.68
30 61 301.0 3 2822.0 1691.0 1.72
31 63 303.0 3 7530.0 2620.0 0.51
32 66 306.0 3 7309.0 8662.0 1.0
33 69 309.0 3 7641.0 3350.0 1.49
34 69 309.0 3 7367.0 464.0 1.02
35 70 310.0 3 8663.0 5573.0 1.97
36 74 314.0 3 3362.0 3852.0 0.95
37 74 314.0 3 2484.0 257.0 0.82
38 78 318.0 3 3923.0 1789.0 1.32
39 82 322.0 3 298.0 5371.0 1.1
40 85 325.0 3 9198.0 8157.0 1.13
41 85 325.0 3 8288.0 9319.0 0.88
42 85 325.0 3 4842.0 4526.0 0.83
43 86 326.0 3 8642.0 184.0 0.51
44 87 327.0 3 9083.0 25.0 0.41
45 89 329.0 3 4881.0 1740.0 0.43
46 90 330.0 3 2374.0 7727.0 0.4
47 91 331.0 3 5302.0 3818.0 1.47
48 92 332.0 3 4617.0 3457.0 1.57
49 96 336.0 3 2516.0 8367.0 1.04
50 96 336.0 3 4661.0 7796.0 1.18
51 98 338.0 3 7073.0 288.0 1.75
52 100 340.0 3 2186.0 7227.0 0.77
53 100 340.0 3 3965.0 3476.0 1.21
54 104 344.0 3 5526.0 2505.0 1.14
55 108 348.0 3 2976.0 9567.0 0.4
56 108 348.0 3 99.0 6872.0 0.42
57 110 350.0 3 177.0 9294.0 0.47
58 112 352.0 3 311.0 4699.0 1.59
59 112 352.0 3 7720.0 5014.0 0.74
60 112 352.0 3 1360.0 8680.0 1.68
61 125 365.0 3 7947.0 2544.0 0.93
62 128 368.0 3 3313.0 8645.0 1.1
63 129 369.0 3 4383.0 1629.0 1.5
64 129 369.0 3 5998.0 8049.0 1.2
65 129 369.0 3 324.0 4674.0 0.57
66 134 374.0 3 8798.0 2286.0 0.96
67 135 375.0 3 5477.0 5123.0 0.44
68 135 375.0 3 4366.0 4019.0 0.87
69 141 381.0 3 4655.0 362.0 1.67
70 143 383.0 3 1716.0 7057.0 1.61
71 143 383.0 3 9736.0 4950.0 1.27
72 144 384.0 3 275.0 2849.0 1.4
73 145 385.0 3 5861.0 9244.0 1.14
