Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 2 242.0 3 2868.0 8281.0 1.0
2 2 242.0 3 9113.0 6482.0 1.52
3 2 242.0 3 2297.0 8365.0 0.64
4 3 243.0 3 9504.0 3403.0 1.79
5 4 244.0 3 1277.0 2983.0 1.39
6 6 246.0 3 3487.0 9249.0 1.81
7 6 246.0 3 6567.0 1072.0 1.3
8 7 247.0 3 2113.0 9388.0 1.45
9 7 247.0 3 7200.0 5958.0 1.98
10 7 247.0 3 499.0 4140.0 1.32
11 8 248.0 3 7833.0 4145.0 1.44
12 12 252.0 3 8654.0 6947.0 1.74
13 14 254.0 3 6244.0 7619.0 0.45
14 16 256.0 3 866.0 5625.0 0.68
15 18 258.0 3 2761.0 977.0 1.3
16 18 258.0 3 1171.0 7636.0 0.89
17 19 259.0 3 960.0 1095.0 0.48
18 21 261.0 3 6877.0 8665.0 0.71
19 23 263.0 3 8935.0 4129.0 0.84
20 35 275.0 3 1547.0 8890.0 0.87
21 37 277.0 3 7806.0 6750.0 1.22
22 38 278.0 3 3564.0 9847.0 0.87
23 40 280.0 3 4490.0 1539.0 1.58
24 43 283.0 3 2293.0 7063.0 1.65
25 45 285.0 3 8266.0 5597.0 0.33
26 46 286.0 3 1069.0 2244.0 0.74
27 46 286.0 3 3458.0 2962.0 0.96
28 47 287.0 3 3659.0 9655.0 0.48
29 48 288.0 3 5343.0 4466.0 0.73
30 48 288.0 3 9532.0 3092.0 0.53
31 48 288.0 3 9623.0 6452.0 1.72
32 49 289.0 3 1140.0 2243.0 1.81
33 50 290.0 3 1230.0 657.0 0.39
34 51 291.0 3 3918.0 1592.0 0.43
35 52 292.0 3 3100.0 9141.0 0.62
36 53 293.0 3 5709.0 6206.0 0.96
37 53 293.0 3 5626.0 8772.0 1.3
38 54 294.0 3 4944.0 6606.0 1.51
39 56 296.0 3 2116.0 5286.0 0.5
40 56 296.0 3 8410.0 3691.0 1.08
41 56 296.0 3 5567.0 669.0 1.67
42 58 298.0 3 3189.0 8697.0 1.54
43 62 302.0 3 7504.0 6789.0 1.62
44 62 302.0 3 7012.0 4648.0 0.83
45 64 304.0 3 6952.0 9909.0 0.35
46 64 304.0 3 6456.0 341.0 1.28
47 74 314.0 3 7550.0 7404.0 0.57
48 79 319.0 3 7150.0 1559.0 1.62
49 80 320.0 3 3775.0 7012.0 0.32
