Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 0 240.0 3 1602.0 5905.0 0.5
2 4 244.0 3 4061.0 9488.0 1.44
3 7 247.0 3 6344.0 1522.0 0.99
4 7 247.0 3 3323.0 899.0 1.07
5 8 248.0 3 4750.0 486.0 1.13
6 8 248.0 3 8224.0 3967.0 0.34
7 9 249.0 3 7240.0 4448.0 0.43
8 10 250.0 3 1534.0 3583.0 1.74
9 11 251.0 3 7946.0 4381.0 1.63
10 13 253.0 3 7015.0 6113.0 0.64
11 13 253.0 3 4427.0 6252.0 1.45
12 14 254.0 3 6178.0 5881.0 0.54
13 18 258.0 3 5948.0 842.0 1.54
14 18 258.0 3 8492.0 1877.0 0.64
15 19 259.0 3 1203.0 321.0 0.71
16 20 260.0 3 5861.0 817.0 1.82
17 21 261.0 3 4432.0 4909.0 0.86
18 24 264.0 3 9804.0 4461.0 1.21
19 25 265.0 3 3627.0 8615.0 1.21
20 26 266.0 3 3812.0 1733.0 1.79
21 28 268.0 3 8684.0 4922.0 0.98
22 29 269.0 3 7448.0 1350.0 1.39
23 34 274.0 3 7224.0 3180.0 1.64
24 34 274.0 3 2256.0 5960.0 0.94
25 35 275.0 3 1975.0 9514.0 0.81
26 37 277.0 3 8174.0 6390.0 1.95
27 37 277.0 3 4876.0 1263.0 0.83
28 39 279.0 3 3746.0 171.0 1.08
29 41 281.0 3 2893.0 1884.0 0.71
30 43 283.0 3 9488.0 3358.0 0.88
31 44 284.0 3 6825.0 5495.0 0.32
32 44 284.0 3 868.0 6921.0 1.45
33 46 286.0 3 3462.0 4567.0 1.56
34 47 287.0 3 5129.0 3078.0 0.4
35 48 288.0 3 1899.0 7320.0 0.59
36 48 288.0 3 7744.0 6105.0 1.26
37 53 293.0 3 1193.0 2725.0 0.81
38 53 293.0 3 4224.0 7458.0 1.11
39 55 295.0 3 302.0 4634.0 0.52
40 60 300.0 3 6265.0 2522.0 0.9
41 63 303.0 3 5893.0 8854.0 1.61
42 66 306.0 3 4413.0 6954.0 0.72
43 70 310.0 3 3054.0 5613.0 1.61
44 70 310.0 3 6469.0 1131.0 0.6
45 75 315.0 3 8511.0 4764.0 0.76
46 76 316.0 3 5035.0 1073.0 1.7
47 77 317.0 3 2986.0 7262.0 1.68
48 79 319.0 3 8140.0 1473.0 1.95
49 82 322.0 3 8111.0 6946.0 0.42
50 86 326.0 3 8448.0 2436.0 1.74
51 87 327.0 3 6351.0 6257.0 0.99
52 88 328.0 3 6662.0 7290.0 1.77
53 89 329.0 3 7439.0 4879.0 1.78
54 92 332.0 3 1411.0 9142.0 0.7
55 94 334.0 3 1958.0 4898.0 1.69
56 95 335.0 3 2934.0 343.0 0.93
57 100 340.0 3 7969.0 4516.0 0.76
58 101 341.0 3 4060.0 7584.0 1.27
59 108 348.0 3 3840.0 7058.0 1.61
60 113 353.0 3 9011.0 9436.0 1.08
61 113 353.0 3 2329.0 9022.0 0.38
62 114 354.0 3 7919.0 3031.0 1.99
63 114 354.0 3 3512.0 5577.0 1.58
64 114 354.0 3 1696.0 9291.0 1.41
65 115 355.0 3 4929.0 9580.0 1.13
66 118 358.0 3 938.0 811.0 0.35
67 118 358.0 3 5901.0 6540.0 1.56
68 119 359.0 3 8140.0 5726.0 1.21
69 122 362.0 3 6313.0 2623.0 1.7
70 122 362.0 3 6795.0 1658.0 1.87
71 127 367.0 3 4852.0 6401.0 0.32
72 135 375.0 3 7496.0 4501.0 1.42
73 139 379.0 3 8083.0 9446.0 1.25
74 140 380.0 3 7227.0 9049.0 0.69
75 144 384.0 3 2540.0 9442.0 0.39
76 146 386.0 3 6628.0 7010.0 1.73
77 147 387.0 3 3454.0 1877.0 0.42
78 147 387.0 3 7141.0 2254.0 0.69
79 152 392.0 3 5237.0 175.0 0.72
80 152 392.0 3 4261.0 3003.0 1.14
81 156 396.0 3 1978.0 6697.0 1.66
82 156 396.0 3 3436.0 9532.0 1.89
83 157 397.0 3 1662.0 4363.0 1.76
84 158 398.0 3 5604.0 3596.0 1.81
85 165 405.0 3 2586.0 4082.0 0.58
86 169 409.0 3 2790.0 4503.0 1.81
87 170 410.0 3 440.0 2411.0 1.21
88 171 411.0 3 8969.0 3304.0 0.34
89 177 417.0 3 1670.0 7963.0 1.41
90 179 419.0 3 2315.0 2554.0 1.96
91 179 419.0 3 9234.0 4332.0 1.64
92 184 424.0 3 8469.0 1021.0 0.9
93 186 426.0 3 6584.0 1624.0 0.45
94 187 427.0 3 3952.0 3828.0 1.61
95 190 430.0 3 6940.0 2237.0 1.44
96 196 436.0 3 9011.0 8369.0 0.8
97 200 440.0 3 4925.0 5832.0 0.91
98 200 440.0 3 855.0 1917.0 0.58
99 201 441.0 3 1914.0 8195.0 1.87
100 206 446.0 3 953.0 937.0 0.46
101 209 449.0 3 8573.0 1673.0 1.47
102 214 454.0 3 90.0 7822.0 0.74
103 217 457.0 3 5203.0 9415.0 1.22
104 218 458.0 3 4600.0 1178.0 1.85
105 220 460.0 3 4593.0 1402.0 1.85
106 224 464.0 3 9821.0 3756.0 1.32
107 224 464.0 3 775.0 3691.0 1.78
108 227 467.0 3 7593.0 3973.0 0.74
109 227 467.0 3 2489.0 8817.0 0.55
110 227 467.0 3 853.0 2321.0 0.77
111 229 469.0 3 6625.0 7024.0 0.92
112 231 471.0 3 625.0 4970.0 1.79
113 233 473.0 3 9260.0 7130.0 1.93
114 234 474.0 3 1349.0 7237.0 1.02
115 236 476.0 3 1093.0 5958.0 1.35
116 236 476.0 3 6095.0 5466.0 0.87
117 238 478.0 3 6978.0 887.0 1.62
118 239 479.0 3 3958.0 5230.0 1.43
119 240 480.0 3 6555.0 4208.0 1.54
120 242 482.0 3 3947.0 5408.0 1.06
121 245 485.0 3 9105.0 9428.0 0.73
122 247 487.0 3 4309.0 9926.0 1.51
123 247 487.0 3 1550.0 953.0 1.56
124 250 490.0 3 189.0 4462.0 1.36
125 250 490.0 3 1561.0 646.0 1.6
126 251 491.0 3 9753.0 2766.0 1.46
127 253 493.0 3 8022.0 5773.0 1.27
128 258 498.0 3 9454.0 3102.0 1.88
129 259 499.0 3 1068.0 9961.0 0.96
130 266 506.0 3 8074.0 5594.0 1.08
131 270 510.0 3 4100.0 8592.0 1.31
132 272 512.0 3 6836.0 7803.0 0.89
133 273 513.0 3 4694.0 4253.0 1.58
134 274 514.0 3 8602.0 9848.0 0.3
135 278 518.0 3 8709.0 27.0 0.87
136 285 525.0 3 13.0 4580.0 0.76
137 285 525.0 3 8609.0 2425.0 1.67
138 286 526.0 3 7007.0 9023.0 1.76
139 288 528.0 3 2321.0 5638.0 1.38
140 294 534.0 3 2546.0 4117.0 0.6
141 294 534.0 3 3018.0 3644.0 0.75
142 294 534.0 3 6844.0 6726.0 1.78
143 297 537.0 3 4877.0 2474.0 1.33
144 300 540.0 3 243.0 3090.0 0.65
145 300 540.0 3 8557.0 3432.0 1.91
146 301 541.0 3 2918.0 7716.0 0.96
147 303 543.0 3 6650.0 9961.0 1.34
148 306 546.0 3 3232.0 3829.0 0.9
149 309 549.0 3 6716.0 6539.0 1.68
150 311 551.0 3 8077.0 1588.0 0.38
151 316 556.0 3 9588.0 6501.0 1.01
152 317 557.0 3 9108.0 683.0 0.42
153 317 557.0 3 6233.0 6771.0 0.58
154 317 557.0 3 771.0 9563.0 0.71
155 318 558.0 3 1707.0 8391.0 0.48
156 319 559.0 3 2008.0 4130.0 1.26
157 320 560.0 3 729.0 8362.0 0.64
158 322 562.0 3 7253.0 1216.0 0.73
159 328 568.0 3 4502.0 2941.0 0.36
160 329 569.0 3 7649.0 6104.0 1.07
161 334 574.0 3 9788.0 4818.0 0.54
162 341 581.0 3 3296.0 6910.0 1.58
163 344 584.0 3 1433.0 2944.0 1.57
164 345 585.0 3 8473.0 2967.0 0.77
165 346 586.0 3 7605.0 1191.0 1.55
166 347 587.0 3 9228.0 9117.0 1.15
167 351 591.0 3 5180.0 4105.0 1.32
168 351 591.0 3 6132.0 3963.0 0.36
169 354 594.0 3 7954.0 3186.0 1.22
170 355 595.0 3 2966.0 477.0 0.58
171 365 605.0 3 476.0 3374.0 1.6
172 365 605.0 3 8869.0 8789.0 1.08
173 365 605.0 3 5769.0 8720.0 0.89
174 367 607.0 3 1731.0 3910.0 1.93
175 369 609.0 3 1906.0 4521.0 1.79
176 373 613.0 3 8075.0 3473.0 0.67
177 373 613.0 3 5955.0 3443.0 0.81
178 374 614.0 3 6451.0 9865.0 0.62
179 376 616.0 3 694.0 8103.0 1.59
