Drone_data                      
          q_d       2.3     [Kg]
            W       1.5     [Kg]
            m       1.5     [Kg]
            g      9.81   [N/Kg]
        rho_d     1.204 [Kg/m^3]
         xi_d    0.0064    [m^2]
          h_d         6         
KWh_conv_fact  0.000017         
      ce_unit       306  [Ã¢â€šÂ¬/KWh]

Battery_data                      
             E_min  10.00  percent
             E_max 100.00  percent
           under_E  10.00  percent
max_energy_density   0.27 [KWh/Kg]
 minutes_conv_fact   0.60         
    charging power   0.90  [KW/Kg]
           omega_0   0.00         
               rho  20.00  minutes

Customers_data 
id t l_i st_i x_i y_i q_i
1 4 244.0 3 1066.0 6296.0 1.27
2 9 249.0 3 3162.0 1946.0 0.39
3 13 253.0 3 7990.0 2095.0 0.54
4 21 261.0 3 8799.0 1504.0 1.49
5 22 262.0 3 4441.0 2961.0 1.4
6 25 265.0 3 8514.0 3297.0 0.57
7 25 265.0 3 9141.0 5547.0 1.19
8 26 266.0 3 8926.0 7450.0 0.85
9 31 271.0 3 6903.0 5237.0 0.99
10 36 276.0 3 542.0 3554.0 1.76
11 37 277.0 3 240.0 5606.0 0.55
12 37 277.0 3 3716.0 2982.0 0.92
13 37 277.0 3 2707.0 2734.0 0.42
14 38 278.0 3 4673.0 1706.0 1.13
15 42 282.0 3 4934.0 9635.0 1.06
16 42 282.0 3 7027.0 2549.0 1.79
17 45 285.0 3 6698.0 9685.0 0.68
18 45 285.0 3 8953.0 7703.0 1.05
19 45 285.0 3 3714.0 8141.0 0.97
20 45 285.0 3 4030.0 175.0 1.87
21 49 289.0 3 3488.0 9381.0 1.5
22 50 290.0 3 3279.0 5682.0 1.41
23 52 292.0 3 8852.0 6350.0 1.06
24 53 293.0 3 4038.0 3276.0 1.27
25 54 294.0 3 1575.0 7661.0 0.54
26 54 294.0 3 2840.0 4253.0 1.06
27 56 296.0 3 3819.0 8696.0 1.93
28 57 297.0 3 3578.0 214.0 1.85
29 58 298.0 3 6084.0 3975.0 1.56
30 60 300.0 3 4389.0 5772.0 1.36
31 61 301.0 3 5783.0 9642.0 1.3
32 64 304.0 3 4748.0 4530.0 1.51
33 65 305.0 3 7488.0 479.0 0.99
34 66 306.0 3 9028.0 6966.0 1.42
35 68 308.0 3 3479.0 5357.0 1.16
36 70 310.0 3 1199.0 8421.0 1.53
37 70 310.0 3 8695.0 331.0 0.72
38 70 310.0 3 3928.0 7003.0 1.43
39 72 312.0 3 4858.0 7137.0 1.53
40 72 312.0 3 5740.0 7495.0 1.65
41 73 313.0 3 9484.0 8294.0 0.66
42 75 315.0 3 7226.0 6706.0 1.71
43 75 315.0 3 1740.0 3358.0 1.47
44 77 317.0 3 7940.0 1041.0 1.15
45 78 318.0 3 8526.0 437.0 0.51
46 78 318.0 3 1377.0 7225.0 0.92
47 80 320.0 3 4559.0 1453.0 1.76
48 81 321.0 3 4679.0 7084.0 0.6
49 82 322.0 3 9556.0 5510.0 1.94
50 84 324.0 3 6072.0 6031.0 1.25
51 85 325.0 3 8362.0 6137.0 0.83
52 86 326.0 3 5428.0 292.0 1.12
53 89 329.0 3 7115.0 8257.0 0.3
54 90 330.0 3 2826.0 210.0 0.77
55 92 332.0 3 6969.0 2565.0 1.05
56 93 333.0 3 3888.0 3740.0 0.39
57 95 335.0 3 7461.0 2497.0 1.39
58 98 338.0 3 5795.0 2457.0 1.7
59 101 341.0 3 2678.0 452.0 0.74
60 101 341.0 3 7699.0 8745.0 1.84
61 102 342.0 3 3547.0 8232.0 1.71
62 103 343.0 3 4180.0 786.0 1.95
63 103 343.0 3 5532.0 7307.0 1.24
64 105 345.0 3 3137.0 9443.0 1.51
65 105 345.0 3 4412.0 5474.0 1.29
66 107 347.0 3 8162.0 1736.0 1.2
67 108 348.0 3 7043.0 5724.0 0.47
68 108 348.0 3 4628.0 7516.0 1.22
69 113 353.0 3 5315.0 80.0 0.62
70 114 354.0 3 681.0 3679.0 0.96
71 114 354.0 3 5405.0 5155.0 1.02
72 114 354.0 3 1464.0 3967.0 1.98
73 114 354.0 3 950.0 7671.0 0.5
74 115 355.0 3 7631.0 1144.0 0.98
75 121 361.0 3 4469.0 5574.0 1.78
76 124 364.0 3 5669.0 4715.0 1.3
77 125 365.0 3 6775.0 1560.0 1.04
78 131 371.0 3 5097.0 8650.0 0.92
79 140 380.0 3 6744.0 7781.0 0.44
80 144 384.0 3 6997.0 7874.0 0.8
81 145 385.0 3 5151.0 1814.0 0.36
82 146 386.0 3 8134.0 5866.0 0.88
83 147 387.0 3 652.0 8390.0 1.25
84 152 392.0 3 7554.0 7313.0 1.54
85 153 393.0 3 1588.0 3991.0 0.59
86 155 395.0 3 3010.0 8561.0 0.79
87 156 396.0 3 8467.0 8157.0 0.35
88 156 396.0 3 2598.0 9945.0 0.47
89 160 400.0 3 8416.0 4342.0 1.02
90 160 400.0 3 1660.0 3648.0 1.51
91 161 401.0 3 4994.0 1907.0 1.25
92 164 404.0 3 2964.0 6258.0 1.42
93 166 406.0 3 1738.0 5452.0 1.63
94 168 408.0 3 3764.0 3422.0 1.5
95 171 411.0 3 8739.0 1273.0 0.36
96 174 414.0 3 4029.0 3288.0 1.94
97 175 415.0 3 4010.0 9391.0 0.58
